国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
52,54,58,58,67,57,62,61,49,62,60,47
67,72,57,59,73,69,71,72,57,74,69,64
53,57,68,66,77,67,69,69,55,70,68,51
73,77,49,51,59,53,61,68,55,70,66,63
54,55,55,54,56,43,53,58,46,59,58,42
67,71,41,47,58,56,62,62,50,63,60,61
48,49,62,59,63,47,55,58,47,59,59,39
62,64,61,58,59,44,54,65,52,67,65,48
55,58,57,57,66,56,62,63,50,64,62,50
73,79,51,56,71,70,71,73,59,75,70,70
42,40,42,44,48,37,48,44,35,43,44,33
48,47,63,57,53,33,46,55,44,56,57,32
51,54,49,52,64,59,63,57,46,57,56,49
62,63,55,55,57,45,54,62,50,64,62,49
60,62,51,53,61,53,60,62,49,63,60,52
62,65,54,55,63,56,61,64,51,66,63,54
69,72,53,53,55,44,54,65,52,68,65,55
48,47,49,49,50,37,48,50,40,50,50,36
58,63,61,62,79,74,73,70,56,71,68,59
47,47,52,52,59,48,55,53,43,53,53,40
47,46,51,51,54,41,51,51,41,51,51,37
57,60,63,62,72,63,66,67,54,69,66,52
67,73,62,63,78,73,73,75,60,77,72,65
49,50,60,57,60,45,54,58,46,58,58,39
63,67,68,64,68,54,61,71,56,73,70,52
71,77,54,57,73,71,72,74,59,75,70,69
58,60,55,54,57,45,55,60,48,62,60,47
58,62,57,58,69,61,65,65,52,66,63,54
47,48,51,52,59,48,56,54,43,54,53,41
53,54,39,44,51,45,54,51,41,51,50,46
49,50,51,53,64,56,61,57,45,57,55,46
55,57,56,55,58,45,54,59,48,61,59,44
59,64,63,63,78,72,72,71,56,72,69,59
58,61,53,55,65,59,63,63,50,63,61,53
67,71,53,55,65,59,64,68,54,70,66,60
65,67,54,54,58,47,56,64,52,67,64,53
65,68,53,55,64,58,63,66,53,68,64,58
63,65,60,58,63,52,59,66,53,68,66,52
61,64,62,60,67,56,61,68,54,70,67,52
67,71,52,54,62,55,62,67,54,69,65,58
57,60,53,55,67,61,65,63,51,64,61,54
60,63,51,53,61,54,61,62,50,63,61,53
61,63,52,54,62,55,61,63,50,64,61,53
62,63,43,46,50,43,53,56,45,57,55,50
57,58,54,54,58,46,55,59,47,60,59,46
58,58,49,50,52,40,51,56,45,57,56,45
63,65,51,52,56,45,55,62,50,64,61,51
54,56,50,53,63,55,61,58,47,59,57,49
54,55,45,48,56,49,57,55,44,55,53,47
45,45,47,49,57,48,55,51,41,50,50,40
65,68,49,53,64,60,65,65,52,66,63,59
55,54,33,39,44,39,50,48,39,47,46,45
49,48,46,47,49,38,49,50,40,50,50,37
53,57,65,63,72,61,65,66,53,67,65,49
53,55,59,59,66,56,61,62,50,63,61,47
58,63,58,60,77,73,73,69,55,69,66,59
57,60,61,61,71,62,65,66,53,68,65,53
41,38,55,51,46,26,41,46,37,46,48,24
69,73,53,55,64,59,64,69,55,71,67,61
59,63,52,55,68,63,66,64,51,65,62,56
68,70,49,50,53,43,54,63,50,65,62,54
45,40,47,44,35,16,34,42,34,42,44,24
70,76,47,52,68,68,70,69,56,71,66,68
62,65,49,52,63,57,63,63,51,64,61,56
70,71,38,42,42,34,48,57,46,59,56,53
48,47,44,47,53,45,53,50,40,49,49,41
46,48,69,64,70,54,59,62,49,63,62,39
42,42,50,51,58,47,55,50,40,49,50,36
37,33,44,44,43,28,42,39,32,38,41,25
60,62,61,58,57,41,52,63,50,66,64,45
62,67,46,52,68,66,68,65,52,65,61,61
61,64,58,58,67,58,63,66,53,68,65,54
61,63,50,53,62,56,62,62,50,63,61,54
56,59,57,58,71,64,66,65,52,65,63,53
56,58,56,56,66,57,62,62,50,63,61,50
61,65,51,54,66,60,65,64,52,65,62,57
59,62,56,57,67,60,64,65,52,66,63,54
45,43,49,48,46,31,44,47,38,47,48,31
64,68,68,65,73,61,65,73,58,76,72,56
56,59,48,51,63,58,63,60,48,60,57,52
58,56,37,40,40,30,44,48,39,49,48,42
68,71,52,53,59,50,59,66,53,68,65,57
57,59,44,48,57,52,59,57,46,57,55,51
68,71,55,55,61,53,60,68,54,70,66,57
56,58,59,57,62,50,58,62,49,63,62,47
41,41,50,52,61,52,58,51,41,50,50,38
69,74,63,63,74,66,69,75,60,78,73,63
63,68,55,58,74,71,72,70,56,71,67,63
53,53,61,57,56,40,51,59,47,60,60,39
78,83,58,58,64,56,63,75,60,79,73,66
62,65,52,54,61,53,60,63,51,65,62,54
55,56,52,52,55,44,53,57,46,58,57,44
45,46,60,58,64,51,57,57,45,57,57,39
47,48,55,56,65,55,60,57,46,57,56,43
49,51,53,54,66,58,62,58,46,58,56,47
43,42,47,49,58,48,55,49,40,49,49,38
46,45,46,47,51,40,50,48,39,48,48,36
50,54,58,59,73,66,68,63,50,63,61,50
62,65,53,54,62,54,60,64,51,65,62,54
60,63,55,56,64,56,62,64,52,66,63,54
57,57,49,49,49,37,49,55,44,56,55,43
58,61,63,61,68,56,61,66,53,68,65,50
57,59,52,54,61,52,59,61,48,62,60,50
60,63,50,52,62,56,62,62,50,63,60,54
56,58,42,47,56,51,58,55,45,55,54,50
56,60,72,68,76,63,66,71,56,73,70,51
58,62,56,59,74,70,71,67,53,68,64,58
46,46,48,49,54,42,52,50,40,50,50,37
72,77,52,55,68,65,69,72,57,73,69,67
55,54,39,43,46,38,49,50,41,50,49,43
40,38,49,49,49,35,46,45,37,45,46,29
51,52,61,58,62,47,55,59,48,61,60,41
75,80,58,59,68,62,67,75,60,78,73,67
45,44,41,45,52,44,53,47,38,46,46,38
47,49,49,51,62,54,60,54,44,54,53,44
59,60,52,51,51,38,50,58,46,59,58,44
58,60,58,56,59,46,55,62,50,64,62,47
55,56,40,45,54,48,56,53,43,53,51,48
52,54,59,57,61,48,56,59,47,60,59,43
53,53,49,49,49,37,49,53,43,54,53,40
66,70,48,52,64,60,65,65,52,66,63,61
51,52,46,48,55,46,54,53,43,53,52,43
68,72,61,61,70,62,66,72,58,74,71,61
49,49,46,48,53,43,52,51,41,51,51,40
72,77,54,56,67,62,67,72,58,75,70,65
57,55,46,46,42,27,42,51,41,53,52,38
75,81,61,61,70,63,68,77,61,80,75,67
66,70,54,56,64,56,62,67,54,69,66,58
50,52,53,54,64,56,61,58,47,58,57,46
64,68,62,60,66,55,61,69,55,71,68,54
58,62,59,59,69,60,64,66,53,67,64,53
62,67,54,57,71,67,69,68,54,69,65,60
64,68,60,60,70,61,66,70,56,72,68,58
52,53,51,52,58,48,55,56,45,56,55,44
48,50,60,59,68,57,61,60,48,60,59,44
46,47,51,53,63,55,60,54,44,54,53,43
74,77,46,49,55,50,58,66,53,68,64,62
60,61,61,58,58,43,53,63,50,65,63,46
56,58,48,51,64,59,63,60,48,60,57,53
59,63,60,60,70,61,65,67,54,68,66,54
56,58,56,56,64,55,61,62,49,63,61,49
65,69,54,56,68,62,66,68,55,70,66,60
53,53,52,52,53,40,51,55,44,56,55,40
53,54,54,54,61,51,58,58,47,59,58,45
60,64,54,56,68,62,65,65,52,66,63,56
57,60,59,59,68,59,63,65,52,66,63,51
42,42,43,46,55,48,55,47,38,46,46,38
69,73,53,55,63,57,63,69,55,71,67,61
66,69,63,60,64,52,59,70,55,72,69,54
61,63,55,55,59,49,57,62,50,64,62,50
45,46,54,55,65,56,61,55,45,55,55,42
56,57,52,52,55,43,53,57,46,58,57,44
57,60,58,58,66,57,62,64,51,65,63,51
54,53,53,51,48,32,45,54,43,55,55,37
39,37,39,43,51,43,51,42,34,41,42,34
57,56,44,46,45,33,46,52,42,53,52,42
60,60,42,45,47,38,50,54,44,55,53,47
70,73,46,49,57,52,60,65,52,66,62,60
59,65,65,65,81,74,74,73,58,74,71,60
46,47,52,53,63,53,59,55,44,54,54,42
58,58,46,47,49,39,50,55,44,56,54,45
69,73,57,56,60,49,58,68,55,71,68,56
49,50,48,50,59,50,57,54,43,53,53,43
52,53,44,47,57,50,57,53,43,53,52,46
64,67,54,55,64,57,62,66,53,67,64,56
58,62,49,54,69,66,68,63,51,63,60,57
45,45,41,46,58,53,58,49,40,48,47,43
55,58,54,57,70,65,67,63,51,64,61,54
64,65,50,51,55,46,55,62,49,63,61,52
58,62,60,60,69,60,64,66,53,68,65,53
59,62,51,53,63,56,62,62,50,63,60,54
68,71,55,56,63,55,62,68,54,70,67,58
46,49,68,66,78,66,67,65,51,65,64,45
65,68,55,55,59,48,57,65,52,67,64,53
48,49,56,55,60,47,55,56,45,56,56,40
69,74,46,51,66,65,68,68,54,69,65,66
48,48,52,52,56,44,53,53,43,53,53,39
47,47,48,49,52,41,51,50,41,50,50,38
49,51,57,56,64,52,59,58,46,58,57,43
48,48,48,49,55,44,53,51,42,51,51,40
68,68,46,46,42,29,44,57,46,60,58,47
53,53,54,53,54,40,51,56,45,57,56,40
45,44,50,50,52,39,49,49,40,49,50,35
44,44,53,52,56,42,51,51,41,51,52,35
41,41,47,49,58,49,56,48,39,47,48,37
74,77,58,57,59,49,58,71,57,74,70,59
50,49,49,50,52,40,51,52,42,52,52,39
50,52,58,58,67,57,62,60,48,60,59,45
64,66,51,51,54,44,54,61,49,63,61,51
56,56,40,44,50,44,53,52,42,52,51,47
52,53,49,50,57,47,55,55,44,55,54,44
61,67,65,65,79,71,72,73,58,75,71,60
52,53,41,46,56,50,57,53,43,52,51,47
46,46,45,47,53,43,52,49,40,49,49,39
52,52,59,56,54,37,49,57,45,58,58,38
60,60,43,45,44,32,46,53,43,55,53,44
57,61,51,54,67,62,65,62,50,63,60,55
43,42,44,47,53,44,52,47,38,46,47,37
55,56,51,53,62,54,60,59,47,59,57,49
59,60,62,58,57,41,52,62,50,65,63,44
50,52,60,58,65,53,59,60,48,61,60,44
53,53,41,46,55,50,57,53,43,52,51,47
62,63,56,55,57,44,54,62,50,64,62,48
47,50,72,67,76,62,65,65,52,66,65,43
58,57,42,44,44,34,47,51,42,52,51,43
60,61,54,53,53,39,51,59,48,61,60,46
51,50,48,48,49,36,48,51,41,52,51,38
58,60,54,55,61,52,59,61,49,63,61,49
55,58,41,48,65,65,67,58,47,57,55,56
51,51,51,52,57,46,55,55,44,55,55,42
60,60,55,53,51,37,49,59,47,61,59,44
57,59,52,53,59,50,57,60,48,61,59,48
42,43,56,56,65,54,59,54,43,54,54,39
66,69,60,59,63,51,59,68,55,71,68,54
59,64,51,55,72,70,71,65,52,66,63,60
50,53,44,49,64,62,64,55,45,55,53,51
68,73,58,59,71,65,68,72,58,74,70,63
61,64,54,54,59,49,57,63,50,64,62,51
47,49,50,53,64,57,61,55,44,55,54,45
49,51,50,52,64,58,62,56,45,56,55,47
48,49,55,55,62,51,58,56,45,56,56,42
51,52,57,55,56,41,52,56,45,57,57,39
59,61,53,54,59,49,57,61,49,62,60,49
56,60,62,63,79,73,73,69,55,70,67,57
70,75,60,61,73,67,70,74,59,77,72,65
57,58,47,49,53,44,54,56,45,57,55,46
58,61,57,57,64,55,61,64,51,65,63,51
61,62,51,51,52,40,51,59,47,61,59,47
59,62,53,54,63,55,61,62,50,63,61,52
55,55,56,54,57,44,53,58,47,60,58,43
68,72,60,58,63,52,60,70,56,72,69,56
38,34,47,46,44,28,42,41,33,40,43,25
55,58,60,59,69,59,63,64,51,65,63,50
64,68,59,58,65,54,61,68,54,70,67,55
55,58,51,54,69,65,67,62,49,62,59,54
56,58,50,53,62,55,61,60,48,60,58,50
42,40,52,51,50,35,46,48,38,48,49,30
58,59,49,50,55,45,54,58,46,59,57,48
55,58,57,57,64,53,59,61,49,63,61,48
68,72,53,54,59,50,58,66,53,69,65,57
52,52,46,48,53,44,53,53,42,53,52,43
60,63,53,55,64,57,63,64,51,65,62,54
54,58,57,60,77,74,73,66,53,66,63,57
67,73,59,61,76,72,73,74,59,76,71,66
57,59,46,50,61,55,61,59,47,59,57,52
52,53,44,48,58,52,59,54,44,54,52,47
56,58,51,52,59,50,57,59,47,59,58,48
67,70,56,56,61,51,59,67,54,70,66,56
67,70,60,58,60,48,57,68,54,71,68,54
63,66,52,53,60,51,59,63,51,65,62,54
60,59,40,42,43,33,47,52,42,53,51,45
52,54,49,51,60,52,59,57,46,57,55,47
73,77,68,63,63,48,58,74,59,78,74,56
58,59,42,46,54,48,56,55,45,56,54,50
71,77,61,63,77,73,74,77,61,79,74,68
62,66,59,60,70,62,66,69,55,70,67,57
62,65,56,56,61,51,59,65,52,66,64,52
57,58,41,45,52,46,55,54,44,54,53,49
58,59,47,48,52,42,52,56,45,57,55,46
50,52,49,51,61,53,59,55,45,55,54,46
58,62,56,57,70,63,66,65,52,66,63,55
64,68,59,58,64,54,61,68,54,70,67,55
60,63,54,55,63,54,60,63,50,64,62,52
59,62,49,52,63,57,62,61,49,62,59,54
55,56,53,53,59,49,56,58,47,59,58,46
69,73,51,54,65,60,65,68,55,70,66,62
47,46,48,49,54,43,52,50,41,50,50,38
69,75,58,60,75,71,72,74,59,76,71,66
54,52,44,44,41,27,42,49,39,50,50,37
59,60,52,52,55,43,53,59,47,60,59,46
54,54,53,52,52,38,50,55,45,56,56,41
49,51,55,56,66,57,62,58,47,58,57,46
44,44,49,51,61,52,58,52,42,51,51,40
61,66,49,54,73,73,73,66,53,66,63,63
58,60,54,54,59,48,56,60,48,62,60,48
54,56,55,56,65,56,61,61,49,61,60,48
61,64,49,51,60,54,61,62,50,63,60,54
57,58,49,50,54,44,53,57,46,58,56,46
54,56,60,59,65,53,59,62,50,63,62,46
59,59,45,47,49,38,50,55,44,56,55,45
50,51,46,48,55,46,54,52,42,52,52,43
69,74,55,57,69,64,67,71,57,73,69,63
61,63,48,50,56,48,56,60,48,61,59,51
64,65,48,49,52,43,53,60,48,61,59,51
64,67,55,55,61,51,59,65,52,67,64,54
69,74,50,55,72,71,72,71,57,72,67,67
52,49,36,39,39,28,43,44,36,44,44,37
70,76,60,61,73,68,70,75,60,77,73,65
59,62,50,53,63,56,61,61,49,62,60,53
59,61,52,53,60,50,58,61,49,62,60,50
44,43,54,52,54,39,49,50,40,50,51,33
53,55,62,59,65,52,59,62,50,64,62,45
64,69,56,59,76,74,73,71,57,72,68,64
52,51,54,51,48,31,45,53,42,54,54,35
53,56,65,62,68,55,61,64,51,65,64,46
50,52,61,60,68,57,62,61,49,62,61,45
56,58,41,46,58,54,60,56,45,56,54,52
49,47,42,44,46,35,47,47,38,47,47,37
62,63,47,49,52,42,53,59,47,60,58,49
51,54,64,62,73,63,66,64,51,65,64,48
44,43,54,53,56,43,52,51,41,51,52,35
45,43,43,45,50,39,49,46,38,46,46,36
53,55,48,51,64,58,62,58,46,58,56,50
51,51,48,49,54,43,53,53,43,53,53,42
62,68,55,59,79,78,76,71,57,72,67,65
51,50,53,51,50,35,47,53,42,54,53,37
62,65,54,55,62,53,60,64,51,65,63,53
57,59,61,58,61,46,55,62,50,64,63,45
62,66,53,56,72,68,70,68,54,68,65,60
53,55,62,60,67,55,60,63,50,64,62,46
58,58,47,48,50,39,51,56,45,57,55,45
53,54,56,55,60,48,56,58,47,59,58,44
62,65,60,59,64,53,60,67,53,69,66,53
47,47,52,52,59,48,55,53,43,53,53,40
64,69,65,65,77,69,71,74,59,76,72,60
47,43,41,41,34,17,35,41,33,41,43,27
37,35,48,48,50,36,47,43,35,42,44,28
59,61,54,54,60,50,58,61,49,63,61,49
49,50,44,49,60,55,60,53,43,52,52,46
46,48,49,52,65,59,63,55,44,54,53,45
52,54,53,55,66,58,62,59,48,59,58,48
61,64,44,48,59,55,61,60,48,61,58,56
59,60,53,52,55,44,53,59,48,61,59,47
55,56,55,54,57,45,54,58,47,60,58,44
59,60,47,49,53,44,54,58,46,59,57,48
50,49,49,48,46,31,45,50,40,51,51,35
60,60,43,45,46,37,49,54,44,55,54,46
60,63,51,53,64,58,63,63,50,63,61,54
42,40,52,51,51,35,46,48,38,48,49,30
73,76,50,52,59,52,60,68,55,70,66,61
47,47,47,49,54,45,53,51,41,51,50,40
62,66,66,64,72,61,65,71,56,73,70,55
59,60,46,47,50,40,51,56,45,57,55,47
57,60,54,56,67,61,64,63,51,64,61,53
55,56,50,51,56,46,55,57,46,57,56,45
66,68,45,48,55,49,57,61,49,63,60,56
51,51,47,49,53,42,52,52,42,52,52,41
59,62,47,51,61,56,61,60,49,61,58,54
54,57,60,60,71,63,66,64,51,65,63,51
46,47,48,51,61,54,59,53,43,53,52,43
77,82,45,50,60,58,64,70,56,72,67,69
54,56,46,50,60,54,60,57,46,57,55,49
65,67,45,49,59,55,61,62,50,63,60,57
61,62,58,56,56,42,52,62,50,64,62,46
72,77,64,63,70,60,66,76,60,79,74,62
72,74,48,49,51,42,53,64,51,66,63,56
58,61,59,59,67,58,63,65,52,67,64,52
61,62,41,45,50,44,54,56,45,56,54,51
59,62,51,54,65,59,64,63,50,63,61,55
45,47,55,56,66,56,60,56,45,56,55,42
63,67,40,48,65,66,68,62,50,62,59,63
61,64,47,50,60,54,60,61,49,62,59,55
51,54,58,58,66,55,61,60,48,61,60,46
69,72,55,55,57,46,56,67,53,69,66,55
64,68,52,54,65,59,64,66,53,67,64,58
67,70,59,58,62,51,59,69,55,71,68,55
64,68,55,57,68,62,66,68,54,70,66,59
68,71,48,50,58,51,59,64,52,66,62,58
65,65,38,41,40,31,46,53,43,55,53,48
49,50,49,51,59,51,57,55,44,54,53,44
64,66,42,47,56,52,59,60,48,61,58,56
63,64,48,48,47,35,48,58,46,59,57,47
59,61,50,52,58,50,57,60,48,61,59,50
57,58,53,53,56,44,54,58,47,60,58,45
60,64,61,61,70,61,65,68,54,70,67,55
50,50,49,50,52,40,50,52,42,53,52,39
45,45,48,51,60,52,58,52,42,51,51,41
65,66,52,51,52,40,52,61,49,63,61,49
55,56,46,49,58,52,58,57,45,57,55,49
63,66,57,57,61,50,58,66,52,67,65,52
64,67,51,52,59,51,59,63,51,65,62,55
47,44,40,42,39,25,40,43,35,43,44,32
51,52,48,50,56,47,55,54,44,54,53,44
71,77,69,68,81,74,74,81,64,83,78,67
74,76,56,55,55,43,54,69,55,72,68,57
41,38,49,48,45,28,42,44,35,44,45,26
60,64,57,58,67,59,64,66,53,68,65,55
59,61,57,56,59,47,56,62,50,64,62,48
64,67,49,52,61,56,62,64,51,65,62,57
46,48,62,61,70,58,62,60,48,60,59,42
56,58,50,52,60,52,59,59,47,60,58,49
57,57,52,51,49,35,48,56,45,58,57,42
49,48,46,47,48,37,48,49,40,50,50,38
59,61,51,51,54,44,54,59,47,60,58,48
51,51,59,56,59,45,54,58,46,59,58,41
60,64,55,57,67,59,64,65,52,66,64,55
56,59,62,61,70,59,64,65,52,67,64,50
46,46,52,53,59,47,55,53,43,53,53,39
56,57,53,53,57,46,55,58,47,59,58,46
44,44,52,53,60,49,56,52,42,52,52,38
58,59,50,52,57,47,56,59,47,60,58,48
67,71,59,58,66,58,63,70,56,72,68,58
68,72,57,57,63,55,61,69,55,71,68,58
64,68,58,58,65,56,62,68,54,70,67,55
51,51,53,53,56,44,53,55,44,56,55,41
63,68,56,58,69,63,66,68,55,70,66,59
65,69,55,57,67,60,64,68,54,70,66,58
54,54,49,50,53,43,52,55,44,55,54,43
67,71,49,52,63,59,64,66,53,67,64,60
67,69,54,54,58,48,57,65,52,67,64,54
48,49,58,56,60,46,54,57,45,57,57,39
54,57,55,56,68,61,64,62,50,63,60,51
62,68,58,60,76,73,73,71,57,72,68,62
62,67,56,59,76,73,73,69,56,70,67,62
60,62,46,49,58,52,59,59,48,60,58,53
51,49,52,49,43,25,40,50,40,51,52,32
53,53,53,52,54,41,51,55,44,56,56,41
43,42,46,47,50,38,49,46,38,46,47,34
58,62,61,61,71,63,66,67,54,69,66,54
59,59,47,48,52,43,53,56,45,57,56,47
70,73,49,52,61,56,62,67,54,69,65,61
39,39,48,50,59,49,56,48,39,47,48,36
57,61,53,56,71,66,68,64,52,65,62,56
64,67,63,60,64,51,59,68,54,71,68,52
45,47,53,55,71,65,67,57,46,56,55,47
73,78,54,57,69,66,69,73,58,75,70,67
63,67,61,60,69,59,64,69,55,71,68,56
62,64,44,48,56,50,57,59,47,60,57,53
54,57,62,61,70,60,64,65,52,66,64,49
65,70,71,68,77,66,69,76,60,79,75,59
42,41,51,50,52,37,48,48,39,48,49,32
47,48,57,56,64,52,58,57,46,57,56,42
60,63,59,58,67,57,63,66,53,67,65,53
59,61,58,58,65,55,61,64,51,66,63,51
57,59,54,55,62,53,60,61,49,62,60,50
58,59,50,50,54,43,53,57,46,59,57,46
67,71,48,52,62,58,63,65,53,67,63,60
46,49,63,62,75,65,67,62,49,62,61,46
43,42,60,57,58,41,50,53,42,53,54,32
62,66,56,57,65,57,63,66,53,68,65,55
46,45,46,47,52,41,51,49,39,48,49,37
47,46,43,44,44,32,45,46,37,46,46,34
55,56,46,48,55,47,55,55,44,55,54,47
54,54,56,53,52,37,49,56,45,58,57,39
65,70,60,61,74,67,70,72,57,74,70,61
50,52,51,53,64,57,61,57,46,57,56,47
53,55,51,52,59,49,57,57,46,58,57,46
50,53,60,60,72,64,66,63,50,63,61,49
61,62,46,48,53,45,55,58,47,59,57,50
53,52,44,45,46,35,47,50,41,50,50,40
60,61,58,56,57,43,53,62,49,64,62,46
56,57,52,52,53,40,51,57,46,58,57,44
50,51,50,53,64,57,62,56,45,56,55,47
62,65,53,55,65,58,63,65,52,66,63,56
49,49,54,52,51,36,48,53,42,54,54,36
70,72,49,49,48,36,49,62,50,65,62,52
72,74,48,50,51,42,53,64,52,67,63,56
63,67,53,55,66,60,64,66,53,67,64,57
54,53,48,48,46,32,46,52,42,53,52,38
40,40,51,52,61,51,57,50,40,49,50,36
62,63,45,47,49,40,51,57,46,58,56,49
60,62,46,48,54,46,55,58,47,59,57,50
72,78,54,57,69,66,69,73,58,75,70,67
42,40,44,46,49,38,48,45,36,44,45,33
61,65,57,58,66,57,62,66,53,67,65,54
45,45,50,51,58,48,55,52,41,51,51,39
58,60,50,52,60,53,59,60,48,61,59,50
53,54,44,48,59,54,60,55,44,55,53,49
43,43,55,55,62,50,57,53,43,53,53,37
