国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
69,73,54,62,55,60,49,54,46,60,72,59
65,70,54,65,53,67,66,55,47,62,72,61
66,67,60,71,50,58,49,50,37,61,66,56
73,81,61,74,56,67,66,69,58,65,81,79
73,81,59,67,55,64,59,74,52,66,81,69
80,81,53,68,58,64,61,61,54,67,79,76
77,75,61,71,63,63,66,59,45,63,71,68
67,77,51,63,48,49,47,71,46,60,71,65
69,76,55,63,46,40,40,69,57,57,72,66
71,76,60,65,50,62,55,52,54,59,76,60
74,77,58,68,56,67,73,63,53,68,77,75
64,77,57,63,49,43,32,66,52,58,69,63
66,71,64,76,50,43,41,73,49,67,72,60
57,69,52,65,45,46,45,56,43,57,68,55
58,61,61,62,44,45,37,56,41,56,61,39
68,71,67,70,52,65,47,57,46,69,75,51
71,74,52,62,55,55,55,54,46,63,76,61
82,89,56,71,56,57,64,71,56,68,78,87
67,76,54,58,52,53,50,52,47,64,69,72
64,67,59,68,55,51,51,65,46,62,72,59
68,70,55,68,50,50,49,49,49,57,72,53
62,77,56,69,52,38,37,57,52,60,66,54
64,72,54,60,55,59,42,52,53,64,66,58
71,69,57,70,57,51,56,61,44,68,72,61
76,87,55,66,49,58,58,69,60,72,72,80
61,72,49,55,38,28,29,45,50,51,71,55
67,67,55,63,55,60,41,53,42,60,74,59
72,81,57,74,50,59,65,62,53,66,71,79
67,71,54,60,44,51,37,57,48,56,65,48
66,72,56,61,56,57,66,54,52,57,71,76
74,70,51,61,52,42,43,61,53,64,75,65
68,73,61,73,51,51,47,63,54,66,72,61
72,70,59,70,57,46,52,63,46,64,68,60
70,66,54,68,46,42,44,61,43,59,70,53
86,88,60,74,51,49,57,75,56,68,79,83
66,73,56,67,50,59,47,60,47,62,67,65
68,79,58,60,54,44,37,57,50,61,78,60
70,73,63,70,50,59,44,60,39,60,64,57
72,73,57,71,51,50,42,60,48,68,76,69
78,79,61,70,54,61,58,64,51,65,76,63
78,74,59,68,52,50,53,55,51,66,77,61
81,85,72,82,55,55,57,84,55,80,80,64
62,75,53,60,45,45,45,60,46,56,70,54
73,75,58,72,46,45,38,69,48,68,67,55
65,70,66,77,57,65,64,62,49,68,73,66
50,66,49,63,47,48,48,41,32,59,57,47
61,65,50,53,45,42,46,48,46,52,71,64
70,81,54,68,49,50,54,65,51,66,77,73
60,70,50,71,46,55,41,55,42,64,71,61
67,63,63,81,53,45,48,63,47,70,64,43
60,71,56,68,52,49,54,49,47,59,63,49
65,69,46,59,54,52,42,47,44,53,70,55
70,68,55,72,44,46,35,54,44,60,68,62
74,72,53,68,48,38,42,71,50,61,70,59
68,66,58,73,59,60,51,51,44,59,62,46
68,75,58,73,56,66,64,55,49,69,76,64
69,71,55,66,51,52,43,61,54,63,70,60
66,61,66,78,58,49,49,70,44,66,69,47
74,79,52,70,55,63,65,70,57,66,69,77
66,70,45,62,42,36,31,50,49,53,62,47
66,63,51,58,44,50,38,56,49,61,71,49
80,79,58,65,58,65,63,69,57,66,70,73
65,63,46,65,46,59,46,54,39,60,69,47
70,67,55,65,50,62,45,52,47,61,70,58
75,79,62,68,56,66,62,58,48,65,74,76
69,72,64,75,60,59,56,59,43,73,77,50
78,85,57,64,48,59,50,66,60,61,73,83
68,74,59,73,48,41,46,66,45,60,74,46
75,75,43,56,47,60,57,57,56,63,71,78
68,69,65,71,51,49,52,56,43,69,67,48
68,79,67,71,49,51,51,70,48,68,70,57
65,75,65,73,53,58,49,65,43,63,74,57
85,79,55,60,56,64,60,62,58,65,72,86
62,65,43,49,50,44,34,40,41,51,63,35
62,72,68,77,48,45,38,68,47,70,74,45
67,71,49,57,50,64,46,59,39,56,66,62
73,73,59,65,50,51,35,59,52,67,78,64
66,70,53,64,49,47,57,63,47,61,72,69
70,70,54,63,57,64,47,68,50,64,76,59
73,81,54,66,52,39,48,68,60,65,74,78
62,63,54,67,42,39,39,61,46,55,68,44
74,77,67,77,57,77,72,66,46,63,70,58
62,61,52,59,47,55,46,61,38,56,63,42
55,65,52,63,51,49,37,45,47,64,68,44
74,71,64,78,59,68,62,62,43,68,73,66
73,74,64,79,63,69,63,67,49,68,81,70
58,69,68,70,54,54,49,63,47,60,63,53
68,80,73,78,59,60,51,77,53,73,71,70
80,89,51,70,55,62,70,73,60,64,72,84
72,76,63,69,47,41,52,68,52,69,71,53
73,70,62,66,51,62,60,63,47,63,67,58
63,66,53,62,55,45,38,56,46,57,61,48
68,71,44,47,49,48,50,49,50,53,69,52
66,71,52,71,56,57,50,47,43,54,70,58
65,75,62,68,52,44,51,54,49,68,75,63
64,72,64,82,64,67,67,68,47,66,72,68
71,70,54,68,59,55,60,53,49,60,76,63
75,76,52,70,56,66,56,61,55,70,79,67
78,79,58,70,48,46,42,63,49,65,71,71
68,78,57,63,57,66,47,63,54,66,70,75
76,74,63,76,56,55,56,73,50,66,74,59
71,81,60,78,55,53,56,64,52,73,75,66
74,83,59,69,49,50,52,74,57,70,80,77
63,68,60,64,57,67,64,58,52,67,75,68
70,72,51,59,56,50,58,66,52,61,75,61
70,72,59,60,53,50,60,60,54,66,66,63
68,78,45,55,43,44,46,52,46,55,67,60
62,77,56,62,49,43,37,54,53,67,74,56
66,74,55,57,45,41,36,57,47,65,69,50
69,82,56,70,45,41,51,61,51,60,70,73
67,71,49,69,53,54,47,58,48,64,65,65
65,69,53,58,49,53,41,57,44,56,67,59
56,65,49,63,54,42,43,45,37,56,60,44
73,75,52,57,57,53,50,55,53,64,72,67
62,78,45,48,39,42,37,56,49,50,68,56
61,72,52,53,49,42,31,59,47,60,70,41
61,75,66,81,54,62,59,68,39,70,67,56
69,67,60,78,55,51,58,60,42,61,69,62
70,76,62,70,56,69,75,57,46,67,75,65
64,79,67,78,54,53,63,63,47,69,74,60
59,63,60,68,42,28,27,60,44,63,68,41
77,87,55,64,54,62,59,60,53,63,70,79
66,72,50,66,51,57,59,64,49,66,68,60
77,84,53,60,45,50,50,60,58,62,79,69
56,61,51,56,40,23,20,45,44,56,63,40
73,81,46,67,57,71,58,71,50,62,71,76
68,78,51,68,51,51,47,59,53,59,72,64
75,86,42,49,39,32,36,70,62,59,68,80
66,68,46,62,45,50,43,43,43,51,67,56
59,68,65,87,59,53,57,61,40,64,63,39
63,60,52,64,53,55,45,49,36,54,65,38
53,56,49,57,42,38,27,46,35,49,60,33
71,79,65,77,50,49,40,71,48,64,69,53
77,81,52,66,58,58,54,55,48,55,75,64
66,80,64,67,57,53,61,70,45,70,69,68
73,77,55,61,47,61,48,67,52,57,67,71
68,70,64,73,56,66,51,51,42,63,73,59
64,73,56,70,49,56,49,57,48,64,68,66
66,71,58,62,54,64,56,57,45,62,69,73
69,76,64,63,50,64,48,67,44,63,73,68
56,64,48,60,47,42,29,48,41,55,62,43
74,72,72,86,57,65,62,80,49,72,80,69
69,72,54,59,52,58,58,60,50,62,73,70
70,72,45,49,38,36,35,58,50,57,67,53
76,75,55,60,55,57,54,61,54,61,70,78
68,71,53,52,45,53,51,62,43,61,71,68
79,77,55,70,48,53,45,77,58,62,81,69
73,69,64,68,55,59,47,71,46,64,70,52
51,59,52,62,52,55,43,53,35,60,68,41
75,78,60,79,62,65,71,73,49,73,73,72
70,80,54,75,53,71,62,66,45,64,73,72
60,70,68,78,54,51,45,58,48,63,68,45
83,88,60,67,52,60,55,81,58,73,84,74
70,77,58,65,52,49,45,59,50,65,78,63
62,67,53,69,49,50,39,56,50,57,75,62
63,59,60,66,58,59,52,55,36,65,66,39
56,67,60,65,53,48,53,59,35,63,69,43
64,67,53,70,53,50,59,47,42,56,69,50
60,68,51,62,46,56,36,52,36,54,67,52
60,67,51,65,45,47,44,54,44,51,66,48
66,70,64,69,54,60,67,56,47,66,64,63
72,80,53,61,54,61,59,62,54,63,68,66
71,80,62,68,51,61,46,55,48,68,66,70
70,79,50,62,50,46,33,56,50,63,65,57
72,75,61,77,58,53,51,65,45,68,67,56
68,75,59,67,48,54,42,57,47,60,65,66
67,77,50,59,50,53,52,54,49,56,71,62
69,70,49,54,48,50,39,53,44,60,63,68
71,70,71,82,58,68,58,70,44,74,73,62
72,75,63,74,63,75,58,55,42,60,73,64
64,68,49,62,51,50,49,52,37,54,60,48
78,78,55,69,51,70,62,75,58,67,77,77
71,67,43,59,45,43,44,45,49,55,69,56
50,59,58,58,49,43,41,53,36,53,65,35
63,73,63,71,49,41,39,61,41,68,74,53
79,89,59,74,53,59,64,69,60,70,84,82
61,62,51,61,43,51,38,43,40,54,59,40
61,72,48,66,57,52,41,43,39,54,64,47
70,69,57,65,44,38,33,56,51,66,71,59
74,75,64,67,51,42,39,65,52,66,73,62
64,77,47,48,51,44,47,44,44,57,65,58
71,75,60,70,53,54,53,68,42,65,74,54
63,70,55,59,47,45,44,55,49,59,74,45
71,83,56,56,55,60,49,64,54,58,76,68
63,75,48,55,46,45,41,59,46,53,61,52
70,83,57,69,55,65,56,62,49,70,76,80
57,69,49,57,53,53,35,54,41,54,68,45
82,87,56,69,53,60,52,76,59,64,81,84
73,73,48,57,46,30,33,59,52,57,68,52
82,87,59,76,56,65,68,73,55,68,84,83
73,85,57,72,52,61,45,59,56,70,74,66
61,73,59,64,50,57,50,53,41,57,67,62
77,83,61,70,57,57,59,67,47,75,75,66
66,73,62,77,53,66,47,69,50,66,69,61
77,72,54,71,60,72,69,56,50,68,79,77
68,84,62,76,54,54,61,65,51,70,77,70
66,74,49,58,46,49,52,48,43,56,66,49
56,68,57,66,54,57,47,64,38,66,63,54
56,65,53,60,51,48,46,55,39,58,64,44
76,80,52,57,48,52,47,76,54,59,80,76
67,78,65,69,48,48,49,65,45,71,69,64
62,69,52,60,57,62,54,47,45,54,65,61
71,78,67,67,56,56,66,69,47,69,77,63
73,71,59,75,49,55,46,68,42,66,68,59
72,78,57,71,50,55,55,70,48,60,69,73
68,74,53,61,48,37,35,57,50,63,73,50
61,66,59,72,55,46,46,62,43,57,68,59
67,77,62,74,54,63,59,58,50,59,74,68
73,73,60,73,55,61,57,69,44,70,77,68
55,64,49,61,49,53,44,39,33,56,68,41
79,87,52,73,53,54,49,62,51,64,76,68
74,73,68,81,51,51,52,78,53,75,77,59
73,77,61,65,55,50,46,70,46,62,71,70
61,62,54,61,54,52,45,53,36,61,60,49
67,78,57,72,49,45,49,68,49,60,67,59
62,73,55,76,51,54,53,69,46,64,76,65
64,74,54,61,41,40,40,62,48,58,70,50
58,63,40,54,51,51,40,37,34,45,61,45
73,75,46,56,42,45,25,64,54,55,75,63
66,81,51,58,49,38,32,49,50,55,75,67
75,81,45,60,55,58,55,64,55,62,78,75
76,69,62,82,56,76,77,66,44,65,79,72
65,63,54,69,47,59,53,45,41,60,70,51
64,74,53,55,49,37,33,57,53,56,66,67
71,86,56,67,55,56,49,70,58,73,76,77
57,72,52,63,47,44,39,56,42,57,60,58
66,70,44,63,48,50,53,44,43,58,63,49
77,74,57,63,57,63,54,63,48,68,69,71
69,80,51,60,57,57,58,61,44,61,71,67
57,71,43,56,54,53,50,41,41,50,58,57
71,73,58,69,55,70,68,62,43,61,71,64
73,75,54,63,50,44,49,62,54,67,68,68
73,70,58,79,54,63,52,72,53,64,71,67
75,69,50,68,52,64,47,63,52,61,72,62
77,82,59,71,57,59,52,71,51,65,70,65
62,61,64,79,62,63,61,51,44,66,71,47
78,84,62,64,53,56,38,73,56,70,74,62
67,68,64,66,56,45,43,60,46,61,66,44
73,84,50,67,58,66,62,68,53,64,74,85
65,67,57,69,48,52,45,46,38,64,62,46
59,63,54,62,49,48,46,51,45,61,63,54
57,63,55,74,52,56,57,59,42,62,65,44
65,61,56,64,47,53,43,56,48,60,69,47
74,75,53,64,40,42,31,67,54,67,78,63
70,75,53,68,49,43,40,62,49,64,70,47
57,67,52,61,46,34,38,45,37,59,67,51
61,65,56,69,47,38,34,60,42,60,63,36
62,67,47,60,47,45,50,38,35,58,67,43
75,85,57,76,51,45,41,79,54,66,82,72
64,67,54,68,44,36,35,54,47,62,70,58
68,72,59,68,56,57,46,65,46,67,72,49
72,78,55,67,49,53,45,63,57,61,73,65
69,68,42,50,48,47,47,58,49,60,72,65
63,65,56,68,54,45,45,53,43,60,65,58
73,72,68,83,62,71,58,73,53,73,75,63
68,76,45,51,52,46,47,46,43,53,68,60
64,67,47,64,53,44,38,41,43,60,62,46
66,69,65,73,52,47,35,59,46,64,72,56
66,71,49,57,39,37,26,65,48,58,67,59
68,76,52,60,51,63,62,50,47,65,65,72
54,67,45,58,44,52,40,43,43,53,66,52
63,71,57,61,51,58,44,49,41,57,65,63
71,68,60,73,55,41,46,66,45,71,69,55
61,67,57,71,54,52,40,62,46,65,64,53
68,68,47,56,51,44,55,50,44,59,65,62
67,77,57,65,48,47,47,61,48,71,77,55
57,70,68,86,55,66,60,58,35,65,67,50
63,70,51,54,48,45,28,50,48,55,67,60
70,76,57,70,50,39,38,61,48,67,76,56
68,74,48,61,48,45,28,57,47,63,73,55
70,69,57,71,53,52,56,62,53,68,68,55
65,68,41,51,54,68,67,41,43,53,72,66
59,68,60,61,48,43,40,58,42,60,67,56
67,79,62,70,45,39,34,62,53,61,76,64
65,75,61,65,50,47,54,58,50,60,71,64
63,66,55,63,53,51,48,58,41,59,61,50
72,76,63,79,51,50,44,74,53,66,76,75
66,72,54,64,55,65,66,62,52,66,69,65
64,64,49,62,52,62,56,44,40,58,65,59
75,84,64,67,58,69,62,71,56,72,76,69
69,74,55,62,55,50,48,58,47,69,74,60
65,69,50,62,54,50,45,48,40,53,63,54
58,64,56,62,49,53,49,53,40,54,72,52
57,64,61,68,50,44,42,54,46,57,69,52
61,71,56,68,48,51,41,54,42,59,69,53
65,75,52,69,54,47,49,60,46,67,76,56
66,69,64,75,64,68,60,57,47,66,67,63
72,79,66,76,52,65,65,67,55,74,82,71
66,77,55,62,48,41,42,61,48,60,66,60
66,78,56,71,52,57,54,58,48,64,72,69
71,74,60,61,49,36,47,58,54,64,68,63
69,78,57,70,49,63,58,58,44,61,70,66
63,77,54,70,48,52,41,56,47,64,68,61
73,82,64,78,49,52,48,69,54,69,80,74
55,57,54,61,46,32,32,53,34,59,59,30
61,76,64,71,56,54,63,57,50,61,71,62
76,73,58,68,55,47,54,62,47,63,78,72
69,67,56,67,58,59,60,57,50,58,68,64
67,71,59,65,49,50,57,57,43,64,67,60
63,59,54,69,43,46,36,52,45,62,63,34
64,70,53,64,46,46,39,61,49,62,72,67
72,67,63,74,49,52,58,55,47,60,73,65
74,76,62,62,51,50,54,68,51,63,79,78
65,72,54,57,45,53,40,50,44,54,70,48
71,79,55,63,53,61,61,58,48,61,73,71
62,73,57,74,55,67,62,49,46,61,65,60
71,83,59,67,60,70,62,71,56,72,76,68
68,70,48,61,54,56,47,61,46,62,71,65
69,69,53,62,53,53,45,50,42,58,61,53
69,68,56,67,47,56,48,66,51,63,66,54
79,74,54,70,48,48,53,72,49,71,73,76
76,78,64,73,48,50,55,79,53,68,80,61
77,80,55,67,48,48,53,70,49,64,79,62
67,71,50,55,46,38,27,53,47,57,70,56
63,68,56,67,50,60,56,48,41,57,64,49
81,77,72,77,57,42,50,79,54,78,82,62
72,79,44,59,48,50,52,51,52,60,64,62
80,88,66,70,62,78,63,70,53,66,72,74
67,82,64,76,58,59,54,66,46,65,73,67
69,81,60,69,56,50,40,70,48,65,77,59
68,68,44,54,44,49,39,47,52,59,64,59
64,75,48,62,44,52,47,63,45,58,69,68
68,63,51,56,49,49,47,45,47,56,64,49
67,76,58,71,53,65,66,57,47,59,70,64
71,74,61,77,57,57,55,72,53,70,78,65
71,80,62,69,50,56,53,54,48,61,77,69
68,75,52,64,48,52,52,52,49,60,68,73
64,76,56,71,53,50,54,62,47,59,71,61
78,85,52,64,57,66,60,67,59,60,80,82
57,67,48,55,50,45,38,47,47,57,61,53
82,87,64,72,54,71,66,67,59,66,72,75
66,68,49,61,45,32,22,53,49,61,68,43
69,79,53,67,51,38,41,66,53,62,67,57
66,74,58,62,44,45,32,61,52,64,63,51
58,64,60,68,52,64,46,56,46,64,68,49
59,59,52,59,52,60,46,52,37,52,61,54
74,79,57,58,53,71,57,56,52,57,73,72
66,68,55,69,51,52,37,56,47,59,77,54
69,66,59,67,52,50,49,56,40,64,72,63
74,73,55,66,56,48,46,56,54,59,76,74
67,76,57,65,47,50,47,66,46,58,73,58
70,70,61,70,49,49,52,64,41,67,65,49
74,76,49,57,46,45,33,63,54,65,67,60
61,69,54,60,49,45,51,48,38,55,64,54
79,79,58,65,59,66,51,71,58,66,78,69
69,72,51,61,49,42,48,64,55,66,73,56
69,78,53,59,50,40,42,54,49,60,74,62
73,77,63,71,54,50,45,75,55,67,75,63
75,84,57,60,52,71,60,61,56,62,79,85
64,75,47,43,38,40,30,53,43,53,66,57
72,85,62,80,57,58,66,75,54,66,78,72
74,73,49,67,53,52,52,62,51,61,73,62
73,73,61,69,56,59,51,68,48,66,74,57
64,67,55,67,51,41,34,50,45,60,60,35
67,67,65,76,56,55,42,64,46,65,75,55
72,79,57,74,60,70,71,70,55,69,74,69
67,68,62,65,48,29,22,54,44,66,66,45
65,65,65,74,52,62,47,58,45,71,76,58
68,65,62,74,58,58,45,61,37,60,67,56
64,79,44,57,52,56,51,55,45,55,69,57
65,68,47,53,43,32,34,41,39,56,60,47
67,77,56,56,48,41,47,59,57,62,70,60
65,65,60,79,60,69,55,53,44,67,64,48
61,67,52,65,52,41,36,50,38,58,65,38
61,69,46,50,46,44,42,51,46,54,68,54
68,65,57,58,51,58,59,60,41,54,63,52
59,68,58,65,50,40,37,55,48,56,69,56
69,82,53,70,58,68,64,55,49,66,76,81
58,67,55,64,51,45,39,61,50,59,73,46
74,78,61,66,53,52,53,69,51,65,70,66
71,68,64,80,48,48,46,74,44,65,73,56
70,80,60,65,53,58,65,67,52,58,70,72
66,74,67,69,50,61,53,68,45,70,73,48
66,69,48,59,44,41,45,56,51,58,72,65
70,64,61,62,54,47,40,52,43,66,74,46
77,71,65,79,51,60,55,63,47,64,73,56
62,63,50,59,51,45,50,47,39,56,67,40
79,83,67,75,56,63,67,75,46,71,76,64
62,63,43,59,43,24,21,51,41,57,59,48
51,64,56,58,43,41,26,53,41,55,60,40
73,72,53,74,55,57,55,65,45,61,75,53
57,70,50,57,53,52,48,41,45,58,60,63
57,66,49,58,50,55,60,40,36,51,63,46
63,71,61,69,55,60,57,54,40,56,72,61
70,76,48,58,48,59,45,62,54,56,68,71
72,69,53,72,45,49,40,59,51,63,68,60
72,66,63,65,47,54,48,57,42,68,75,52
74,69,52,60,46,47,36,56,45,60,72,57
69,63,51,60,47,43,24,63,47,59,66,50
74,73,49,61,44,40,42,56,57,60,73,61
64,80,52,67,55,52,57,63,45,66,77,68
61,68,61,62,49,41,29,56,43,60,62,38
81,82,59,61,53,52,50,61,55,65,78,83
58,71,46,59,48,47,39,48,37,61,68,55
72,77,63,79,60,58,54,73,53,70,73,57
73,71,46,58,50,45,33,62,48,60,68,61
72,78,55,73,52,60,50,66,47,66,71,60
62,73,58,61,45,48,51,65,42,63,73,60
69,75,46,57,45,53,52,62,52,63,69,79
69,63,51,59,44,52,45,59,48,56,67,52
72,75,48,61,51,58,48,63,54,61,76,61
63,66,59,75,60,55,56,68,47,64,68,61
59,66,49,67,54,51,42,44,37,51,63,57
84,91,47,57,54,60,57,71,55,59,82,80
68,74,47,57,48,51,45,47,42,54,74,54
73,75,52,65,51,53,43,62,49,64,75,72
71,71,61,68,50,50,32,74,49,64,75,64
79,87,69,82,61,64,50,73,57,71,82,80
82,81,58,62,51,44,43,63,61,65,80,73
65,72,59,71,51,51,57,64,49,63,73,64
69,74,49,51,48,50,51,62,51,56,75,72
73,70,58,62,51,66,50,51,52,58,75,66
58,62,58,70,56,63,51,58,37,63,67,56
72,77,40,49,53,66,52,56,50,56,71,73
76,81,53,61,48,51,47,62,47,57,76,72
66,75,56,65,56,51,48,57,39,60,69,59
83,75,61,74,49,48,40,75,52,71,77,72
74,73,57,65,54,60,50,56,53,65,72,74
70,85,61,73,54,51,47,72,57,74,75,70
78,75,57,63,59,57,59,73,48,63,76,69
77,85,54,57,51,46,57,65,53,59,69,66
77,76,48,47,39,35,40,59,50,54,74,69
57,68,56,64,54,44,42,53,39,58,62,56
78,75,44,56,45,58,40,55,49,61,75,68
73,81,52,65,50,48,27,62,54,59,75,67
68,76,52,57,51,46,47,58,54,58,66,68
69,75,53,69,47,43,37,69,45,67,73,58
74,80,61,81,54,53,56,64,52,66,69,63
62,64,58,62,46,51,46,59,49,63,73,53
56,60,51,65,49,47,40,47,38,56,60,47
72,80,61,71,52,46,32,64,59,60,75,67
68,72,52,66,48,45,46,47,42,58,72,63
75,80,56,72,56,44,53,75,52,65,70,61
74,84,56,60,47,47,57,71,48,68,73,67
60,64,51,50,40,26,31,43,42,50,64,50
60,70,57,60,52,41,53,56,42,54,61,53
78,79,63,83,58,74,61,72,53,72,81,70
86,78,63,68,47,50,42,73,62,73,78,72
63,60,54,60,49,36,25,56,34,53,63,36
65,78,61,75,57,57,57,58,46,62,73,71
72,72,60,70,54,48,40,68,52,67,66,65
70,78,53,57,54,54,57,56,46,59,73,77
65,64,61,81,52,51,52,60,40,68,64,51
66,72,54,58,52,51,43,55,43,56,66,65
63,71,56,66,42,39,34,66,47,59,67,62
64,74,46,60,49,43,43,49,41,59,68,43
73,77,52,65,46,47,50,61,45,61,67,58
64,63,57,76,51,50,35,66,48,60,67,52
75,77,61,66,54,52,53,68,48,68,74,57
69,73,66,69,55,66,63,66,45,62,65,58
64,64,53,61,49,44,37,44,40,58,60,54
72,71,59,67,50,46,49,52,46,62,66,52
64,59,51,71,47,44,50,59,37,61,59,39
68,71,52,69,47,55,39,67,49,62,66,57
70,80,56,72,56,58,49,66,57,63,72,72
71,77,55,69,50,54,54,69,51,66,70,80
77,77,55,69,49,49,46,69,55,70,79,69
65,68,62,63,49,53,35,57,41,60,67,59
74,76,60,66,59,56,67,71,48,61,68,70
71,76,59,69,55,65,48,69,53,69,71,74
64,72,50,56,44,43,34,57,42,61,63,48
78,84,49,60,56,65,63,65,54,59,79,79
76,75,54,65,48,51,54,76,59,65,72,69
64,69,66,73,55,49,47,66,47,61,72,49
62,73,58,67,55,55,62,51,47,64,64,63
74,77,58,78,60,75,66,56,49,67,70,78
74,82,55,73,56,66,61,61,50,65,68,70
67,71,51,64,47,61,56,53,51,64,67,72
63,74,57,68,44,38,21,53,48,65,73,44
61,68,62,72,50,43,36,63,51,62,66,51
54,60,50,62,51,48,31,41,36,60,59,44
74,77,58,78,56,67,60,67,49,66,72,59
69,71,53,57,46,50,39,58,52,58,66,55
75,83,54,67,56,49,55,65,54,67,76,69
54,67,47,62,47,48,36,42,32,51,58,41
73,77,55,64,52,60,69,64,43,59,66,61
76,72,69,74,49,49,46,63,53,72,78,70
56,67,50,68,61,71,52,49,40,57,61,49
83,87,52,64,55,64,64,74,52,64,73,75
68,72,58,77,59,56,53,66,46,73,80,62
72,78,49,59,51,50,55,59,55,55,69,74
67,72,63,73,54,52,48,62,47,69,65,55
78,81,75,79,55,58,59,67,47,76,74,60
55,59,59,62,46,48,28,42,40,53,67,43
62,64,64,66,48,60,47,54,40,64,67,49
75,78,57,75,59,57,49,59,44,66,69,60
67,77,61,77,49,63,56,66,50,67,71,53
67,70,60,69,47,60,43,54,43,58,74,60
63,79,53,61,45,45,33,57,50,65,67,65
70,78,57,64,54,61,52,64,56,61,72,69
63,64,65,69,60,68,54,55,39,67,61,51
58,61,60,68,47,47,39,61,45,63,63,32
75,78,58,71,55,64,62,67,49,61,78,72
55,64,56,59,45,48,40,43,40,52,66,46
67,63,43,55,42,35,31,47,45,58,59,55
71,74,51,65,48,56,38,50,45,55,62,54
63,65,61,64,48,41,41,56,42,68,71,43
69,74,67,69,61,66,58,74,53,68,74,64
68,73,50,66,57,64,54,44,42,56,66,56
60,73,53,70,49,56,37,58,45,59,66,64
67,67,56,75,59,67,63,64,45,66,71,49
74,80,53,62,48,49,38,66,49,57,73,68
68,72,51,56,48,32,30,52,42,62,71,47
67,69,61,71,54,50,41,60,49,70,67,63
66,73,61,62,49,40,40,53,45,66,70,53
60,70,51,69,55,49,45,45,46,57,67,59
73,79,60,67,57,58,61,58,52,65,75,69
62,72,53,61,44,44,26,53,45,60,62,47
75,81,59,69,41,34,43,70,54,67,72,75
77,88,56,61,46,41,40,66,53,64,71,73
69,77,52,64,53,52,61,58,54,65,75,69
64,68,50,56,47,42,38,55,44,60,69,55
58,61,50,58,51,57,51,40,41,57,60,46
74,78,50,61,47,46,31,57,51,64,70,57
70,81,55,60,51,41,53,57,49,61,65,58
77,85,58,71,59,56,53,72,61,62,78,83
63,65,53,61,50,41,26,54,41,58,60,42
69,71,65,74,54,58,47,68,54,64,74,65
61,66,58,58,48,44,47,44,42,57,61,40
65,70,49,68,55,61,45,52,47,57,65,60
63,65,47,52,50,62,43,43,45,55,66,55
53,65,53,64,47,57,43,51,44,59,70,37
