国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
62,63,67,67,71,74,73,46,49,62,49,67
63,62,60,60,61,62,62,64,64,63,64,63
63,63,62,63,63,64,64,63,62,62,62,64
53,53,55,55,49,45,45,67,62,53,62,48
64,63,73,75,66,64,64,73,59,59,60,62
60,60,59,59,60,60,60,59,59,60,59,60
61,62,55,55,61,64,64,54,61,64,61,64
55,56,45,44,56,59,59,41,58,62,57,59
69,67,85,87,74,71,70,78,56,59,58,66
67,67,64,65,72,78,77,49,56,68,56,73
49,50,54,52,53,50,50,45,48,51,48,47
71,70,58,60,66,73,74,66,74,73,72,77
49,50,41,39,46,46,46,46,59,55,58,49
44,45,55,53,49,43,42,45,42,44,43,38
58,57,71,72,60,55,55,69,53,52,54,52
74,72,67,69,67,70,71,83,78,71,78,76
47,48,44,41,52,52,51,30,46,53,45,48
54,55,55,53,61,62,61,37,47,57,47,57
56,55,59,59,51,46,47,72,63,53,64,50
60,59,67,68,58,54,55,74,61,55,62,56
53,54,43,41,53,56,56,38,57,60,55,56
58,57,68,68,60,56,56,65,54,53,55,54
51,51,54,53,49,45,45,60,57,51,57,46
65,65,53,53,62,68,68,56,68,69,66,70
52,53,51,50,54,54,53,46,53,56,53,52
71,70,70,72,68,70,71,77,69,67,69,72
50,51,51,50,53,51,50,45,51,53,51,49
71,70,61,63,65,70,71,73,75,71,74,75
49,49,51,50,42,35,37,69,63,49,63,41
75,73,70,73,68,71,72,87,78,71,78,77
66,65,62,63,62,64,65,70,69,65,68,67
57,58,60,60,63,64,63,47,50,58,50,59
67,66,72,74,64,63,63,81,67,61,67,65
64,64,68,69,67,68,67,64,59,62,59,66
67,67,61,62,69,75,74,55,62,69,61,73
68,67,69,71,68,69,70,71,65,65,65,70
55,55,57,56,57,55,55,52,54,56,54,54
58,59,69,69,66,65,63,53,47,56,48,58
54,55,57,56,62,63,62,38,45,57,45,56
65,64,50,51,55,58,59,72,79,68,77,66
61,59,70,71,57,51,52,83,64,54,65,54
59,60,53,52,63,67,66,42,56,64,55,65
66,65,69,70,68,69,69,65,60,63,60,67
61,61,64,64,63,63,63,59,56,59,57,61
67,67,62,63,66,70,70,64,66,68,66,71
53,53,59,59,53,48,48,62,56,51,56,48
57,57,61,61,60,59,58,56,54,56,54,56
65,65,62,63,66,70,69,57,61,65,60,68
63,63,68,69,66,67,66,62,57,61,58,64
47,49,46,44,55,56,54,26,42,54,42,49
67,67,60,61,62,65,66,72,73,68,72,69
67,66,73,75,63,59,61,88,70,60,71,63
61,60,63,63,58,57,57,70,63,59,64,59
55,56,62,61,64,64,62,41,44,56,44,56
56,56,59,58,54,51,51,64,59,54,60,52
63,62,66,67,65,65,65,62,58,60,58,63
51,51,59,59,48,40,40,72,59,48,60,43
43,45,42,38,51,51,49,19,39,51,38,44
51,51,49,47,45,41,42,62,62,52,62,46
53,53,45,44,47,46,47,57,64,57,64,51
64,63,50,50,56,60,61,65,74,67,72,66
72,71,76,78,78,82,81,62,58,68,58,77
54,55,59,58,61,61,60,41,46,55,46,55
53,53,51,50,49,47,48,60,62,55,61,50
66,65,66,67,58,56,58,86,74,62,74,63
53,54,54,52,58,58,57,42,50,56,49,54
53,54,48,46,56,58,57,39,53,59,52,56
65,64,62,62,63,65,65,66,66,64,65,66
63,64,55,55,67,74,73,42,57,68,56,71
49,52,44,41,57,61,59,22,44,58,43,55
63,63,62,62,68,73,72,47,54,65,54,68
60,60,56,57,55,54,55,69,67,60,67,58
65,64,69,70,67,68,68,65,59,62,59,66
61,62,57,57,62,64,64,54,61,63,60,64
67,66,63,64,62,63,64,74,71,65,71,67
63,63,81,82,75,74,72,57,44,57,45,64
63,62,63,64,58,56,57,78,69,60,69,60
54,55,64,64,59,55,54,56,49,52,50,51
68,68,51,51,65,73,73,53,71,74,69,76
52,52,58,57,56,52,52,51,49,51,50,49
49,50,54,52,52,49,48,48,49,51,50,46
57,57,65,65,62,60,60,54,50,55,50,56
51,52,53,52,54,52,52,45,49,53,49,49
55,54,50,50,42,37,39,82,75,55,75,48
54,54,62,62,54,48,48,65,56,51,57,48
48,49,56,54,51,46,46,49,47,48,48,44
50,50,60,59,55,50,49,50,46,48,47,46
48,50,52,50,57,57,55,30,41,52,41,49
69,67,66,68,58,57,58,93,79,64,79,65
51,51,55,54,52,48,48,53,52,51,52,47
59,59,67,67,65,65,64,53,49,57,50,59
60,59,57,57,54,52,53,72,68,59,68,57
52,53,42,40,50,51,52,44,59,59,58,53
54,55,55,54,56,55,55,49,53,56,53,54
72,71,76,78,76,79,79,68,61,68,61,76
53,54,45,43,55,58,58,35,53,60,52,56
48,50,49,47,52,51,50,39,48,53,48,48
54,54,68,68,53,45,45,76,56,47,58,45
52,52,47,46,44,40,41,65,66,53,66,47
62,63,57,57,65,70,69,47,58,65,57,67
47,48,48,46,53,52,51,33,44,51,44,47
58,59,57,56,60,62,61,50,56,60,55,60
60,58,71,72,57,49,50,84,63,52,64,52
59,59,69,70,64,61,60,60,51,55,52,57
53,54,44,42,55,58,57,35,54,60,53,57
60,59,64,64,56,52,53,77,66,57,66,56
64,63,85,87,74,70,68,67,45,54,48,61
50,51,45,43,45,42,43,57,63,54,62,47
57,57,61,61,52,47,49,76,65,54,65,52
50,50,53,52,49,44,44,57,55,50,55,45
60,60,62,62,60,60,60,62,59,59,60,60
59,60,44,43,64,73,71,26,54,69,52,69
54,54,58,57,56,54,54,52,52,54,53,52
57,56,62,62,51,45,46,78,65,52,65,50
59,59,59,59,58,58,58,60,59,58,59,58
53,54,64,63,63,62,60,41,41,53,42,53
66,65,70,72,61,59,60,84,69,61,70,63
66,66,58,58,70,78,77,44,58,70,57,74
56,58,47,46,63,69,68,27,49,64,48,64
71,70,66,68,69,73,73,71,70,70,69,75
61,61,62,62,58,57,57,70,65,59,65,59
55,56,56,55,63,65,63,37,47,58,46,59
56,57,56,55,63,66,65,38,48,60,48,60
55,56,62,62,61,59,58,51,48,54,49,54
55,54,65,65,55,49,49,67,54,50,55,48
60,59,61,61,58,57,57,65,61,59,62,58
69,69,72,74,76,81,80,53,53,67,54,74
73,72,69,71,71,75,75,74,71,71,71,77
55,55,52,51,53,52,52,55,60,57,60,54
62,62,66,66,63,63,63,65,60,60,60,62
57,57,58,57,52,48,49,72,66,56,66,53
61,61,59,60,61,63,63,59,61,62,61,63
57,56,64,64,56,52,52,67,57,53,58,52
67,66,69,71,61,60,61,85,72,62,72,65
40,41,52,49,44,36,35,44,41,40,42,32
63,63,69,70,67,67,66,61,55,60,56,63
66,65,68,70,63,62,63,77,67,62,67,64
61,62,57,57,67,73,71,41,54,66,53,68
59,59,57,56,61,63,62,51,57,61,57,61
46,47,59,57,50,43,42,52,44,44,46,39
56,57,54,53,54,53,53,59,61,58,61,55
60,60,65,65,62,61,61,62,57,58,57,59
65,64,60,61,58,58,59,76,72,64,72,64
52,53,51,49,53,52,52,48,54,55,54,51
63,63,60,60,63,65,65,59,62,64,61,65
66,67,65,66,75,82,80,42,51,68,51,74
73,73,68,70,74,80,80,65,67,73,67,79
58,59,51,50,60,63,63,46,58,63,57,62
54,55,48,47,57,60,60,37,53,60,52,58
57,58,57,57,58,58,58,56,58,58,58,57
65,64,64,66,60,59,60,79,71,62,71,64
66,64,69,71,59,56,57,88,72,60,72,61
62,62,58,59,59,59,60,66,66,62,66,62
51,51,42,40,43,41,42,58,65,55,65,48
56,57,55,54,59,60,60,46,53,59,53,58
71,68,80,83,62,56,58,108,78,60,79,64
55,56,46,44,53,56,56,47,61,61,59,57
76,75,71,73,75,81,81,73,71,74,71,82
67,67,68,70,68,70,70,67,63,65,63,69
63,62,64,65,60,59,60,72,65,60,65,61
54,55,44,42,52,54,54,45,60,60,59,56
55,55,52,51,51,50,50,59,62,57,62,53
55,56,55,54,60,61,60,43,51,58,51,57
64,65,64,65,68,71,70,56,58,65,58,68
66,65,68,69,63,62,63,76,67,62,67,65
62,62,61,62,61,62,62,63,62,61,62,62
61,61,55,54,61,65,65,51,60,64,60,65
57,57,60,60,58,57,56,59,57,57,57,56
68,67,58,59,63,68,68,66,71,69,70,71
50,51,54,52,54,51,50,45,48,51,48,48
73,73,67,69,73,79,79,67,69,73,68,80
47,47,48,46,42,35,36,62,60,48,60,40
57,57,59,59,54,51,52,68,62,56,63,54
54,53,60,59,52,46,47,67,58,51,59,48
58,58,62,62,64,65,64,47,49,58,49,60
51,53,55,53,60,60,58,35,43,55,43,53
67,67,54,55,71,81,79,39,59,73,58,77
59,59,61,61,58,56,56,65,61,57,61,57
60,60,63,63,63,64,63,55,54,59,54,60
61,61,54,54,59,62,62,56,63,64,63,64
56,56,54,53,53,51,52,60,61,57,61,54
60,60,70,71,63,61,60,66,55,56,56,58
54,54,50,49,49,46,47,61,64,56,63,51
52,53,50,49,54,54,54,43,52,56,52,52
70,69,63,64,67,72,72,68,70,70,70,74
59,59,54,53,55,56,56,60,64,61,64,59
58,58,53,53,52,51,52,68,68,60,68,57
64,63,63,64,60,59,60,73,67,62,67,62
71,71,57,57,70,79,79,54,69,75,67,80
43,45,38,34,40,36,37,45,57,50,56,40
74,73,69,71,71,76,76,74,71,71,71,78
61,61,56,56,61,64,64,54,60,63,60,64
60,60,59,59,59,58,58,63,62,60,62,59
49,49,62,60,53,46,46,54,46,46,47,43
60,60,71,72,64,60,60,67,54,55,56,57
71,71,64,65,74,82,81,54,63,73,62,79
50,50,61,61,48,39,40,72,56,46,58,41
62,61,75,77,66,63,62,70,54,55,55,59
60,60,70,71,67,65,64,57,50,57,51,60
56,57,44,43,57,62,62,37,58,64,56,62
46,47,45,43,46,43,43,44,52,50,52,43
57,57,52,52,51,50,51,65,67,59,66,55
63,63,74,75,71,71,69,59,50,59,51,64
50,50,61,60,56,50,50,50,45,48,46,46
46,47,47,44,49,47,46,37,47,50,47,44
57,59,54,53,62,66,65,40,52,62,52,62
52,53,53,52,53,51,51,50,53,54,54,50
71,71,63,64,76,86,85,47,60,74,59,81
51,51,60,59,50,43,44,64,54,48,55,44
63,62,61,62,61,61,61,66,64,62,64,63
60,59,70,71,59,54,55,76,60,54,61,55
67,67,60,61,69,76,75,52,61,70,61,74
61,61,72,73,65,63,62,66,53,56,54,59
54,54,52,52,50,47,48,62,62,55,62,51
57,57,64,64,59,56,56,61,54,55,55,54
65,64,69,71,63,61,62,77,65,60,65,63
52,53,58,57,58,55,55,46,47,53,48,51
72,71,76,79,74,77,77,73,64,67,64,75
39,40,44,41,35,25,26,57,53,41,54,29
42,44,53,50,50,44,43,37,39,44,40,38
60,60,62,62,59,58,58,65,61,59,61,59
53,55,48,47,59,63,62,31,49,60,48,58
55,56,54,53,63,67,65,31,45,59,44,60
59,59,60,60,64,66,65,47,52,60,52,62
60,60,48,47,58,63,63,47,63,66,62,65
58,57,59,59,55,52,52,68,62,56,63,54
57,56,63,63,57,53,53,66,57,54,58,53
56,56,52,52,53,52,53,60,63,58,63,55
48,48,55,53,46,39,39,62,54,47,55,40
53,53,47,45,47,44,46,61,65,56,65,50
62,62,57,57,62,66,65,54,61,64,60,65
46,47,59,58,50,43,42,52,44,44,45,39
67,66,56,57,58,60,62,75,77,67,76,68
50,51,52,50,54,52,52,42,49,53,49,49
69,68,77,79,70,69,69,78,63,62,64,68
55,55,50,49,50,48,49,60,63,57,63,52
62,63,62,62,66,68,68,53,57,63,56,66
56,56,57,56,56,54,54,57,57,56,57,54
60,60,49,49,54,57,57,61,70,64,69,62
51,52,52,51,52,50,50,49,53,53,53,49
60,60,53,52,60,64,63,50,60,64,60,64
63,63,69,70,69,71,70,56,53,61,53,65
53,54,54,52,60,62,61,35,46,57,46,56
69,69,49,50,59,66,67,69,82,74,80,75
56,57,51,50,59,62,62,42,55,61,54,60
62,62,50,49,58,63,63,55,67,67,66,66
60,59,67,67,55,50,51,81,65,54,66,53
74,72,75,78,68,68,69,90,75,67,75,73
62,61,54,54,51,49,51,81,78,62,77,59
64,63,68,69,66,66,65,65,59,61,60,64
55,56,43,42,50,52,53,52,65,61,64,56
62,62,57,57,64,67,67,52,60,65,59,66
55,56,63,63,64,64,62,43,44,55,45,56
63,64,43,42,63,74,73,35,64,73,61,74
60,61,52,52,59,62,62,53,63,64,62,64
59,59,67,68,64,63,62,57,52,57,52,59
65,63,63,64,56,54,55,85,74,61,74,61
65,65,58,59,63,67,67,60,66,67,65,69
67,65,68,70,61,59,61,83,71,62,71,64
67,67,63,64,66,70,70,64,66,67,65,71
63,63,53,53,57,59,60,66,72,66,71,65
52,52,39,38,41,39,41,63,72,57,71,49
54,55,55,54,58,59,58,43,50,56,50,55
60,60,45,45,55,60,61,51,67,66,65,64
56,55,53,52,47,43,45,73,69,55,69,51
59,59,56,56,57,58,58,60,62,60,62,59
57,57,60,60,55,52,53,65,60,55,60,54
67,66,71,73,68,69,69,70,61,63,62,67
51,51,55,54,52,48,48,54,53,51,53,47
52,53,54,52,59,60,59,34,44,55,44,54
59,58,58,59,52,48,50,77,70,57,70,54
56,57,51,50,58,60,59,46,56,60,56,59
64,63,66,67,60,58,59,77,67,60,67,61
62,62,57,57,58,59,60,66,68,63,67,63
42,43,43,40,40,33,34,49,52,45,52,35
53,54,53,52,56,55,55,47,53,56,53,53
79,77,81,85,78,82,82,84,71,72,71,82
66,64,64,66,54,51,53,95,80,61,80,61
42,43,55,53,45,36,36,52,44,41,45,34
65,65,66,67,66,67,67,65,61,63,62,66
60,60,65,66,58,55,55,73,62,57,63,57
63,63,55,55,60,64,64,59,66,65,65,66
59,59,72,72,68,66,65,52,44,55,46,58
58,59,56,56,59,60,60,53,58,60,57,60
54,54,59,59,49,43,44,73,62,51,63,47
48,49,50,49,48,44,44,50,53,50,53,44
57,57,57,57,54,52,52,65,63,57,63,55
56,56,67,68,59,53,53,65,52,51,54,51
64,64,63,64,65,67,67,61,61,64,61,66
64,63,72,73,68,67,67,65,56,60,56,64
52,53,59,58,58,55,54,47,47,52,47,51
57,57,59,59,56,54,54,62,58,56,59,54
51,52,59,58,59,57,56,42,44,52,45,51
58,58,57,56,56,55,55,60,61,58,60,57
68,67,67,69,65,66,66,76,69,65,69,68
67,66,65,66,62,63,64,78,72,65,72,67
66,65,67,69,64,64,64,74,66,63,67,66
54,54,60,59,55,52,52,58,53,52,54,50
67,67,64,65,67,71,70,64,65,67,64,71
67,66,63,65,65,68,68,67,67,66,66,69
53,54,54,53,53,51,51,56,56,54,56,51
65,65,54,55,62,67,67,60,69,69,68,70
64,63,61,62,57,56,57,77,71,61,71,61
55,55,67,67,59,54,54,61,50,51,51,51
61,62,62,62,66,69,68,51,54,62,54,65
70,70,66,68,74,81,80,56,61,71,61,77
69,69,64,65,73,81,80,52,60,71,60,77
59,59,51,50,57,60,60,51,62,63,61,62
47,47,59,58,43,32,33,73,56,43,58,36
54,54,60,60,53,48,49,64,56,51,57,49
46,47,50,48,50,46,45,40,45,48,45,43
66,66,70,72,69,71,70,64,58,63,59,68
55,55,51,50,52,51,51,59,62,57,62,54
66,66,54,55,60,64,65,66,73,68,72,69
48,50,54,52,58,57,56,29,39,52,39,49
64,65,60,61,69,74,73,47,56,67,56,70
66,64,73,75,62,59,60,85,67,59,68,62
57,59,59,59,69,73,71,30,42,61,42,64
72,71,61,62,67,74,74,70,75,73,74,78
68,67,70,72,67,67,67,74,65,64,65,68
58,59,49,48,55,57,58,54,65,63,64,60
63,63,72,74,68,68,67,63,54,59,55,63
74,72,84,87,74,74,74,87,66,65,67,73
47,47,57,55,51,45,45,48,44,46,45,41
56,56,65,65,62,60,59,52,47,54,48,55
65,64,67,68,65,65,65,67,61,62,62,65
63,62,67,68,63,62,63,68,60,60,61,62
60,60,61,61,61,61,61,59,59,60,59,61
56,56,56,55,53,51,51,63,61,56,61,53
65,65,53,54,61,66,66,59,69,68,68,69
61,62,73,74,73,73,72,48,43,58,44,64
51,51,70,69,57,49,48,61,44,45,46,43
65,64,64,65,64,65,65,66,64,63,64,66
48,49,51,49,52,49,48,42,48,51,48,46
45,46,46,44,45,40,40,47,51,48,51,40
54,55,50,49,54,55,55,49,57,58,57,55
54,53,64,64,52,45,45,73,58,49,59,46
71,70,70,72,71,75,75,68,65,69,65,75
57,58,57,56,63,65,64,41,49,59,49,60
56,57,58,57,58,57,57,54,55,57,55,56
62,62,69,69,70,72,70,50,48,60,49,65
57,57,51,50,53,53,54,58,64,60,64,57
49,50,48,46,46,43,43,54,57,51,57,45
60,58,67,68,56,50,51,79,64,54,65,53
55,55,59,58,53,48,49,67,60,53,61,51
56,57,56,55,63,65,64,40,49,59,49,60
64,64,61,61,63,66,66,62,64,65,63,66
51,51,61,60,51,44,44,64,53,47,54,43
60,59,55,55,48,44,47,85,77,58,77,55
62,61,54,54,51,50,52,81,78,62,78,59
65,65,60,61,64,68,68,61,64,66,64,68
50,50,53,52,46,40,41,64,59,49,59,43
50,51,58,56,60,59,57,33,39,51,39,50
56,56,49,48,49,48,49,64,67,58,67,54
57,57,51,50,54,54,55,57,64,60,63,57
72,71,61,63,67,74,74,69,74,73,73,77
44,46,48,46,49,45,45,36,43,48,44,41
65,64,66,67,64,65,65,67,63,62,63,65
51,52,56,54,57,56,55,41,45,53,46,50
59,59,57,56,59,61,61,55,59,61,59,60
55,56,48,46,58,62,62,36,53,62,52,60
52,53,63,62,61,58,57,45,42,51,43,51
