国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
68,66,80,82,66,62,63,77,66,59,67,63
73,73,61,63,71,79,79,68,72,75,71,81
59,58,62,62,57,53,54,65,61,56,62,55
64,64,65,66,67,69,68,59,59,63,58,67
53,54,58,57,58,56,56,47,48,54,49,52
51,52,41,39,51,53,53,47,56,59,55,54
56,57,58,57,63,64,63,45,49,58,48,59
58,57,65,65,57,53,53,63,58,54,59,53
70,70,73,75,75,79,79,59,58,68,58,75
62,62,60,60,64,67,66,57,59,63,58,65
67,67,60,61,64,67,68,69,70,68,69,70
63,62,62,63,57,55,56,73,69,60,69,60
65,65,60,60,63,66,66,65,67,66,66,68
64,63,69,70,62,60,61,71,65,60,66,62
66,65,72,74,65,63,64,69,63,60,64,64
66,65,59,60,61,63,64,70,70,66,70,67
63,63,60,61,66,69,69,55,57,64,57,67
61,61,57,57,61,63,63,60,62,63,62,63
62,62,59,59,61,63,63,62,62,63,62,64
56,56,46,45,50,51,52,61,66,60,65,55
58,57,61,61,57,54,54,62,59,56,60,55
55,55,55,54,52,48,49,62,62,55,62,51
60,60,58,58,55,53,54,69,68,60,68,58
58,59,56,56,61,63,62,51,54,60,54,60
54,55,49,48,56,57,57,50,56,59,55,56
50,52,53,51,56,56,55,42,46,54,46,51
65,65,55,55,63,68,68,62,66,68,65,70
48,50,34,31,45,47,47,48,59,58,57,50
48,49,51,49,49,46,45,50,52,50,52,45
65,64,77,78,70,69,68,60,53,58,54,64
61,61,69,69,65,64,63,57,53,58,54,60
68,69,66,68,74,81,80,54,57,69,56,76
65,65,71,72,69,70,69,60,57,62,58,67
43,44,63,61,47,34,34,52,44,38,46,32
68,67,60,61,63,67,67,71,72,68,71,71
64,64,59,59,66,71,71,56,59,66,59,69
61,60,55,55,52,51,53,74,73,61,73,59
40,40,52,50,37,24,25,56,51,37,52,26
69,70,52,53,66,76,76,64,72,76,70,79
62,63,55,55,62,65,65,60,63,65,63,66
56,56,40,39,43,42,45,73,78,61,76,54
49,51,48,46,53,53,52,44,49,54,49,50
60,59,81,82,68,62,61,56,46,51,48,55
49,51,56,55,57,56,54,40,42,51,42,49
39,40,48,45,44,36,36,38,39,41,40,32
61,59,71,72,56,49,51,74,65,53,66,53
65,66,51,51,66,74,74,54,63,71,61,73
65,64,67,68,65,66,66,65,62,62,62,65
62,62,56,56,61,64,64,60,63,64,62,64
64,64,65,66,69,72,71,55,55,64,55,68
62,62,64,64,64,65,64,57,57,61,57,63
64,64,57,58,64,68,68,59,63,66,62,68
64,64,64,64,65,68,67,60,60,64,60,66
46,46,54,53,47,39,39,51,49,45,50,38
71,69,81,83,71,69,69,75,65,62,67,69
59,60,53,53,62,66,65,51,57,64,56,64
48,48,38,36,41,38,39,58,63,54,63,44
65,64,59,60,58,58,60,73,72,64,72,64
57,58,48,47,57,60,60,53,59,62,58,60
66,65,62,63,60,61,62,74,71,64,71,66
60,60,67,68,61,58,58,63,58,57,59,58
51,52,57,55,60,60,58,37,40,53,41,52
74,72,74,76,72,75,75,75,70,69,70,76
70,70,63,64,72,79,79,59,62,71,62,77
56,55,71,71,56,48,48,65,56,49,58,48
73,71,67,69,63,64,66,87,83,70,82,73
62,62,59,59,60,62,62,64,65,63,64,63
56,56,59,58,55,52,52,60,59,55,59,53
55,55,69,69,63,58,58,50,45,51,47,52
56,57,63,63,63,63,62,47,46,55,47,57
57,58,59,59,64,66,65,46,49,59,49,60
49,51,52,51,57,56,55,38,43,53,43,50
47,49,50,48,51,48,48,45,48,50,48,45
62,63,67,67,71,74,73,48,49,62,49,67
63,62,60,60,61,62,62,64,64,63,64,63
63,63,63,63,63,64,64,63,62,63,62,64
54,53,55,55,49,45,46,64,62,53,62,48
64,64,73,75,66,64,64,65,59,59,60,62
60,60,60,59,60,60,60,59,59,60,59,60
61,62,56,55,61,64,64,58,62,64,61,65
55,57,45,44,56,59,59,50,58,62,57,59
69,67,85,87,74,71,70,67,56,59,58,67
67,67,64,65,72,78,77,54,56,68,56,73
49,50,54,52,53,50,50,46,48,51,48,47
71,71,59,60,66,73,74,70,74,73,72,77
49,50,42,39,46,46,46,53,59,56,58,49
44,45,55,53,49,43,42,43,42,44,43,38
58,57,71,72,61,55,55,60,53,52,55,52
74,72,67,69,67,70,71,81,78,71,78,76
47,49,44,42,52,52,51,38,46,53,45,48
54,55,55,53,61,62,61,43,47,57,47,57
56,55,59,59,51,46,47,67,63,53,64,50
60,59,67,68,58,54,55,67,61,55,62,56
53,54,43,41,53,56,56,48,57,60,56,56
58,57,68,68,60,56,56,59,54,53,55,54
51,52,54,53,50,45,45,58,57,51,58,47
65,65,53,53,62,68,68,62,68,69,66,70
52,53,51,50,54,54,53,50,53,56,53,52
71,70,70,73,68,70,71,73,69,67,69,72
50,51,51,50,53,51,51,48,51,53,51,49
71,70,61,63,65,70,71,75,75,72,74,75
49,49,51,50,43,35,37,65,63,49,63,41
75,73,70,73,68,71,72,83,79,71,78,77
66,65,62,63,62,64,65,70,69,65,69,67
57,58,60,60,63,64,63,49,50,58,50,59
67,66,72,74,65,63,63,73,67,61,67,65
65,64,68,69,67,68,67,61,59,62,59,66
67,67,62,62,69,75,74,59,62,69,62,74
69,68,69,71,68,69,70,68,65,65,66,70
55,55,57,56,57,56,55,53,54,56,54,54
59,59,69,69,66,65,63,50,47,56,49,58
54,55,58,56,62,63,62,42,45,57,45,57
65,64,50,51,55,58,59,76,79,68,77,67
61,59,70,71,57,51,52,73,64,54,65,54
59,60,53,52,63,67,67,50,56,64,55,65
66,65,69,70,68,69,69,62,60,63,60,67
61,61,64,64,63,63,63,58,57,59,57,61
67,67,62,63,66,70,70,65,66,68,66,71
53,53,59,59,53,48,48,58,56,51,56,48
57,58,62,61,60,59,59,55,54,57,54,56
65,65,62,63,66,70,69,60,61,65,61,68
64,63,68,69,66,67,66,60,57,61,58,64
47,49,46,44,55,56,54,35,42,54,42,50
67,67,60,61,62,65,66,72,73,68,72,70
67,66,73,75,63,59,61,78,70,60,71,63
61,60,63,63,59,57,57,66,63,59,64,59
55,56,62,61,64,64,62,43,44,56,45,57
56,56,59,58,54,51,51,61,59,55,60,52
63,62,66,67,65,65,65,60,58,60,58,63
51,51,60,59,48,40,41,64,59,48,60,43
43,45,42,38,51,51,50,30,39,51,38,44
51,51,49,47,45,41,42,61,62,52,62,46
53,53,45,44,47,46,47,61,65,57,64,51
64,63,50,51,56,60,61,70,74,68,72,66
72,71,76,78,78,82,81,60,58,68,58,77
54,55,59,58,61,61,60,44,46,55,46,55
53,54,51,50,50,47,48,61,62,55,62,50
66,65,66,67,59,57,58,80,74,62,74,63
53,54,54,53,58,58,57,46,50,56,49,54
53,54,48,46,56,58,58,46,53,59,52,56
65,64,62,63,63,65,65,66,66,64,65,66
63,64,55,55,67,74,73,50,57,68,56,71
49,52,44,41,57,61,59,34,44,58,43,55
63,63,62,62,68,73,72,51,54,65,54,68
60,60,57,57,55,54,55,68,68,60,67,58
65,65,69,70,67,68,68,62,59,62,59,66
61,62,57,57,62,64,64,58,61,64,60,64
67,66,63,64,62,63,64,73,71,65,71,67
63,63,81,82,75,74,72,50,44,57,45,64
63,62,63,64,58,56,57,73,69,60,70,60
54,55,64,64,59,55,54,53,49,52,50,51
68,68,51,51,65,73,73,63,71,74,69,76
52,53,58,57,56,52,52,50,49,52,50,49
50,50,54,52,52,49,48,48,49,51,50,46
57,57,65,65,62,60,60,52,50,55,51,56
51,52,54,52,54,52,52,47,49,53,49,49
55,54,50,50,42,37,39,78,75,55,75,48
54,54,62,62,54,48,49,60,56,51,57,49
48,49,56,54,51,46,46,48,48,48,48,44
50,50,60,59,55,50,49,48,46,48,47,46
48,50,52,50,57,57,55,36,41,52,41,49
69,67,66,68,58,57,58,85,79,64,79,65
51,51,55,54,52,48,48,52,52,51,53,47
59,59,67,67,65,65,64,51,50,57,50,59
60,59,57,58,54,52,53,70,68,59,68,57
52,53,42,40,50,52,52,52,59,59,58,53
54,55,55,54,56,55,55,52,53,56,53,54
72,71,76,79,76,79,79,65,61,68,61,76
53,54,45,43,55,58,58,45,53,60,52,57
49,50,49,47,52,51,50,44,48,53,48,48
55,54,68,69,53,45,46,65,56,47,58,45
52,52,47,46,44,40,41,65,66,54,66,47
62,63,57,57,65,70,69,53,58,66,57,67
47,48,48,46,53,52,51,39,44,52,44,47
58,59,57,57,61,62,61,53,56,60,55,60
60,59,71,72,57,49,50,72,63,52,64,52
59,59,69,70,64,61,61,55,51,55,52,57
53,54,45,43,55,58,57,45,54,60,53,57
60,59,64,65,56,52,53,71,66,57,66,56
64,63,85,87,74,70,68,56,45,54,48,61
50,51,45,43,45,42,43,60,63,54,62,47
57,57,61,61,52,47,49,69,65,54,65,52
50,50,53,52,49,44,44,56,55,50,55,45
60,60,62,62,60,60,60,61,59,59,60,60
59,61,44,43,64,73,72,42,54,69,52,69
54,54,58,57,57,54,54,52,52,54,53,52
57,56,62,62,51,45,46,71,65,52,65,50
59,59,59,59,58,58,58,60,59,58,59,58
53,54,64,63,64,62,60,41,41,53,42,53
66,65,70,72,62,59,60,76,69,61,70,63
66,66,58,58,70,78,77,52,58,70,57,74
56,58,48,46,63,70,68,39,50,64,48,64
71,70,66,68,69,73,73,71,70,70,69,75
61,61,62,62,58,57,57,67,65,59,65,59
55,56,56,55,63,65,64,42,47,59,47,59
56,58,56,55,63,66,65,44,49,60,48,60
55,56,62,62,61,59,58,50,49,54,49,54
55,54,65,65,56,49,50,60,54,50,55,49
60,59,61,61,58,57,57,63,62,59,62,58
69,69,72,74,76,81,80,54,53,67,54,74
73,72,69,71,71,75,76,73,71,71,71,77
55,55,52,51,53,52,53,58,60,57,60,54
63,62,66,66,63,63,63,62,60,60,60,62
57,57,58,58,52,48,49,69,66,56,66,53
61,61,59,60,61,63,63,60,61,62,61,63
57,56,64,64,56,52,52,62,58,53,58,52
68,66,69,71,62,60,61,78,72,62,72,65
40,41,52,49,45,36,35,42,41,40,42,32
63,63,69,70,67,67,66,58,55,60,56,63
66,65,69,70,63,62,63,72,67,62,68,65
61,63,57,57,67,73,71,48,54,66,53,68
59,60,57,56,61,63,62,54,57,61,57,61
46,47,59,57,50,43,42,48,44,44,46,39
56,57,54,53,54,53,54,60,61,58,61,55
60,60,65,66,62,61,61,59,57,58,57,59
65,64,60,61,58,58,60,74,73,64,72,64
52,53,51,49,53,52,52,51,54,55,54,51
63,63,60,60,63,65,65,60,62,64,61,65
66,67,65,66,75,82,80,47,51,68,51,74
73,73,68,70,74,80,80,67,67,73,67,80
59,59,51,51,60,63,63,53,59,63,58,62
54,56,48,47,57,60,60,46,53,60,52,58
58,58,57,57,58,58,58,57,58,58,58,58
66,64,64,66,60,59,60,75,71,62,71,64
66,64,69,71,59,56,58,79,72,60,72,61
62,62,58,59,59,59,60,66,67,62,66,62
51,51,42,41,44,41,43,62,66,55,65,48
56,57,55,54,59,60,60,50,53,59,53,58
71,68,80,83,62,56,58,92,78,60,80,64
55,56,46,45,53,56,56,54,61,61,59,57
76,75,71,74,75,81,81,73,71,74,71,82
67,67,68,70,68,70,70,66,63,65,63,69
63,62,64,65,60,59,60,68,65,61,66,62
54,55,44,43,52,54,54,53,60,60,59,56
55,55,52,51,51,50,50,61,62,57,62,53
55,56,55,54,60,61,60,47,51,58,51,57
65,65,64,65,68,71,70,57,58,65,58,68
66,65,68,69,63,62,63,72,67,62,67,65
62,62,61,62,61,62,62,62,62,61,62,62
61,62,55,54,62,65,65,56,61,64,60,65
57,57,60,60,58,57,57,58,57,57,57,56
68,67,58,59,63,68,68,69,72,69,71,71
50,51,54,52,54,51,50,47,48,51,49,48
74,73,67,69,73,79,79,69,69,73,69,80
47,47,48,47,42,35,36,60,60,48,60,40
58,57,59,59,55,52,52,65,62,56,63,54
54,53,60,59,52,46,47,62,58,51,59,48
58,58,62,62,64,65,64,48,49,58,49,60
51,53,55,53,60,60,59,39,43,55,43,53
67,68,55,55,71,81,79,51,60,73,58,77
59,59,61,61,58,56,56,63,61,58,61,57
60,60,63,63,64,64,63,55,54,59,55,61
61,61,54,54,59,62,62,60,64,64,63,64
56,56,54,53,53,52,52,60,61,57,61,54
61,60,70,71,64,61,61,60,55,56,56,58
54,54,50,49,49,46,47,62,64,56,63,51
52,53,50,49,54,54,54,48,52,56,52,52
70,69,63,64,67,72,72,70,71,70,70,74
59,59,54,53,55,56,56,62,64,61,64,59
59,58,53,53,52,51,52,68,68,60,68,57
64,63,63,64,60,59,60,70,67,62,67,62
71,71,57,58,70,79,79,63,69,75,67,80
44,45,38,35,40,36,37,51,57,50,56,40
74,73,69,72,71,76,76,73,72,72,71,78
61,61,57,57,61,64,64,58,60,63,60,64
60,60,59,59,59,58,59,62,62,60,62,59
49,49,62,60,53,46,46,49,46,46,47,43
61,60,71,72,64,60,60,61,55,55,56,57
71,71,64,65,74,82,81,59,63,73,62,79
51,50,62,61,48,39,40,63,56,46,58,41
62,62,76,77,66,63,63,61,54,56,55,59
60,60,70,71,67,65,64,53,50,57,51,60
56,57,44,43,57,62,62,48,58,64,56,62
46,47,45,43,46,43,43,48,52,50,52,43
57,57,52,52,52,50,51,66,67,59,66,55
63,63,74,76,71,71,70,54,50,59,51,64
50,51,61,60,56,51,50,47,45,48,46,46
46,47,47,44,49,47,47,42,47,50,47,44
57,59,54,53,62,66,65,47,52,62,52,62
52,53,53,52,54,51,51,52,54,54,54,51
71,71,63,64,76,86,85,55,60,74,59,82
51,51,60,59,50,43,44,59,54,48,55,44
63,62,61,62,61,61,62,65,64,62,64,63
60,59,70,71,60,54,55,67,60,54,61,55
67,67,60,61,69,76,76,57,62,70,61,74
61,61,72,73,65,63,62,59,53,56,55,59
54,54,53,52,50,48,48,62,62,55,62,51
57,57,64,64,59,56,56,57,54,55,55,54
65,64,70,71,63,61,62,70,65,60,66,63
52,53,58,57,58,55,55,47,47,53,48,51
73,71,77,79,75,77,77,68,64,67,64,75
39,40,44,41,35,25,26,54,54,41,54,29
43,44,53,50,50,44,43,38,39,44,40,38
60,60,62,62,59,58,58,63,61,59,61,59
53,55,48,47,59,63,62,41,49,60,48,58
55,56,54,53,64,67,65,39,45,59,45,60
59,59,60,60,64,66,65,50,52,60,52,62
60,61,48,47,58,63,63,56,63,66,62,65
58,57,60,59,55,52,52,65,63,56,63,54
57,57,63,63,57,53,53,61,57,54,58,53
56,56,53,52,53,52,53,61,63,58,63,55
48,48,55,54,46,39,39,57,55,47,55,41
53,53,47,45,47,45,46,63,66,56,65,50
62,62,57,57,63,66,65,58,61,64,60,65
46,47,60,58,51,43,42,48,44,44,45,39
67,66,56,57,58,60,62,76,77,68,76,68
50,51,52,50,54,53,52,46,49,53,49,49
69,68,77,79,70,69,69,70,63,62,64,68
55,55,50,49,50,48,49,62,64,57,63,52
63,63,62,62,66,69,68,55,57,63,57,66
56,56,57,56,56,54,54,57,57,56,57,54
61,61,50,49,54,57,57,66,70,64,69,62
51,52,52,51,52,50,50,51,53,53,53,49
60,61,53,52,60,64,64,56,61,64,60,64
63,64,69,70,69,71,70,55,53,61,53,66
53,55,54,52,60,62,61,41,46,57,46,56
69,69,49,50,59,66,67,76,82,74,80,75
57,58,51,50,59,62,62,49,55,61,54,60
62,62,50,50,58,63,63,61,67,67,66,66
60,59,67,67,55,50,51,72,65,54,66,53
74,72,75,78,68,69,70,82,75,67,75,73
62,61,54,54,51,50,52,79,78,62,78,60
64,63,68,69,66,66,66,62,59,61,60,64
55,56,44,42,50,52,53,59,65,61,64,57
62,63,58,58,64,67,67,56,60,65,59,66
55,56,63,63,64,64,62,44,44,55,45,56
63,64,43,42,63,74,74,51,64,74,61,74
61,61,52,52,59,62,62,59,63,64,62,64
59,60,67,68,64,63,63,54,52,57,52,59
65,63,63,64,56,54,55,79,74,61,74,61
65,65,58,59,63,67,68,63,66,67,65,69
67,65,68,70,61,60,61,76,71,62,71,64
67,67,63,64,67,70,70,65,66,67,65,71
63,63,53,53,57,59,60,69,72,66,71,65
52,52,40,38,41,39,41,68,72,57,71,49
54,55,55,54,58,59,58,47,50,56,50,55
60,60,46,45,56,60,61,59,67,66,65,64
56,55,53,52,47,43,45,71,69,56,69,51
59,59,56,56,58,58,58,61,62,60,62,59
57,57,60,60,55,53,53,62,60,55,60,54
67,66,71,73,68,69,69,65,61,63,62,68
51,51,55,54,52,48,48,53,53,51,54,47
52,53,54,52,60,60,59,40,44,55,44,54
59,58,59,59,52,48,50,73,70,57,70,55
56,57,51,50,58,60,59,51,56,60,56,59
64,63,66,67,60,58,59,71,67,60,67,61
62,62,57,57,58,59,60,67,68,63,67,63
42,43,43,41,40,33,34,50,52,45,52,35
53,54,53,52,56,55,55,50,53,56,53,53
79,77,81,85,78,82,82,78,71,72,71,82
66,64,64,66,54,51,53,87,80,61,80,61
42,43,55,53,45,36,36,47,44,41,45,34
65,65,66,67,66,67,67,63,62,63,62,67
60,60,65,66,58,55,56,67,62,57,63,57
63,63,55,55,60,64,64,63,66,65,65,66
59,59,72,72,68,66,65,48,45,55,46,58
58,59,56,56,59,60,60,55,58,60,58,60
54,54,59,59,49,43,44,67,62,51,63,47
48,49,51,49,49,45,44,51,53,50,53,45
57,57,57,57,54,52,53,64,63,57,63,55
56,56,68,68,59,53,53,58,52,51,54,51
64,64,63,64,65,67,67,62,61,64,61,66
64,64,72,73,68,67,67,60,56,60,56,64
52,53,59,58,58,56,55,47,47,52,48,51
57,57,60,59,56,54,54,60,58,56,59,54
52,53,59,58,59,57,56,43,44,52,45,51
58,58,57,57,56,55,56,60,61,58,61,57
68,67,68,69,65,66,66,73,69,65,69,69
68,66,65,66,62,63,64,75,72,65,72,67
66,65,67,69,64,64,65,70,66,63,67,66
54,54,60,59,56,52,52,55,53,52,54,50
67,67,64,65,67,71,71,64,65,67,64,71
67,66,64,65,65,68,68,67,67,66,66,69
53,54,55,54,53,51,51,56,56,54,56,51
65,65,54,55,62,67,67,65,69,69,68,70
64,63,61,62,57,56,57,74,71,62,71,61
55,55,67,67,59,54,54,55,50,51,51,51
62,62,62,63,66,69,68,53,54,62,54,65
70,70,67,68,74,81,80,60,62,71,61,78
69,69,64,65,73,81,80,57,61,71,60,77
59,59,51,50,58,60,60,57,62,63,61,62
47,47,59,58,43,33,34,63,57,43,58,36
54,54,60,60,53,48,49,59,56,52,57,49
46,47,50,48,50,46,45,43,45,48,45,43
66,66,70,72,69,71,70,61,59,63,59,68
55,56,52,51,52,51,51,60,62,57,62,54
66,66,55,55,60,64,65,70,73,69,72,69
48,50,54,52,58,58,56,34,39,52,39,49
64,65,60,61,69,74,73,53,56,67,56,70
66,64,73,75,63,59,60,75,67,59,68,62
57,59,60,59,69,73,71,37,42,61,42,64
72,71,61,62,67,74,74,73,75,73,74,78
68,67,70,72,67,67,68,69,65,64,65,68
58,59,49,48,55,58,58,60,65,63,64,61
63,63,72,74,68,68,67,59,54,59,55,63
74,72,84,87,74,74,74,76,66,65,67,73
47,48,57,56,52,45,45,46,44,46,45,41
56,56,65,65,62,60,59,49,47,54,48,55
65,64,67,69,65,65,65,64,62,62,62,65
63,62,67,68,63,63,63,64,60,60,61,62
60,60,61,61,61,61,61,59,59,60,59,61
56,56,56,55,53,51,52,62,62,56,62,53
65,65,53,54,61,66,67,65,69,69,68,69
61,62,73,74,73,73,72,46,43,58,45,64
51,51,70,69,57,49,48,52,44,45,46,43
65,64,64,65,64,65,65,65,64,64,64,66
48,49,51,49,52,49,48,45,48,51,48,46
45,46,46,44,45,40,40,49,51,48,51,40
54,55,50,49,54,55,55,53,57,58,57,55
54,54,64,64,52,45,45,65,58,49,60,47
71,70,70,72,72,75,75,67,65,69,65,75
57,58,57,57,63,65,64,46,49,59,49,60
56,57,58,57,58,57,57,55,55,57,55,56
62,62,69,70,70,72,71,49,48,60,49,65
57,57,51,50,53,53,54,62,64,60,64,57
49,50,48,46,47,43,43,55,57,51,57,45
60,59,67,68,56,51,51,71,64,54,65,54
55,55,59,59,53,49,49,63,60,54,61,51
56,57,56,55,63,65,64,45,49,59,49,60
64,64,61,61,63,66,66,63,64,65,64,66
51,51,61,61,51,44,44,58,53,47,54,43
60,59,55,55,48,44,47,80,77,59,77,55
63,61,54,54,51,50,52,79,78,62,78,60
65,65,60,61,64,68,68,63,65,66,64,69
50,50,54,52,46,40,41,61,59,49,59,44
50,51,58,56,60,59,57,36,39,52,39,50
56,56,49,48,49,48,49,65,67,58,67,54
57,57,51,50,54,54,55,61,64,60,63,57
72,71,61,63,67,74,74,72,74,73,73,78
44,46,49,46,49,46,45,40,43,48,44,42
65,64,66,67,64,65,65,65,63,63,63,65
51,52,56,54,57,56,55,43,45,53,46,50
59,60,57,57,60,61,61,58,60,61,59,61
55,57,48,46,59,63,62,45,53,62,52,60
52,53,63,62,61,58,57,43,42,51,43,51
