国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
60,63,46,47,60,55,61,63,67,53,58,54
57,59,58,58,64,54,60,62,66,57,62,50
74,81,53,55,60,52,60,69,71,59,69,62
51,51,39,40,37,24,40,45,57,40,45,34
55,57,49,50,60,53,59,60,65,53,57,49
68,74,56,57,67,61,65,70,71,61,68,62
51,51,51,51,53,41,51,53,61,49,54,40
61,64,52,53,69,66,68,68,70,59,63,59
58,61,47,48,54,45,54,58,64,51,56,48
59,62,57,58,64,55,61,63,67,58,63,51
55,56,57,57,62,51,58,59,65,56,60,46
54,55,52,53,55,43,52,55,62,51,56,43
74,81,56,57,59,50,59,68,70,60,69,60
51,51,54,54,67,59,63,61,66,56,58,48
63,67,49,51,57,48,57,62,66,54,60,53
52,52,56,56,65,55,61,59,65,56,59,46
62,66,53,54,59,50,58,62,67,56,62,52
65,70,52,54,61,54,60,65,68,57,64,56
63,67,50,51,57,48,57,62,66,54,60,53
71,77,69,70,68,54,61,69,71,66,76,58
55,56,48,49,52,41,51,54,62,49,54,43
59,61,53,54,50,36,48,54,62,51,58,43
57,58,61,61,75,68,70,68,70,62,66,56
39,36,49,49,58,48,55,50,59,48,48,35
53,54,42,43,53,46,55,56,63,47,51,45
67,72,52,54,62,55,62,67,69,58,65,58
52,52,52,53,59,49,56,57,63,52,56,44
49,47,62,62,63,49,56,55,62,56,60,40
51,52,48,49,61,54,59,58,64,52,55,47
46,45,47,48,56,46,54,52,61,48,50,39
56,58,54,54,55,43,53,56,63,53,58,45
61,64,54,55,52,38,50,56,63,52,60,45
50,49,56,56,67,58,62,60,65,56,58,46
62,66,55,56,71,67,69,70,71,61,66,60
62,66,47,49,52,42,53,59,64,51,58,49
48,47,67,66,68,53,59,56,63,59,62,41
67,72,50,51,68,65,68,71,72,59,65,64
50,50,43,44,50,40,50,52,60,45,49,40
51,51,49,50,53,42,52,53,61,49,53,40
68,73,54,56,65,59,64,69,70,60,67,60
47,47,47,48,59,51,57,55,62,49,51,43
52,52,58,58,66,57,62,60,65,57,60,47
67,72,57,58,73,69,71,73,73,63,69,64
53,54,68,68,77,67,69,66,68,65,68,51
73,81,49,51,59,53,61,69,71,57,66,63
54,55,55,56,56,43,53,55,62,53,58,42
67,73,41,43,58,56,62,67,70,53,60,61
48,47,63,62,63,47,55,54,62,56,59,39
62,65,61,62,59,44,54,59,65,57,65,48
55,57,57,58,66,56,62,62,66,58,62,50
73,80,51,53,71,69,71,76,75,63,70,70
42,39,42,42,48,37,48,46,57,42,44,33
48,46,63,62,53,33,46,47,58,52,57,32
51,52,49,50,64,59,63,61,66,53,56,49
62,65,55,56,57,45,54,60,65,55,62,49
60,63,51,52,61,53,60,62,67,55,60,52
62,65,54,55,63,55,61,64,68,57,63,54
69,75,53,54,55,44,54,63,67,56,65,54
48,47,49,49,50,37,48,49,59,46,50,36
58,60,61,62,79,74,73,71,71,65,68,59
47,45,52,52,59,48,55,53,61,50,53,40
46,45,51,51,54,41,51,50,60,48,51,37
57,58,63,64,72,63,66,65,68,62,66,53
67,72,62,63,78,73,73,75,74,67,72,65
49,48,60,60,60,45,54,53,62,54,58,39
63,66,68,68,68,54,61,65,68,63,71,52
71,78,54,55,73,71,72,76,74,64,70,69
58,60,55,55,57,45,55,58,64,54,60,47
58,60,57,58,68,61,65,65,68,59,63,54
48,46,51,52,59,48,56,54,62,51,53,41
54,55,39,40,51,45,54,56,63,46,50,46
49,48,51,52,64,56,61,58,64,53,55,46
55,57,57,57,58,45,54,57,63,54,59,44
59,62,62,63,78,72,72,70,71,65,69,59
58,60,53,54,65,58,63,64,67,57,61,53
67,73,53,55,65,59,64,69,70,59,66,60
65,69,54,56,58,47,56,62,67,56,64,53
65,69,53,54,64,58,63,67,69,58,64,58
62,66,60,61,63,52,59,63,67,59,66,52
61,64,62,63,67,55,61,64,68,61,67,52
67,73,52,54,62,55,62,67,69,58,65,59
57,59,53,54,67,61,65,65,68,57,61,54
60,63,51,52,62,55,61,63,67,55,60,53
61,64,52,53,62,55,61,64,67,56,61,53
62,65,43,44,50,43,53,59,64,49,55,50
57,58,54,54,57,46,55,58,64,53,59,46
58,60,49,50,52,40,51,56,63,50,56,45
63,67,51,53,56,46,55,61,66,54,61,51
54,55,50,51,63,55,61,60,65,54,57,49
54,55,45,46,56,49,57,58,64,50,53,47
45,43,47,48,57,48,55,53,61,48,50,40
65,69,49,51,64,60,65,68,70,57,63,59
55,57,33,35,45,39,50,54,61,42,47,45
49,48,46,47,49,37,49,50,59,46,50,37
53,54,65,66,72,61,64,63,67,62,65,49
53,53,59,60,67,56,61,60,65,58,61,47
58,61,58,59,77,73,73,70,71,63,66,59
57,58,61,62,71,62,65,65,68,61,65,53
41,37,55,55,46,26,41,41,54,45,48,24
69,75,53,54,64,59,64,70,71,59,67,61
59,62,52,53,68,63,66,67,69,58,62,56
68,73,49,50,53,43,54,62,66,53,62,54
45,42,47,47,35,16,34,38,52,39,44,24
70,77,47,49,68,68,70,74,73,59,66,68
62,65,49,51,63,57,63,65,68,56,61,56
70,77,38,40,42,34,48,59,65,47,56,53
48,47,44,45,53,45,53,53,61,47,49,41
46,44,69,68,70,54,59,56,63,60,62,39
42,39,50,50,58,47,55,51,60,49,50,36
37,32,44,44,43,28,42,40,53,39,41,25
60,63,61,62,57,41,52,57,64,56,64,45
62,67,46,48,68,66,68,70,71,57,61,61
61,63,58,59,67,58,63,65,68,59,65,54
61,64,50,51,62,56,61,64,68,55,61,54
56,57,57,58,71,64,66,65,68,59,63,53
56,57,56,57,66,57,62,62,66,57,61,50
61,65,51,52,66,60,65,66,69,57,62,57
59,61,55,57,67,60,64,65,68,58,63,54
45,44,49,49,47,31,44,45,57,44,48,32
64,67,68,69,73,61,65,68,70,66,72,56
56,58,48,49,63,58,63,63,67,54,58,53
58,60,37,38,40,30,44,51,60,42,48,42
68,74,52,54,59,50,59,65,68,57,65,57
57,60,44,46,57,52,59,61,65,51,55,51
68,73,55,56,61,53,60,66,69,58,66,57
56,58,59,59,62,50,58,60,65,57,62,47
41,38,50,51,61,52,57,52,61,50,50,38
69,74,63,65,74,67,69,73,73,66,73,63
63,67,55,57,74,71,72,72,72,62,67,63
53,53,61,61,57,40,51,53,61,54,59,39
78,86,58,60,64,56,63,73,73,63,73,66
62,66,52,53,61,54,60,64,67,56,62,54
55,57,52,53,55,44,53,56,63,52,57,44
45,43,60,60,64,50,57,54,62,54,57,39
47,45,55,56,65,55,60,57,63,54,56,43
49,49,53,53,66,58,62,59,65,54,56,47
43,40,47,48,58,48,55,52,60,48,49,38
46,44,46,46,51,40,50,49,59,45,48,37
51,50,58,59,73,66,68,64,67,59,61,50
62,65,53,54,62,54,60,64,67,56,62,54
60,63,55,56,64,56,62,64,68,58,63,53
57,59,49,50,49,37,49,54,62,49,55,43
58,59,63,63,67,56,61,63,67,60,65,50
57,59,53,53,61,52,59,61,66,55,60,50
60,63,50,51,62,56,62,64,68,55,60,54
56,58,42,43,56,51,58,60,65,49,54,50
56,57,72,72,76,63,66,65,68,66,70,51
58,60,56,57,75,70,71,69,70,61,64,58
46,45,48,49,54,42,52,51,60,47,50,38
72,78,52,54,68,65,68,74,73,61,69,67
55,57,39,40,46,38,49,53,61,44,49,43
40,36,49,49,49,35,46,44,56,44,46,29
51,51,61,61,62,47,55,55,63,56,60,41
75,82,58,60,68,62,67,74,74,64,73,66
45,43,41,42,52,44,53,51,60,44,46,38
47,47,49,50,62,54,60,57,63,51,53,44
59,61,52,53,51,38,50,55,63,51,58,44
58,60,58,59,59,46,55,59,65,56,62,47
55,56,40,41,54,48,56,58,64,47,51,48
52,52,59,59,61,48,56,56,63,55,59,43
53,54,49,50,50,37,49,52,60,48,53,40
66,71,48,49,64,60,65,68,70,57,63,61
51,51,46,47,55,46,54,55,62,49,52,43
67,72,61,62,70,62,66,70,71,63,71,61
49,49,46,47,53,43,52,53,61,47,51,40
72,79,54,56,67,62,67,73,73,62,70,65
57,59,46,47,42,27,42,49,59,45,52,39
75,83,61,63,70,63,68,75,74,66,75,67
66,71,54,56,64,56,62,67,69,59,66,58
50,50,53,54,64,56,61,59,65,54,57,46
64,68,62,63,66,55,61,65,68,61,68,54
58,60,59,60,69,60,64,65,68,60,65,53
62,66,54,55,71,67,69,70,71,61,65,60
64,68,60,61,70,61,66,68,70,62,68,58
52,52,50,51,58,48,55,56,63,51,55,44
48,47,60,60,68,57,61,58,64,57,59,44
46,44,51,51,64,55,60,56,63,52,53,43
74,81,46,48,55,50,58,68,70,55,64,62
60,62,61,61,58,43,53,58,64,56,63,46
56,57,48,49,64,59,63,63,67,54,57,53
59,62,60,60,70,61,65,66,69,61,66,54
55,57,56,57,64,55,61,61,66,57,61,49
65,69,54,56,68,62,66,69,70,60,66,60
53,53,52,53,53,40,51,53,61,50,55,40
53,53,54,55,61,51,58,58,64,54,58,45
60,63,54,56,68,62,65,66,69,59,63,56
57,58,59,59,68,59,63,64,67,59,64,51
42,40,43,43,55,48,55,51,60,45,46,38
69,75,53,54,63,57,63,69,70,59,67,61
66,70,63,64,64,51,59,65,68,61,69,54
60,63,55,56,59,49,57,61,66,56,62,50
45,43,54,54,65,56,61,56,63,53,55,42
56,58,52,53,55,43,53,56,63,52,57,44
57,58,58,58,66,57,62,63,67,58,63,51
54,54,53,53,48,32,45,50,59,48,55,37
39,35,39,40,51,43,52,47,58,42,42,34
57,59,45,46,45,33,46,52,61,46,52,42
60,63,42,43,47,38,50,56,63,47,53,47
70,76,46,48,57,52,60,67,69,55,63,60
60,62,65,66,81,74,74,72,72,67,71,60
46,44,52,53,63,53,59,56,63,52,54,42
57,60,46,47,49,39,50,55,62,48,54,45
70,75,57,59,59,49,57,65,68,59,68,56
49,48,48,49,59,50,57,56,63,50,53,43
52,52,44,45,57,50,57,57,63,49,52,46
64,67,54,55,64,57,62,66,69,58,64,56
58,60,49,51,69,66,68,67,69,57,60,57
45,43,41,42,58,53,58,55,62,47,47,43
55,56,54,55,70,65,67,65,68,58,61,54
63,67,50,52,55,46,55,61,66,53,61,52
58,60,60,60,69,60,64,65,68,60,65,53
59,62,50,52,63,56,62,64,67,55,60,54
68,73,55,56,63,55,62,67,70,59,67,58
46,44,68,68,78,66,67,61,66,63,64,45
65,70,55,56,59,48,57,63,67,57,64,53
48,47,56,56,60,47,55,54,62,53,56,40
69,76,46,48,66,65,68,73,72,58,65,66
48,47,52,52,56,44,53,52,61,50,53,39
47,46,48,49,53,41,51,51,60,47,50,38
49,49,56,57,64,53,59,57,63,55,57,43
48,47,48,49,55,44,53,52,61,48,51,40
68,73,46,47,42,29,44,56,63,48,58,47
53,53,54,55,54,40,51,53,61,51,56,40
45,43,50,50,52,38,49,49,59,47,50,35
44,42,53,53,56,42,51,50,59,49,52,35
41,38,47,47,58,49,56,51,60,47,48,37
74,81,58,59,59,49,58,68,70,60,70,59
50,49,49,50,52,40,51,51,60,48,52,39
50,49,58,58,67,57,62,59,65,57,59,46
64,68,51,52,54,44,54,60,66,53,61,51
56,58,40,41,50,44,53,56,63,46,51,47
52,52,49,50,57,47,55,56,63,50,54,44
61,64,65,66,79,71,72,71,72,66,71,60
52,53,41,43,56,50,57,57,63,48,51,47
46,45,45,45,53,43,52,51,60,46,49,39
52,52,59,59,54,37,49,51,60,52,58,38
60,63,44,45,44,32,46,53,61,46,53,44
57,60,51,52,67,62,65,65,68,56,60,55
43,41,44,45,53,44,52,50,59,45,47,37
54,56,51,52,62,54,60,60,65,54,57,49
59,61,61,62,57,42,52,57,63,56,63,44
50,50,60,60,65,53,59,58,64,57,60,44
52,53,41,42,56,50,57,57,64,48,51,47
62,65,56,57,57,44,54,59,65,55,62,48
47,45,72,71,76,62,65,60,65,63,65,43
58,60,42,43,44,34,47,53,61,45,51,43
60,63,54,55,53,39,51,57,63,53,60,45
51,51,48,49,49,36,48,50,60,47,52,38
57,59,54,55,61,52,59,61,66,55,61,49
55,57,41,43,65,65,67,65,68,52,55,56
51,51,51,52,57,46,55,55,62,51,55,42
60,62,54,55,52,37,49,55,63,52,59,44
57,59,52,53,59,50,57,60,65,54,59,48
42,39,56,56,65,54,59,54,62,53,54,39
66,70,61,62,63,51,59,65,68,60,68,54
59,62,51,53,72,70,71,69,71,59,63,60
51,51,44,45,64,62,64,62,66,52,53,51
68,74,58,59,71,65,68,72,72,63,70,63
62,65,54,55,59,49,57,61,66,56,62,51
48,47,50,51,64,57,61,58,64,53,54,45
49,49,50,50,65,58,62,59,65,53,55,47
48,47,55,55,62,51,57,56,63,53,56,42
51,51,57,57,56,41,52,53,61,52,57,39
59,61,53,54,59,49,57,60,65,55,60,49
56,57,62,63,79,73,73,69,71,64,67,57
70,76,60,61,73,67,70,74,73,65,72,65
57,59,47,48,53,44,54,57,63,50,55,47
58,60,57,58,64,55,61,62,67,58,63,51
61,64,51,52,52,40,51,57,64,52,59,47
59,62,52,54,63,55,61,63,67,56,61,52
55,55,56,56,57,44,53,56,63,53,58,43
68,73,60,61,63,52,60,66,69,60,69,56
38,33,47,47,44,28,42,40,54,41,43,25
55,56,60,60,69,59,63,62,67,59,63,50
64,68,59,60,64,54,61,65,68,60,67,55
55,56,51,52,69,65,67,65,68,57,59,54
56,58,50,52,62,55,61,61,66,54,58,50
42,39,52,52,51,35,46,45,57,46,49,30
58,60,49,50,55,45,54,58,64,51,57,48
55,56,57,57,64,53,60,60,65,56,61,48
68,74,53,55,59,50,59,65,69,57,65,57
52,52,46,47,53,44,53,54,62,48,52,43
60,63,53,54,64,57,63,65,68,57,62,54
54,55,57,58,77,74,73,69,70,61,63,57
67,72,59,60,76,72,73,75,74,65,71,66
57,60,46,48,61,55,61,62,66,53,57,52
52,53,44,45,58,52,59,58,64,50,53,47
56,58,51,52,59,50,57,59,65,53,58,48
67,72,56,58,61,51,59,65,68,58,66,56
67,72,60,61,60,48,57,64,68,59,68,54
63,67,52,53,60,51,59,63,67,55,62,54
60,63,40,41,43,33,47,54,62,44,51,45
52,53,49,50,60,52,59,58,64,52,55,47
73,79,68,69,63,48,58,67,69,64,75,56
58,60,42,44,54,48,56,59,65,49,54,50
71,77,61,63,77,73,74,77,75,67,74,68
62,66,59,60,70,62,66,68,70,62,67,57
62,66,56,57,61,51,59,63,67,57,64,52
57,59,41,42,52,46,55,58,64,48,53,49
58,61,47,48,52,42,52,56,63,49,56,46
50,50,49,50,61,53,59,58,64,52,54,46
58,60,56,57,70,63,66,66,69,59,63,55
64,68,59,60,64,54,61,65,68,60,67,55
60,63,54,55,62,54,60,63,67,56,62,52
59,62,49,50,63,57,62,64,67,55,59,54
55,56,53,54,59,49,56,58,64,53,58,46
69,75,51,53,65,60,65,70,71,59,66,62
47,45,48,49,54,43,52,51,60,48,50,38
69,74,58,60,75,71,72,75,74,65,71,66
54,55,44,45,41,27,42,48,58,43,50,37
59,61,52,53,55,44,53,57,64,53,59,46
54,55,53,53,52,38,50,53,61,50,56,41
49,49,55,55,66,57,62,59,65,55,57,46
44,42,49,50,61,52,58,54,62,50,51,40
61,64,49,50,73,73,72,72,72,59,63,63
58,60,54,55,59,48,56,59,65,54,60,48
54,54,55,56,65,56,61,61,65,56,59,48
61,65,49,50,60,54,60,64,67,55,60,54
58,60,49,50,54,44,53,57,63,51,56,46
54,54,60,61,65,53,59,59,65,57,62,46
59,62,45,47,49,38,50,55,63,48,54,46
51,50,46,47,55,46,54,54,62,48,52,43
69,74,55,56,69,64,67,72,72,62,69,63
61,64,48,49,56,48,56,61,66,52,58,51
64,68,48,49,52,43,53,60,65,52,59,51
64,68,55,56,61,51,59,64,67,57,64,54
69,75,50,52,72,71,72,75,74,62,67,67
52,52,36,37,39,28,42,47,58,39,44,37
70,76,60,61,73,68,70,74,74,65,73,65
59,61,50,52,62,56,61,63,67,55,60,53
59,62,52,54,60,50,58,61,66,55,60,50
44,41,54,54,54,38,49,48,58,48,51,33
53,54,61,62,65,52,59,59,65,58,62,45
64,68,56,57,76,74,73,74,73,63,68,64
52,51,54,54,48,31,45,48,59,48,54,35
53,53,65,65,68,55,61,60,65,60,64,46
50,49,61,61,68,57,62,59,65,58,61,45
57,59,41,43,58,54,60,61,66,50,54,52
49,48,42,43,46,35,47,49,59,43,47,37
62,66,47,48,52,42,53,59,65,51,58,50
51,51,64,64,73,63,66,62,67,61,64,48
44,41,54,54,56,43,52,50,59,49,52,35
45,43,43,44,50,39,49,49,59,44,46,36
53,53,48,49,64,58,63,61,66,53,56,50
51,51,48,49,54,43,53,54,62,49,53,42
62,66,55,56,79,78,76,75,74,64,67,65
51,50,53,53,50,35,47,50,59,49,53,37
62,65,54,55,62,53,60,63,67,57,63,53
57,58,61,61,60,46,55,58,64,57,63,45
62,65,53,54,71,68,70,70,71,60,65,60
53,53,62,63,67,55,60,60,65,59,62,46
58,60,47,48,50,39,51,55,63,49,55,45
53,53,56,56,60,48,56,57,63,54,58,44
62,66,60,61,64,53,60,64,67,60,66,53
47,45,51,52,58,48,55,53,61,50,53,40
64,67,65,66,77,69,71,72,72,66,72,60
47,46,41,42,34,17,35,40,54,38,43,27
38,33,48,48,50,36,47,43,56,43,44,28
59,61,54,55,60,50,58,60,66,55,61,49
49,49,44,45,60,55,60,58,64,50,52,46
46,45,49,49,65,59,63,58,64,52,53,46
52,52,53,54,66,58,62,61,66,55,58,48
61,65,44,45,59,55,61,64,68,52,58,56
59,61,53,54,55,44,54,58,64,53,59,47
55,55,55,56,57,45,54,56,63,53,58,44
59,62,47,49,53,44,54,58,64,51,57,48
50,50,49,50,46,31,45,48,58,46,51,35
60,63,43,44,46,37,49,55,63,47,54,46
60,62,51,52,64,58,63,64,68,56,61,54
42,38,53,53,51,35,46,45,57,46,49,30
72,79,50,52,59,52,60,68,70,57,66,61
47,47,47,47,55,45,53,52,61,48,50,40
62,65,66,66,72,61,65,67,69,64,70,55
59,62,46,47,50,40,51,56,63,49,55,47
57,58,54,55,67,61,64,64,68,58,61,53
55,56,51,51,56,46,55,57,63,51,56,45
66,71,45,47,55,49,57,63,67,52,60,56
51,51,47,48,53,42,52,53,61,48,52,41
59,62,47,49,61,56,61,63,67,54,59,54
54,54,60,60,71,63,66,64,67,60,63,51
46,45,48,49,61,54,59,56,63,50,52,43
77,86,45,47,60,58,64,73,73,58,67,69
54,55,46,47,60,54,60,60,65,52,55,49
65,69,45,47,59,55,61,65,68,54,60,58
61,63,58,59,56,42,52,58,64,55,62,46
72,78,64,65,70,60,66,72,72,66,74,62
72,78,48,50,51,42,53,63,67,53,63,56
58,60,59,60,67,58,63,64,67,59,64,52
61,65,41,42,50,44,54,59,65,48,54,51
59,62,51,52,65,59,64,65,68,56,61,54
45,43,55,56,66,56,61,56,63,54,55,42
63,68,40,42,65,66,68,70,71,54,59,63
61,65,47,48,60,54,60,64,67,54,59,55
51,51,58,59,66,55,61,59,65,57,60,46
69,75,55,56,57,46,56,64,68,57,66,55
64,68,52,53,65,60,64,67,69,58,64,58
67,72,59,60,62,51,59,65,69,60,68,55
64,69,55,57,68,62,66,69,70,60,66,59
68,74,48,49,58,51,59,66,69,55,62,58
65,70,38,39,40,31,46,55,63,44,53,48
49,49,49,50,59,51,57,56,63,51,53,44
64,69,42,44,56,52,59,64,68,52,58,56
63,67,48,49,47,36,48,56,63,49,58,47
59,62,50,51,58,50,57,61,66,54,59,50
57,58,53,54,56,45,54,57,63,53,58,45
61,63,61,62,70,61,65,66,69,62,67,55
50,50,49,50,52,40,50,52,60,48,52,39
45,43,48,49,61,52,58,54,62,50,51,41
64,69,52,53,52,40,52,59,65,53,61,49
55,56,46,47,58,52,58,59,65,51,55,49
63,67,57,59,61,50,58,63,67,58,65,52
64,69,50,52,59,51,59,64,67,55,62,55
47,46,40,41,39,25,41,44,56,40,44,32
51,52,48,49,56,47,55,56,63,50,53,44
71,77,69,70,81,74,74,77,75,71,78,67
74,81,56,58,55,43,54,65,68,58,68,57
41,37,49,49,45,28,42,42,55,43,46,26
60,63,57,59,67,59,64,66,68,59,65,54
59,61,57,58,59,47,56,59,65,56,62,48
64,68,49,51,61,56,62,65,68,56,62,56
46,44,62,62,70,58,62,58,64,58,59,42
56,58,50,51,60,53,59,60,65,53,58,49
58,59,52,53,49,35,48,53,61,50,57,42
50,49,46,47,49,37,48,50,59,46,50,38
59,62,51,52,55,44,54,58,64,52,58,48
51,50,59,59,60,46,54,54,62,54,58,40
60,63,55,56,66,59,64,65,68,59,64,55
55,57,62,62,70,59,64,63,67,60,64,50
46,44,52,53,59,47,55,53,61,50,53,39
56,57,53,53,57,46,55,57,64,53,58,46
44,42,52,52,60,49,56,53,61,50,52,38
58,60,51,52,57,47,56,59,64,53,58,48
67,72,58,60,66,58,63,68,70,61,68,58
68,74,57,58,63,55,61,67,70,60,68,58
64,68,58,59,65,56,62,66,69,60,67,55
51,51,53,53,56,44,53,54,62,51,55,41
64,68,56,57,69,63,66,69,70,61,66,59
65,69,56,57,67,60,65,68,70,60,66,59
53,54,49,50,53,43,52,54,62,50,54,43
67,72,49,50,63,59,64,68,70,57,64,61
67,72,54,55,58,48,57,64,67,56,64,55
48,47,58,58,60,46,54,54,61,53,57,39
54,55,55,56,68,61,64,63,67,57,60,51
62,66,58,59,76,73,73,72,72,64,68,62
62,65,56,57,76,73,73,72,72,63,67,62
60,63,46,47,58,52,59,62,66,52,58,53
51,50,52,52,43,24,40,45,57,45,52,32
53,53,53,54,54,40,51,53,61,51,56,41
43,41,46,46,50,38,49,47,58,44,47,34
58,60,61,62,71,63,66,66,69,61,66,54
59,61,46,48,52,43,53,57,64,50,56,47
70,76,49,51,61,56,62,69,70,57,65,61
40,36,48,48,59,50,56,51,60,48,48,36
57,59,53,54,71,66,68,67,69,59,62,56
64,67,63,63,64,51,59,64,67,60,68,52
45,43,52,53,71,66,67,60,65,55,55,47
73,80,53,55,69,66,69,74,74,62,70,67
63,67,61,62,69,59,64,67,69,62,68,56
62,65,44,46,55,50,57,62,66,51,57,53
54,55,62,63,70,60,64,63,67,60,64,49
65,69,71,71,77,66,69,71,72,68,75,59
42,39,51,51,52,37,48,47,57,46,49,32
47,46,57,57,64,52,58,56,63,54,57,42
60,63,59,59,67,57,63,64,68,59,65,53
59,61,58,59,65,55,61,63,67,58,63,51
57,59,54,55,62,54,60,61,66,55,60,50
58,60,50,51,54,43,53,57,63,51,57,46
67,72,48,50,62,58,63,68,70,56,63,60
46,44,63,63,75,65,67,61,66,60,61,46
43,39,60,60,58,41,51,48,59,51,54,32
62,66,56,57,65,57,63,66,68,59,65,55
46,44,46,46,52,41,51,50,59,46,49,37
48,46,43,43,44,32,45,47,57,42,46,34
55,56,46,47,55,47,55,57,64,50,54,47
54,55,56,56,52,37,49,52,61,51,57,39
65,69,60,61,74,67,70,71,72,64,70,61
50,49,51,52,64,57,61,59,65,53,56,47
54,54,51,52,59,49,57,57,64,52,56,46
50,49,60,60,73,64,66,62,66,59,61,49
61,64,46,47,53,45,55,59,65,51,57,50
53,54,44,45,46,35,47,51,60,45,50,40
60,62,58,59,57,42,53,58,64,55,62,46
56,58,52,53,53,40,51,55,62,51,57,43
50,49,50,51,64,57,61,59,64,53,55,47
62,66,53,55,65,58,63,66,69,58,63,56
50,49,54,54,51,36,48,49,59,49,53,36
70,76,49,51,48,36,50,60,66,52,62,52
72,78,48,50,51,42,53,63,67,54,63,56
63,67,53,55,66,60,64,67,69,58,64,57
54,55,48,49,46,32,46,50,60,46,52,38
40,36,51,51,61,51,57,51,60,49,50,36
62,66,45,46,49,40,51,58,64,49,56,49
60,63,46,47,54,46,55,59,65,51,57,50
72,79,54,56,69,66,69,74,73,63,70,67
42,39,44,45,49,37,48,46,57,43,45,33
61,64,57,58,66,57,62,65,68,59,65,54
45,43,50,50,58,48,55,53,61,49,51,39
58,60,50,52,61,53,59,61,66,54,59,51
53,54,44,45,59,55,60,59,65,50,53,49
43,40,55,55,62,50,56,53,61,52,53,37
