国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
59,58,63,63,57,53,54,59,59,58,59,55
53,54,58,58,59,59,59,57,57,57,57,55
57,57,63,63,55,51,51,58,58,56,59,52
62,63,50,50,59,63,63,59,59,61,58,65
59,59,66,67,63,62,62,62,61,61,62,60
79,78,60,62,59,60,62,68,67,68,67,74
52,52,42,39,39,32,33,46,47,46,47,41
57,57,55,54,59,61,61,58,58,58,58,59
72,71,64,66,66,69,70,68,67,69,67,74
52,52,57,56,53,49,49,54,54,53,55,48
63,63,59,59,68,74,73,64,63,66,63,70
60,61,53,52,54,53,53,57,57,57,57,58
62,61,66,67,63,63,63,63,62,62,63,62
56,56,65,66,61,59,59,60,59,59,60,56
55,55,59,58,54,51,51,56,56,55,56,51
79,77,64,65,59,58,60,68,67,68,68,72
52,53,61,61,65,67,66,59,59,59,58,58
66,66,55,55,56,56,57,60,60,61,60,63
53,53,64,64,64,63,63,59,59,58,59,56
65,65,60,61,58,58,58,62,61,62,62,63
69,68,59,60,60,62,62,64,63,64,63,68
66,66,56,56,56,56,57,60,61,61,60,63
77,74,82,86,66,62,64,72,71,69,73,69
56,57,53,52,51,49,49,54,55,54,55,52
62,61,60,60,50,43,45,57,57,55,58,52
58,58,70,72,73,77,75,66,65,66,65,67
38,40,55,53,57,56,54,49,50,48,50,42
53,55,45,43,53,54,54,52,53,54,52,55
71,70,59,60,61,63,64,65,65,66,64,70
53,53,59,58,58,57,56,56,56,56,56,53
50,49,73,73,62,57,56,58,58,55,60,48
52,53,54,53,60,62,61,56,56,57,55,56
46,47,53,51,55,54,53,51,52,51,52,48
59,58,61,61,55,51,51,58,58,57,59,54
64,63,61,62,51,46,47,59,59,57,60,55
50,51,64,64,65,66,65,59,59,58,58,56
65,65,62,63,69,75,75,66,65,67,65,72
65,65,53,52,52,50,51,58,58,58,58,59
49,49,78,79,66,61,60,61,60,57,62,49
70,70,56,56,66,73,73,66,65,68,64,76
51,52,47,45,50,48,48,50,51,51,51,49
52,52,55,54,53,50,50,53,54,53,54,49
71,71,62,63,64,66,67,66,66,67,66,72
48,49,52,51,58,59,58,53,53,54,53,52
53,53,66,67,65,65,64,60,60,59,60,57
70,70,65,66,71,77,77,69,68,70,68,77
55,55,80,82,75,75,74,66,66,64,66,62
78,77,54,55,58,61,63,66,65,67,65,75
56,56,63,63,56,51,51,57,57,55,58,51
70,71,44,44,57,64,65,61,61,65,60,73
49,49,73,73,61,55,55,58,58,55,59,47
66,64,71,73,58,52,53,63,63,61,64,57
57,57,66,67,64,64,64,61,61,61,61,60
77,77,58,59,69,78,78,70,70,73,68,83
41,43,45,42,48,45,44,45,46,46,46,40
49,48,73,73,53,41,41,55,55,50,57,38
52,53,55,54,63,67,65,57,57,58,56,59
65,64,64,64,56,53,54,61,61,60,62,59
62,62,57,57,60,61,61,60,60,61,60,63
64,64,61,62,62,63,64,63,63,63,62,65
74,73,60,61,54,52,54,63,63,63,64,65
48,49,55,53,50,45,45,51,51,49,52,44
60,60,71,72,76,82,81,67,67,68,66,71
47,48,58,57,58,56,55,54,54,53,54,48
47,47,57,56,53,49,49,52,52,50,53,44
59,58,73,75,70,71,70,65,65,64,65,63
70,70,71,74,75,81,81,72,71,72,70,78
51,50,70,70,59,53,52,57,57,54,58,47
67,65,80,82,66,62,63,68,67,65,69,63
75,75,61,63,71,79,79,70,70,73,68,82
61,60,62,63,57,53,54,59,59,58,60,56
60,60,65,66,67,69,69,63,63,63,63,65
48,49,58,57,58,56,56,54,54,53,54,49
54,56,41,39,51,53,53,52,52,54,51,55
49,50,58,57,63,64,63,56,56,57,56,55
57,57,65,65,57,53,54,59,59,57,60,53
61,61,73,75,75,80,79,68,67,68,67,70
60,60,60,60,64,67,66,61,61,62,61,64
71,70,60,61,64,67,68,66,66,67,65,72
69,68,62,63,57,55,56,63,63,62,63,63
68,67,60,60,63,66,66,64,64,65,64,69
66,65,69,70,62,60,60,64,64,63,65,63
64,63,72,74,65,63,64,65,65,64,66,63
71,70,59,60,61,63,64,65,64,66,64,70
59,59,60,61,66,69,69,62,62,62,61,64
63,63,57,57,60,62,63,61,61,62,60,64
63,63,59,59,61,63,63,62,61,62,61,64
64,64,46,45,50,51,51,56,56,58,56,60
59,58,61,61,57,54,54,58,58,58,59,56
60,60,55,54,52,49,49,56,56,56,57,54
67,66,58,58,55,53,54,61,60,60,61,62
55,55,57,56,61,63,62,58,58,59,57,59
55,56,49,48,56,57,57,55,55,56,55,57
45,46,53,51,56,56,55,51,52,52,52,48
68,68,55,55,63,68,68,64,63,65,62,71
56,57,34,31,45,47,47,49,50,52,49,54
49,50,51,49,49,46,45,50,51,50,51,45
55,54,77,78,70,69,68,64,63,62,64,58
54,54,69,69,65,64,63,61,60,59,61,57
60,61,66,68,74,81,80,66,66,67,65,71
59,59,71,72,69,70,69,64,64,64,64,63
40,40,63,61,46,34,34,47,48,43,50,30
73,72,60,61,63,67,67,66,66,68,66,73
61,61,59,59,66,71,71,63,62,64,62,68
72,71,55,55,52,51,53,61,61,62,61,65
45,45,52,50,37,24,24,44,45,41,47,29
74,74,52,52,66,76,76,67,67,71,65,81
64,64,55,55,62,65,65,62,62,63,61,67
74,74,40,39,43,42,45,57,57,59,57,64
47,49,48,46,53,53,52,50,51,51,51,49
47,46,81,82,68,62,61,61,60,57,62,48
41,42,56,55,57,55,54,51,51,50,51,44
35,37,48,44,44,36,36,42,43,41,44,30
64,62,71,72,56,49,50,62,61,59,63,55
65,65,51,51,66,74,74,63,63,66,61,73
63,63,67,68,65,66,66,64,64,64,64,64
63,63,56,56,61,64,64,61,61,62,60,65
57,57,65,66,69,72,71,63,63,63,62,64
58,58,64,64,64,65,64,61,61,61,61,60
64,64,58,58,64,69,68,63,63,64,62,68
61,61,64,64,65,68,67,63,63,63,63,65
46,46,55,53,47,39,39,48,49,46,50,38
68,66,81,83,71,69,69,70,69,68,70,67
57,58,53,53,62,66,66,59,59,60,58,63
59,60,38,36,41,38,39,49,50,51,50,51
72,71,59,60,58,58,60,64,64,65,64,68
59,60,48,47,57,60,60,57,57,58,56,61
72,71,62,63,60,61,62,65,65,66,65,69
58,58,68,68,61,58,58,61,61,59,61,56
40,42,57,55,60,60,58,51,52,51,52,46
73,72,74,77,72,75,75,72,71,71,71,76
66,66,63,64,72,79,78,67,67,69,66,75
55,54,71,71,56,48,48,58,58,54,59,47
84,82,67,69,63,64,66,72,71,72,71,79
65,65,59,59,60,61,62,62,62,63,62,65
57,57,59,58,55,52,52,57,57,56,57,53
45,46,69,69,63,58,58,56,56,54,57,47
47,48,63,63,64,63,62,56,56,55,56,51
50,51,60,59,64,66,65,57,57,57,57,56
42,43,52,50,57,56,55,50,51,50,50,46
45,47,50,48,51,48,47,49,50,49,50,44
51,52,67,67,71,74,73,61,61,61,61,61
65,64,60,60,61,62,62,62,62,63,62,64
63,63,62,63,63,64,64,63,62,63,62,64
59,59,55,55,49,45,46,55,55,54,56,51
60,59,73,75,66,64,64,64,64,62,65,60
59,59,59,59,60,60,60,60,60,60,60,60
62,62,56,56,61,64,64,61,61,62,60,65
58,59,45,44,56,59,59,55,56,58,55,60
59,58,85,88,74,71,71,68,67,65,69,61
59,60,65,65,72,78,77,65,64,66,64,69
46,47,54,52,53,50,50,51,52,50,52,45
76,75,58,60,67,73,74,69,68,71,67,80
56,57,42,39,46,46,46,51,51,52,51,52
39,40,55,53,49,43,42,47,48,45,48,35
53,52,71,72,61,55,55,59,59,56,60,50
80,79,67,69,67,70,71,72,71,73,71,80
44,46,44,42,52,52,51,48,49,49,48,46
47,49,55,53,61,62,61,54,55,55,54,53
62,61,59,59,51,46,47,57,57,56,58,53
61,60,67,68,58,54,55,61,61,59,62,56
56,57,43,41,53,56,56,53,54,55,53,58
54,54,68,68,60,56,56,58,59,57,59,52
55,55,55,53,50,45,45,53,53,52,54,48
69,69,53,53,62,68,68,64,63,66,62,72
52,53,51,50,54,54,54,53,54,54,53,52
71,70,70,73,68,70,71,69,68,69,69,72
50,51,51,50,53,51,51,52,52,52,52,49
77,76,61,63,65,70,71,69,69,71,68,78
59,59,51,50,43,35,37,52,52,51,53,47
81,79,71,73,68,71,72,73,72,73,72,80
70,69,62,63,62,64,65,65,65,66,65,69
51,52,60,60,63,64,63,57,57,57,57,56
68,67,72,74,65,63,63,67,66,65,67,65
61,60,68,69,67,68,67,64,64,63,64,63
65,65,62,62,69,75,74,65,65,67,64,72
67,67,69,71,68,70,70,67,67,67,67,69
53,54,57,56,57,56,55,55,56,55,56,53
49,49,69,69,66,65,64,59,59,57,59,53
46,47,58,57,62,63,62,54,55,55,54,52
78,77,50,51,55,58,59,64,64,66,63,74
63,62,70,72,57,51,52,62,61,59,63,55
57,58,53,52,63,67,67,59,59,60,58,63
62,61,69,70,68,69,69,65,65,64,65,65
57,57,64,64,63,63,63,61,60,60,61,59
68,68,62,63,66,70,70,66,66,67,65,72
54,54,59,59,53,48,48,55,55,53,56,49
54,54,62,61,60,59,58,58,58,57,58,55
62,63,62,63,66,70,69,64,63,64,63,67
59,59,68,69,66,67,66,63,63,62,63,62
41,43,46,44,55,56,54,48,49,49,48,46
74,73,60,61,62,65,66,66,66,67,66,73
70,69,73,75,63,60,61,67,67,65,68,65
63,63,63,63,58,57,57,61,61,60,61,60
45,46,62,61,64,64,62,55,55,55,55,51
58,58,59,58,54,51,51,57,57,56,58,54
59,59,66,67,65,65,65,62,62,62,62,61
56,55,60,59,48,40,41,54,54,51,55,45
37,39,42,38,51,51,49,44,46,46,45,41
59,59,49,47,45,41,42,53,53,52,54,50
62,62,45,44,47,46,47,54,55,55,54,56
74,73,50,50,56,60,61,63,63,65,62,72
62,61,76,78,78,82,81,70,69,69,69,72
46,47,59,58,61,61,60,54,55,54,55,51
60,59,51,50,49,47,48,55,55,55,55,54
74,72,66,68,59,56,58,66,66,65,66,67
49,50,54,52,58,58,57,54,54,54,54,52
53,54,48,46,56,58,58,54,54,55,53,56
67,66,62,63,63,65,65,64,64,65,64,67
59,60,55,55,67,74,73,62,62,64,60,69
44,46,44,41,57,61,59,50,51,52,49,52
56,57,62,62,68,73,72,62,62,63,61,64
67,66,57,57,55,54,55,60,60,61,60,62
61,60,69,70,67,68,68,64,64,64,64,64
61,62,57,57,62,64,64,61,61,62,60,64
72,71,63,64,62,63,64,66,66,66,66,70
46,47,81,82,75,74,72,63,62,60,63,54
69,68,63,64,58,56,57,63,63,63,64,64
49,49,64,64,59,55,54,56,56,54,56,48
73,73,51,51,65,73,73,66,65,69,64,79
48,49,58,58,56,52,52,53,54,52,54,47
48,48,54,52,52,49,48,51,52,50,52,45
50,50,65,65,62,60,60,57,57,56,58,52
48,49,53,52,54,52,52,52,52,52,52,48
72,70,50,50,42,37,39,57,57,57,58,57
54,54,62,62,54,48,49,56,56,54,57,49
45,46,56,54,52,46,46,50,51,49,51,42
44,45,60,59,55,50,49,52,52,50,53,43
40,42,52,50,57,57,55,49,50,50,50,45
79,77,66,68,58,57,59,68,68,68,68,71
50,51,55,54,52,48,48,52,53,51,53,47
51,51,67,67,66,65,64,59,59,58,59,55
67,66,57,57,54,52,53,60,60,60,61,61
57,58,43,40,50,52,52,53,53,55,53,56
53,53,55,54,56,55,55,55,55,55,55,53
64,64,76,79,76,79,79,70,69,69,69,71
53,54,45,43,55,58,58,53,53,55,52,56
46,48,49,47,52,51,50,50,51,50,50,47
54,53,68,69,53,45,45,56,56,53,58,45
63,63,48,46,44,40,41,54,54,54,54,53
59,60,57,57,65,70,69,61,61,63,60,66
42,44,48,46,53,52,51,48,49,49,49,44
56,56,57,56,61,62,61,58,58,59,58,59
62,60,71,73,57,50,51,61,61,58,63,53
51,51,69,70,64,61,61,59,59,57,60,53
53,55,44,42,55,58,58,53,54,55,52,57
65,64,64,64,56,52,53,61,61,60,62,58
48,47,85,87,74,70,68,64,63,60,64,52
59,60,45,43,45,42,43,52,53,53,53,52
63,62,61,61,53,48,49,59,59,57,60,55
52,53,53,52,49,44,44,52,52,51,53,46
60,59,62,62,60,60,60,60,60,60,60,59
56,57,44,43,64,73,71,57,58,61,55,67
52,52,58,57,57,54,54,55,55,54,55,51
63,62,62,62,51,45,46,58,58,56,59,53
59,59,59,59,58,58,58,59,59,59,59,58
41,43,64,63,63,62,60,54,54,53,55,47
70,68,70,72,62,59,60,66,66,65,66,65
61,62,58,58,70,78,77,64,63,66,62,71
50,52,48,46,63,70,68,55,56,58,54,61
72,71,66,68,69,73,73,69,69,70,68,75
64,64,62,62,58,57,57,61,61,61,62,61
47,49,56,55,63,65,64,55,56,56,55,54
49,51,56,55,63,66,65,56,56,57,56,56
49,49,63,62,61,59,58,56,56,55,56,51
53,52,65,65,56,49,50,56,56,54,57,48
61,61,61,61,58,57,57,60,60,60,60,59
57,57,72,74,77,81,80,67,66,67,66,68
74,73,69,71,71,75,76,71,70,72,70,78
59,59,52,51,53,52,53,56,56,56,56,56
61,60,66,66,63,63,63,62,62,61,62,61
64,64,58,58,52,48,49,58,58,58,59,56
61,61,59,60,62,63,63,61,61,61,61,63
57,56,64,64,56,52,52,58,58,56,59,52
73,71,69,71,61,60,61,67,66,66,67,68
37,38,52,49,45,36,35,43,44,41,45,30
57,57,69,70,67,67,66,62,62,61,63,60
68,67,69,70,63,62,63,66,65,65,66,65
56,57,57,57,67,73,71,60,60,62,59,65
58,58,57,56,61,63,62,59,59,60,58,60
42,42,59,58,50,43,42,49,49,46,51,37
60,60,54,53,54,53,53,57,57,57,57,57
57,57,65,65,62,61,61,60,60,60,61,58
72,71,60,61,58,58,60,65,64,65,64,68
53,54,51,49,53,52,52,53,54,53,53,52
63,63,60,60,63,65,65,62,62,63,62,65
55,56,65,66,75,82,80,64,64,65,63,68
71,70,68,70,74,80,80,71,70,72,69,78
59,59,51,51,60,63,63,58,58,60,57,63
53,54,48,47,57,60,60,54,55,56,54,57
58,58,57,57,58,58,58,58,58,58,58,57
71,70,65,66,60,59,60,65,65,65,65,67
72,70,69,71,59,56,58,66,65,64,66,65
67,66,58,59,59,59,60,62,62,62,62,65
62,62,42,41,43,41,43,52,53,53,53,54
53,54,55,54,59,60,60,56,57,57,56,56
78,75,80,83,62,56,58,71,70,68,72,68
59,60,46,45,53,56,56,55,56,57,55,60
75,74,71,74,75,81,81,73,72,74,72,81
65,65,68,70,68,70,70,66,66,66,66,68
65,65,64,65,60,59,60,63,63,62,63,63
59,60,44,43,52,54,54,54,55,56,54,58
60,60,52,51,51,50,50,56,56,56,56,56
51,52,55,54,60,61,60,55,56,56,55,55
60,60,64,65,68,71,70,63,63,64,63,66
68,67,68,69,63,62,63,65,65,65,65,66
62,62,61,62,61,62,62,62,62,62,62,63
61,62,55,54,62,65,65,60,60,62,59,65
57,57,60,60,58,57,56,58,58,57,58,56
73,72,58,59,63,68,68,66,66,68,65,74
46,48,54,52,54,51,50,51,52,51,52,46
73,72,67,69,73,79,79,71,70,72,69,79
55,56,48,47,42,35,36,50,50,49,51,44
61,61,59,59,54,52,52,58,58,57,59,56
56,56,60,59,52,46,47,55,55,54,56,49
50,51,62,62,65,65,64,58,58,57,58,55
43,45,55,54,60,60,58,52,53,52,52,49
62,64,55,55,71,81,80,64,64,67,62,75
60,60,61,61,58,56,56,59,60,59,60,58
55,55,63,63,64,64,63,60,60,59,60,58
64,64,54,54,60,62,62,61,61,62,60,65
60,59,54,54,53,52,52,56,57,56,57,56
55,55,70,71,64,61,61,61,61,59,61,55
61,61,50,49,49,46,47,55,55,55,55,55
51,52,50,49,54,54,54,53,53,53,53,52
73,72,63,64,67,72,72,68,68,69,67,76
63,63,54,53,55,56,56,59,59,60,59,61
67,67,53,53,52,51,52,59,59,60,59,61
68,67,63,64,60,59,60,63,63,63,64,65
72,72,57,58,70,79,79,68,68,71,66,81
52,53,38,35,40,36,37,46,47,47,47,44
75,73,69,71,71,76,76,72,71,72,70,78
61,61,57,57,61,64,64,60,60,61,60,64
62,61,59,60,59,58,59,60,60,60,60,60
44,44,62,60,53,46,46,51,51,48,53,40
55,55,71,72,64,60,60,61,61,59,62,54
66,66,64,65,74,82,81,68,68,70,66,77
53,53,62,61,48,39,40,53,53,50,55,43
55,54,76,77,67,63,63,62,62,60,63,55
51,51,70,71,67,65,64,60,60,59,61,55
58,59,44,43,57,62,62,56,56,59,55,63
49,50,45,43,47,43,43,48,49,49,49,45
65,65,52,52,52,50,51,58,58,58,58,60
52,52,74,75,71,71,70,63,62,61,63,58
44,44,61,60,56,51,50,52,52,50,53,42
44,46,47,44,50,47,47,48,49,48,48,43
53,54,54,53,62,66,65,57,57,59,57,60
52,53,53,52,53,51,51,53,54,53,54,50
64,65,63,64,76,86,85,68,68,71,66,78
52,52,60,59,50,43,44,53,53,51,54,44
65,64,61,62,61,61,61,62,62,62,62,64
60,58,71,71,60,54,55,61,61,59,62,54
64,64,60,61,70,76,75,65,65,67,64,72
54,54,73,73,65,63,62,61,61,59,62,55
60,60,53,52,50,48,48,55,56,55,56,54
54,54,64,64,59,56,56,58,58,56,58,53
66,65,70,71,63,61,62,65,64,63,65,63
46,47,58,57,58,55,55,53,54,53,54,48
67,66,76,79,74,77,77,71,70,70,70,72
47,48,44,41,35,25,26,43,44,42,46,33
36,37,53,50,50,44,43,45,46,44,47,34
61,61,62,62,59,58,58,60,60,60,61,59
49,51,48,47,59,63,62,53,54,55,53,56
46,48,54,53,64,67,65,55,55,56,54,55
53,53,60,60,64,66,65,58,58,59,58,58
64,64,48,47,58,63,63,59,59,62,58,67
61,61,60,60,55,52,52,58,58,58,59,56
56,56,63,63,57,53,53,58,58,56,59,53
62,62,52,52,53,52,53,57,57,57,57,58
51,51,55,53,46,39,40,51,51,49,52,42
63,63,47,45,47,45,46,54,55,55,55,55
62,62,57,57,63,66,65,61,61,62,61,65
41,42,59,58,50,43,42,49,49,46,51,36
77,76,56,57,58,60,62,66,66,67,65,73
48,49,52,50,54,53,52,51,52,52,52,48
65,64,77,79,70,69,69,68,67,67,68,66
61,62,50,49,50,48,49,56,56,56,56,56
58,59,62,62,66,69,68,62,62,62,61,63
56,57,57,56,56,54,54,56,57,56,57,54
69,69,50,49,54,57,57,60,60,62,60,67
52,52,52,51,53,50,50,53,53,53,53,50
61,61,53,52,60,64,63,59,60,61,59,64
55,55,69,70,69,71,70,63,62,62,62,61
46,48,54,52,60,62,61,53,54,54,53,52
83,82,49,50,59,66,67,67,67,71,66,82
55,56,51,50,59,62,62,56,57,58,56,59
67,68,50,49,58,63,63,61,61,63,60,69
64,63,67,68,55,50,51,61,61,59,62,56
77,75,75,78,68,68,70,72,71,71,72,74
77,75,54,54,51,50,52,62,62,63,63,67
61,60,68,69,66,66,66,63,63,63,63,62
63,64,44,42,50,52,53,55,56,58,55,61
61,61,57,58,64,67,67,61,61,63,60,65
45,46,63,63,64,64,62,56,56,55,56,51
65,67,43,42,63,74,73,61,61,66,59,75
64,64,52,52,59,62,62,60,60,62,59,65
52,53,67,68,65,63,62,60,59,58,60,55
74,72,63,64,56,54,55,65,64,64,65,66
67,67,58,59,64,67,68,64,64,65,63,70
71,70,68,70,61,60,61,66,66,65,66,66
67,67,63,64,67,70,70,66,65,67,65,71
72,71,53,53,57,59,60,63,62,64,62,69
68,68,40,38,41,40,41,54,54,55,54,58
50,51,55,54,58,59,58,54,55,55,55,52
67,67,45,45,56,60,61,59,59,62,58,68
66,66,53,52,47,44,45,57,57,57,58,57
62,62,57,56,57,58,58,59,59,60,59,61
59,58,60,60,56,53,53,58,58,57,59,55
63,62,71,73,68,69,69,66,66,65,66,65
51,51,55,54,52,48,48,53,53,52,54,47
44,46,54,53,60,60,59,52,53,53,52,49
68,67,59,59,52,48,50,60,60,59,61,59
56,57,51,50,58,60,59,56,57,58,56,59
67,66,66,67,60,58,59,64,63,63,64,63
67,67,57,57,58,59,60,62,62,63,62,66
48,48,43,40,40,33,34,45,46,44,47,38
52,53,53,52,56,55,55,54,55,54,54,53
75,74,81,85,78,82,82,76,75,75,75,80
79,77,64,66,54,51,53,66,66,66,67,68
40,41,55,53,45,36,36,46,46,43,48,32
63,63,66,67,66,67,67,64,64,64,64,65
62,61,65,66,58,55,56,61,61,59,62,58
67,66,55,55,60,64,64,62,62,64,61,68
46,46,72,73,68,66,65,59,59,57,59,51
58,58,56,56,59,60,60,58,58,59,58,59
60,59,59,59,49,43,44,56,56,54,57,50
50,51,51,49,49,45,44,50,51,50,51,45
62,62,57,57,54,52,53,58,58,58,58,57
52,52,68,68,59,54,53,57,57,55,58,49
63,62,63,64,65,67,67,63,63,64,63,66
57,57,72,73,68,67,67,63,63,62,63,60
46,47,59,58,58,56,54,53,54,52,54,47
58,57,60,59,56,54,54,57,58,57,58,55
44,44,59,58,59,57,56,53,53,52,53,46
60,60,57,57,56,55,56,58,58,58,58,58
71,69,67,69,65,66,66,67,67,67,67,70
72,71,65,66,62,63,64,67,66,67,66,70
68,67,67,69,64,64,64,66,65,65,65,67
52,52,60,59,56,52,52,55,55,54,56,49
66,66,64,65,67,71,70,66,66,67,65,70
68,68,63,65,65,68,68,66,65,66,65,70
55,55,54,54,53,51,51,54,55,54,55,52
70,70,54,55,62,67,67,64,64,66,63,73
71,70,61,62,57,56,57,63,63,63,63,65
49,49,67,67,59,54,54,56,56,54,57,47
56,56,62,63,66,69,68,61,61,61,60,62
65,65,66,68,74,81,80,68,68,69,67,75
64,64,64,65,73,81,80,67,67,69,65,74
62,62,51,50,58,60,60,59,59,60,58,63
52,52,59,58,43,33,34,50,51,48,53,39
54,54,60,60,53,49,49,55,56,54,56,49
43,44,51,48,50,46,46,48,49,47,49,41
61,60,70,72,69,71,70,65,65,64,65,65
61,61,51,51,52,51,51,56,56,57,56,57
74,73,55,55,60,64,65,65,65,67,64,73
38,40,54,52,58,58,56,49,50,49,50,44
59,59,61,61,69,74,73,63,63,64,62,67
67,66,73,75,63,59,60,66,65,64,66,63
44,46,60,59,69,74,71,57,57,57,56,56
77,76,61,62,67,74,74,70,69,72,68,80
67,66,71,72,67,67,68,67,66,66,67,67
64,64,49,48,55,58,58,58,58,60,58,64
56,55,72,74,68,68,67,63,63,62,63,59
69,67,84,87,74,74,74,73,71,70,72,70
42,43,57,55,52,46,45,49,49,47,50,39
48,48,65,65,62,60,59,56,56,55,57,50
63,62,67,68,65,65,65,64,64,64,64,64
61,61,67,68,63,63,63,63,62,62,63,61
59,59,61,61,61,62,61,60,60,60,60,60
60,60,56,55,53,51,52,57,57,57,57,56
70,70,53,54,61,66,66,64,63,66,62,72
46,47,73,74,73,73,72,61,60,59,61,55
43,43,70,69,57,49,48,53,53,50,55,39
65,65,64,65,64,65,65,64,64,64,64,66
46,47,51,49,52,49,48,50,50,49,50,45
48,49,46,44,45,40,40,47,48,47,48,42
56,57,50,49,54,55,55,55,55,56,55,56
56,55,64,64,52,45,45,56,56,53,57,48
68,68,70,72,72,76,75,69,68,69,68,73
50,51,57,57,63,65,64,57,57,57,56,56
55,55,58,57,58,57,57,57,57,56,57,55
51,51,69,69,70,72,71,61,61,61,61,59
63,63,51,50,53,53,54,57,58,58,57,60
54,55,48,46,46,43,43,51,51,51,52,48
63,61,67,68,56,50,51,60,60,59,62,55
58,58,59,59,53,49,49,56,57,55,57,52
50,51,56,56,63,65,64,56,56,57,56,56
65,65,61,61,63,66,66,63,63,64,63,67
51,50,61,61,51,44,44,53,53,51,54,43
75,73,55,55,48,44,47,61,61,61,62,63
77,75,54,54,51,50,52,63,62,63,63,67
66,66,60,61,64,68,68,64,64,65,63,69
56,56,53,52,46,40,41,52,53,51,53,46
38,40,58,56,60,59,57,51,51,50,51,44
65,65,49,48,49,48,49,57,57,57,57,59
62,63,51,50,54,54,55,57,58,58,57,60
76,76,61,63,67,74,74,70,69,72,68,80
41,42,48,46,49,46,45,46,47,46,47,40
64,64,66,67,64,65,65,64,64,64,64,65
44,46,56,54,57,56,55,52,52,52,52,47
59,60,57,57,60,61,61,59,59,60,59,61
53,55,48,46,58,62,62,55,55,57,54,59
42,43,63,62,61,58,57,53,54,52,54,45
