国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
65,72,54,58,51,46,40,50,48,59,69,65
58,66,54,63,52,55,59,42,39,62,63,61
81,82,52,66,51,70,57,64,54,74,76,87
80,74,56,66,53,51,38,76,57,64,73,68
76,85,61,72,60,65,65,68,56,70,82,81
67,72,55,67,45,48,30,66,54,62,75,57
66,68,59,67,53,62,44,76,51,64,76,58
64,67,64,67,62,72,60,55,40,63,64,69
61,67,57,63,48,52,50,48,50,67,68,60
72,71,60,63,55,60,62,51,46,68,76,77
62,64,52,62,57,52,47,37,42,66,58,50
77,75,60,75,60,55,61,73,55,62,71,68
75,87,56,68,51,65,55,61,52,69,74,81
73,79,58,71,54,64,65,65,52,73,79,72
66,80,67,73,55,69,69,58,51,67,67,67
68,77,52,64,45,36,38,72,46,64,77,69
77,71,47,63,46,42,27,76,55,58,75,53
66,76,56,63,51,52,45,61,52,67,69,66
74,78,55,68,55,68,64,50,50,67,74,80
66,80,52,63,48,46,39,64,54,62,77,58
69,70,62,69,55,57,54,74,47,66,70,61
58,62,47,62,48,48,30,48,47,56,58,43
56,60,58,70,53,37,35,49,35,56,59,42
60,74,57,73,58,64,54,61,49,64,72,50
70,77,53,67,58,58,48,55,49,62,77,67
83,83,60,63,52,64,63,66,51,70,84,75
71,72,57,62,55,47,59,57,50,69,71,66
73,71,53,68,47,43,48,61,48,65,69,49
69,69,52,66,48,44,44,45,49,57,70,62
73,74,58,70,52,47,43,73,52,63,70,61
64,80,48,62,50,52,48,56,53,61,73,68
63,78,58,70,56,56,57,62,43,67,70,62
85,88,51,70,55,51,48,79,57,67,83,76
58,70,50,55,42,24,16,49,42,59,65,52
71,75,52,63,47,52,58,58,42,61,69,57
75,77,61,67,55,66,53,72,49,64,72,82
65,63,56,65,47,38,39,65,50,60,62,54
65,75,53,69,55,70,64,49,54,72,73,76
69,79,52,67,51,54,49,64,48,66,71,62
75,76,60,70,53,60,55,74,48,58,68,63
71,73,58,65,53,54,56,62,42,63,68,49
68,73,56,65,46,41,33,60,42,60,64,55
79,87,56,65,47,52,53,93,61,62,80,69
63,66,54,71,53,66,50,48,40,63,68,52
76,81,48,69,50,46,50,58,55,66,73,75
67,74,57,66,51,61,53,61,43,64,68,63
75,81,54,63,51,47,44,61,52,63,71,61
68,76,56,65,56,57,54,70,48,65,80,71
76,72,52,62,52,57,53,68,48,63,78,73
74,79,74,84,52,60,59,92,51,59,76,68
70,74,48,65,47,45,41,51,51,58,71,57
67,79,51,71,45,36,28,82,54,60,76,55
64,73,60,70,61,66,66,49,41,65,64,67
56,67,52,59,47,48,52,40,34,56,59,47
61,73,51,51,50,46,47,41,40,60,64,65
81,82,50,65,54,49,51,69,48,62,79,67
60,71,55,70,49,53,40,61,49,63,66,51
63,63,66,79,54,53,39,67,44,59,62,54
65,71,49,57,48,61,49,46,41,61,67,63
61,69,50,56,48,49,40,42,38,59,68,49
65,71,56,63,51,44,43,73,53,61,70,63
75,73,56,62,43,48,44,83,51,57,76,68
69,74,60,74,59,55,47,51,48,65,65,60
67,77,53,69,56,69,62,51,53,72,73,75
67,79,48,55,50,51,35,60,52,61,77,70
63,73,67,79,54,53,56,60,45,56,61,54
78,74,55,68,54,64,58,61,57,70,75,79
59,72,46,51,45,42,31,41,42,62,62,46
64,66,54,65,47,41,31,58,46,58,62,51
79,83,59,73,56,63,58,68,51,70,73,72
64,66,57,58,49,59,54,43,38,61,66,53
62,69,64,75,56,64,56,58,46,64,67,61
81,86,61,71,61,65,63,70,47,69,80,82
63,72,62,83,57,72,54,68,45,67,67,52
85,86,58,60,51,55,51,78,61,67,83,71
65,75,63,70,50,40,48,66,46,62,74,57
75,76,45,54,48,64,58,50,51,69,74,81
64,65,66,80,53,47,52,71,43,62,63,49
77,74,59,81,48,42,39,86,55,56,73,60
67,77,58,74,54,60,49,58,49,66,64,53
82,80,58,65,53,65,72,59,59,73,78,85
59,66,44,52,48,46,33,34,38,52,66,36
63,62,63,69,43,37,25,71,45,56,66,45
60,73,57,66,56,59,55,34,43,61,68,54
67,79,62,68,50,39,40,81,53,57,73,69
72,71,50,61,49,58,43,67,52,59,68,71
75,81,55,72,54,49,56,56,50,61,68,59
78,82,59,69,44,38,45,74,61,63,85,66
58,65,50,64,49,45,39,56,48,54,70,46
63,77,65,69,58,66,67,48,45,63,73,61
66,68,58,69,54,45,42,56,46,63,59,44
66,65,57,66,49,40,33,44,41,54,64,40
67,69,63,80,53,64,55,69,46,60,64,56
78,77,59,81,55,62,66,67,47,67,78,82
61,68,61,67,46,53,50,73,40,55,67,45
69,75,70,86,56,47,48,93,52,67,81,68
77,83,55,65,61,72,65,60,50,67,81,87
71,71,54,71,51,43,47,67,53,66,72,61
66,75,56,67,56,52,53,56,43,69,66,72
59,69,53,61,53,55,42,46,41,62,62,43
62,66,41,47,49,44,40,33,50,60,73,67
63,63,56,68,56,56,54,50,45,59,62,49
68,68,54,64,51,49,38,69,45,59,73,56
74,79,64,73,61,68,62,58,48,70,64,67
73,76,56,72,56,62,60,64,49,62,69,60
80,86,54,66,49,54,59,72,56,71,73,75
77,77,54,62,55,45,39,67,52,62,79,68
78,75,55,65,52,61,47,61,56,65,77,65
66,73,62,69,52,59,45,74,53,63,73,70
66,80,67,82,52,59,60,77,55,59,77,56
76,85,55,61,53,57,47,73,51,66,83,74
64,76,59,66,59,66,64,53,44,65,71,68
73,70,59,67,48,58,46,53,45,68,71,74
67,70,60,61,53,56,47,55,55,64,78,67
71,77,51,61,45,38,48,61,48,66,70,71
73,76,60,69,52,49,37,57,53,63,73,59
66,77,56,62,50,43,40,68,46,57,74,57
78,78,59,62,45,44,40,68,55,59,80,70
69,76,56,61,53,50,57,49,40,64,70,52
62,76,53,55,51,47,53,49,45,61,64,58
63,71,54,62,49,57,44,49,41,57,63,51
72,73,59,57,57,51,61,60,50,66,73,64
64,77,38,51,43,46,31,34,43,65,70,60
59,69,47,62,48,41,36,45,45,56,63,57
70,67,62,77,61,62,57,63,43,61,71,48
68,65,63,75,57,63,56,57,47,63,65,57
66,74,60,71,62,73,63,47,50,64,67,69
71,78,63,80,59,68,64,65,51,67,73,68
59,58,53,66,44,37,33,62,44,47,63,30
77,78,54,70,51,64,63,68,50,71,79,71
74,72,57,61,58,60,61,49,44,66,72,71
81,80,53,67,50,42,40,75,53,67,78,62
59,70,57,62,37,30,17,70,38,48,71,30
83,78,53,59,56,68,62,54,57,68,72,84
70,77,54,65,57,58,62,53,55,70,71,71
78,83,48,59,48,46,35,60,57,67,82,70
66,72,51,59,48,42,46,48,43,57,61,58
56,64,70,82,51,56,47,66,44,60,59,46
62,66,49,60,52,47,46,38,35,62,58,44
60,62,46,63,43,40,24,33,34,58,56,32
71,72,60,77,51,51,43,85,53,62,74,58
75,79,49,55,51,65,60,50,48,69,68,81
72,71,59,77,56,65,61,69,52,66,78,63
68,78,59,68,52,60,46,56,49,61,68,68
67,68,55,69,59,59,66,59,42,63,74,63
73,77,56,74,57,60,55,51,43,61,68,67
70,76,52,64,54,61,52,53,50,62,70,73
68,70,60,63,59,59,61,59,43,67,71,65
61,66,48,66,41,43,31,63,39,53,60,51
79,76,62,87,55,60,53,89,46,59,77,74
62,73,51,65,56,50,58,41,50,61,74,69
67,72,49,56,44,30,22,62,53,56,70,56
82,80,61,62,55,50,51,66,51,61,73,74
63,74,47,63,48,49,53,42,51,59,69,56
70,83,58,65,52,50,56,66,58,64,79,68
69,74,61,76,48,52,53,74,43,63,70,50
56,58,56,61,48,45,44,35,32,56,54,47
76,85,66,73,60,57,54,70,53,65,81,72
69,82,54,68,60,70,69,60,52,70,68,73
60,71,65,80,54,47,42,78,52,56,71,53
87,81,55,70,58,63,58,94,57,66,88,83
69,80,58,70,56,58,57,64,47,68,69,59
69,73,61,67,54,50,39,62,49,64,69,56
63,63,57,74,52,50,40,63,41,55,68,41
67,67,61,65,52,54,54,55,46,60,60,55
57,71,57,70,56,57,50,53,38,58,69,56
56,68,56,61,47,56,39,44,35,63,59,46
57,69,47,55,45,42,33,48,42,55,59,47
58,69,58,75,60,68,57,56,43,65,68,64
69,76,54,65,54,60,57,71,53,65,76,64
73,74,60,73,49,59,52,55,52,60,75,67
73,67,55,57,47,43,41,63,44,64,78,58
66,73,61,81,56,62,54,71,45,60,67,53
63,74,52,67,53,60,58,57,43,64,72,57
69,72,53,58,54,63,57,52,48,63,77,58
67,73,49,54,48,55,46,42,52,63,73,71
71,72,72,79,60,62,54,81,41,58,66,63
70,78,62,67,60,71,66,53,49,67,70,61
66,62,52,59,53,42,45,54,39,56,60,51
78,87,61,72,59,62,59,64,60,67,76,84
65,69,45,48,43,39,43,49,44,61,68,51
59,58,58,66,44,32,26,42,37,59,62,31
69,74,66,69,53,42,41,71,46,58,68,58
83,82,56,72,56,65,67,81,55,71,86,87
61,69,43,52,46,41,45,42,38,56,66,44
57,72,59,62,56,61,48,40,44,57,58,44
74,76,55,66,50,41,35,71,54,55,69,63
71,75,55,77,51,54,49,68,47,59,69,60
64,74,44,48,49,55,53,46,47,61,68,68
70,73,57,76,48,42,41,71,41,57,71,57
71,68,49,67,50,46,31,66,46,59,65,57
74,77,52,60,53,55,65,65,49,66,71,80
70,71,46,61,46,46,46,45,43,63,65,60
76,80,60,68,52,59,53,83,54,69,79,75
66,71,50,66,50,53,42,46,45,54,60,51
76,84,59,72,53,60,53,67,56,65,79,77
64,76,50,61,39,34,33,66,49,54,77,56
82,81,62,74,51,54,67,79,58,68,79,82
75,75,61,62,51,63,46,68,48,63,75,77
60,67,61,62,54,64,43,51,45,59,69,62
69,75,66,77,55,49,53,74,53,63,77,62
67,76,61,67,55,62,62,63,43,68,73,61
74,73,62,69,56,60,61,60,53,70,67,67
73,79,64,68,59,53,59,70,51,66,78,73
69,68,58,60,51,48,46,53,40,64,63,58
56,71,60,71,56,57,45,54,43,57,64,45
55,62,57,58,51,49,51,38,43,64,62,50
80,81,48,61,45,57,57,68,60,65,77,72
68,79,67,79,54,52,38,82,53,59,77,56
72,76,49,56,57,66,54,37,43,64,68,61
65,71,64,74,57,60,61,69,49,65,65,62
72,77,61,74,58,57,53,60,47,61,74,66
78,74,55,68,56,55,63,59,55,62,75,72
68,74,53,61,53,48,31,62,42,58,67,53
66,72,60,72,47,47,52,58,47,66,72,51
73,75,61,72,58,54,50,51,44,61,75,58
67,73,65,77,54,55,58,59,49,59,65,56
57,60,52,53,48,44,38,39,40,58,64,49
82,86,60,70,49,58,53,63,60,67,75,74
79,82,61,72,58,58,57,92,51,62,79,68
73,79,53,68,48,48,45,71,50,64,76,67
58,63,53,70,52,57,43,46,43,57,59,44
65,70,56,64,52,41,45,65,52,55,75,61
71,78,63,67,55,60,49,58,51,67,69,62
69,70,52,60,45,41,38,66,51,54,70,50
56,57,46,58,50,42,46,32,41,61,53,39
65,71,55,60,48,34,35,65,49,61,68,62
68,69,51,56,44,43,31,52,46,57,68,66
81,81,50,62,47,59,43,61,57,70,84,68
73,74,60,83,59,77,63,60,46,67,67,69
60,65,59,62,55,52,51,39,35,58,61,58
69,71,53,57,45,39,42,65,45,62,76,58
80,79,56,77,51,55,54,84,60,62,75,76
58,65,56,66,55,59,40,51,41,64,62,48
67,66,52,59,52,58,40,47,41,65,64,51
68,77,59,72,54,50,57,69,51,68,77,74
68,72,56,60,53,68,64,47,49,68,63,64
61,71,46,51,54,59,44,25,42,63,61,54
62,74,62,72,55,60,54,46,45,67,62,66
78,78,51,66,50,54,47,60,47,67,78,62
70,80,66,69,52,62,65,63,50,66,68,66
67,76,55,58,52,49,57,63,54,68,72,60
76,78,57,74,54,63,47,75,51,61,82,72
57,65,72,82,56,72,53,66,38,64,67,57
72,74,58,68,49,53,51,74,51,58,75,71
68,73,59,71,51,49,44,61,46,62,63,49
75,78,56,62,56,57,69,53,56,69,73,87
57,67,52,70,54,40,35,46,41,56,62,40
60,69,55,65,44,44,38,42,38,59,66,43
67,64,58,74,51,57,56,61,41,65,60,55
56,67,52,65,53,40,49,47,41,63,65,55
74,81,50,63,42,28,22,84,55,56,83,69
71,72,57,63,49,51,41,65,47,61,71,52
59,71,54,58,48,36,43,43,43,57,67,49
57,65,52,64,54,41,35,55,42,56,64,51
53,62,51,57,50,49,44,37,38,63,54,42
78,87,55,77,50,49,47,94,56,66,79,72
64,69,52,60,52,47,35,63,49,63,62,46
57,65,55,68,52,53,46,47,41,60,70,59
68,80,50,64,45,50,36,68,49,59,73,63
62,71,52,59,46,51,35,44,49,63,74,66
62,66,57,60,46,42,45,52,42,60,64,59
67,76,61,78,56,67,66,62,45,62,74,74
69,73,46,61,50,57,51,33,48,61,63,53
57,72,51,56,49,53,34,49,39,57,58,49
63,70,59,69,50,41,41,68,42,61,75,55
71,78,48,58,40,42,24,62,52,60,69,64
63,71,55,64,51,65,56,54,42,69,68,57
61,60,51,55,50,42,37,43,41,60,66,45
68,73,54,60,54,59,55,51,44,65,72,54
65,74,61,76,46,49,45,78,51,63,70,52
62,67,66,78,49,50,54,52,42,62,64,56
68,75,46,55,45,48,47,33,49,61,66,60
67,77,55,68,49,42,44,72,51,58,69,63
59,70,68,85,58,58,61,68,42,60,66,44
63,74,48,54,43,39,34,64,49,58,72,56
70,81,60,63,44,42,47,67,54,63,74,63
65,66,51,63,48,48,43,53,49,60,74,49
72,69,52,62,56,50,54,64,51,67,65,62
67,70,45,50,54,56,64,29,42,65,63,60
63,66,59,63,53,50,44,48,49,60,64,45
66,72,53,62,48,49,40,80,51,61,70,60
62,67,57,70,52,45,43,61,50,59,65,65
56,65,60,69,57,58,45,39,35,62,59,38
71,77,62,70,57,49,43,83,57,66,71,74
75,80,59,66,54,60,64,39,50,68,72,64
61,70,45,61,57,58,55,26,38,64,68,56
74,75,59,70,56,68,63,69,55,64,76,79
67,75,52,63,49,52,44,64,47,67,76,61
56,66,54,63,52,49,48,35,42,64,68,61
66,69,52,59,55,64,49,35,37,59,69,54
66,72,61,74,49,57,54,59,41,63,59,44
60,68,56,67,46,51,48,72,44,53,63,54
70,70,56,62,54,57,41,61,48,60,69,65
68,71,61,82,59,74,72,54,47,65,71,58
76,80,58,70,54,60,70,73,49,72,82,85
71,67,51,60,52,53,38,59,52,63,69,57
65,74,63,76,57,60,59,57,50,62,74,58
75,75,56,66,44,43,47,66,53,57,77,69
68,78,60,71,53,56,55,53,54,66,69,67
72,76,56,63,53,53,41,68,42,59,66,56
81,81,63,69,49,50,47,77,52,68,83,69
50,60,53,65,41,37,23,47,39,50,57,38
68,73,60,78,60,56,58,67,48,61,69,67
71,74,65,67,57,50,43,81,57,63,70,73
66,73,57,59,52,59,51,40,50,62,70,59
67,68,53,66,57,54,43,46,46,59,72,56
64,58,53,60,51,31,28,57,36,56,67,47
74,77,51,63,47,41,48,66,54,61,72,56
61,78,54,73,55,58,49,66,44,62,68,62
80,78,59,70,46,50,40,78,52,64,81,73
62,70,46,63,51,39,46,54,41,60,67,54
74,79,61,65,53,61,62,52,46,63,66,69
68,72,57,76,58,68,73,52,41,65,65,61
79,84,62,71,57,76,73,70,58,66,69,84
65,79,52,64,47,60,58,45,50,60,72,71
69,72,45,60,48,51,55,49,47,62,69,52
63,67,52,68,53,50,53,65,50,60,68,63
74,83,64,72,47,57,45,72,49,63,77,76
76,79,63,72,51,50,44,91,55,63,78,60
69,73,53,59,48,48,42,58,51,62,71,75
66,70,41,47,39,45,26,52,56,63,76,57
61,65,56,61,54,56,54,48,45,66,68,60
79,87,64,79,57,48,42,107,62,66,85,76
64,75,46,59,51,56,39,42,50,65,74,65
74,76,61,74,62,73,60,63,60,67,74,75
74,75,60,77,54,64,54,67,52,61,73,64
78,77,56,68,49,44,55,65,56,60,69,57
62,71,46,58,50,46,50,41,46,64,68,64
66,80,50,58,43,52,43,61,51,63,68,57
66,73,54,65,52,52,50,45,46,66,62,59
67,79,64,73,52,59,50,53,42,63,69,63
69,73,61,76,56,59,55,66,52,66,72,73
66,73,57,71,56,49,46,67,55,61,71,57
69,73,55,68,54,53,57,55,47,64,73,58
61,69,51,64,51,51,43,56,48,60,70,56
73,82,60,65,52,58,56,71,57,67,80,73
58,62,55,59,46,42,45,42,38,59,68,51
73,85,60,75,55,62,60,69,50,71,75,79
61,69,54,55,44,36,26,54,43,61,71,59
64,72,60,61,48,42,48,64,50,60,77,63
70,73,57,65,48,38,45,73,52,61,64,55
62,64,56,70,51,65,53,43,38,66,58,54
61,70,53,56,54,60,50,30,37,60,64,45
73,78,57,65,53,66,60,45,53,69,69,70
71,75,56,64,46,52,45,58,47,60,77,54
64,71,59,63,57,50,44,50,43,66,72,64
75,78,54,61,56,54,55,57,47,62,75,72
65,79,50,56,48,53,34,53,50,62,74,61
72,66,60,69,58,54,47,67,43,58,72,53
73,76,46,53,45,39,42,60,55,62,72,57
69,64,45,64,53,42,46,39,42,58,62,54
78,77,54,63,52,58,54,62,58,67,82,70
72,70,55,66,50,43,52,57,47,60,72,60
76,77,57,64,50,50,36,74,52,65,74,60
75,76,62,66,54,51,55,65,50,61,81,59
75,83,59,61,59,67,67,60,55,68,79,71
67,65,40,44,44,34,28,41,51,56,63,58
77,81,63,69,56,61,73,76,52,65,75,71
65,68,52,58,49,59,58,58,49,62,72,64
70,79,56,69,49,55,50,71,44,59,74,60
64,63,53,62,44,43,39,52,41,56,59,43
60,71,62,80,50,58,55,74,50,58,64,52
70,84,59,63,62,77,74,49,49,72,73,68
67,73,53,67,43,37,24,69,44,57,71,46
63,65,64,81,57,59,43,65,46,65,64,53
58,67,60,69,59,50,48,50,45,58,70,53
62,74,46,51,48,55,51,47,52,67,71,61
62,62,43,54,45,35,33,46,48,54,69,53
77,82,54,57,52,52,35,69,50,63,74,61
61,68,68,73,55,69,56,66,39,60,69,51
62,59,58,71,53,43,43,50,45,61,67,36
57,66,50,52,48,46,39,33,37,61,60,43
63,70,47,59,58,57,48,41,48,60,64,63
64,71,52,62,50,46,45,45,48,57,69,45
68,79,56,68,60,80,63,57,46,73,69,71
65,74,60,70,49,46,27,61,50,57,74,40
71,81,55,64,55,48,52,66,48,62,79,70
64,67,66,77,48,43,49,66,50,57,71,53
70,77,59,69,56,71,64,45,45,66,67,69
70,71,60,71,59,60,46,71,44,62,69,60
69,80,48,67,50,50,46,70,49,58,66,51
59,75,55,69,48,51,37,63,43,63,64,54
68,72,57,71,54,55,57,81,56,66,71,68
61,64,61,67,50,54,50,45,37,54,64,50
68,72,66,75,61,66,73,80,48,69,77,77
56,67,44,57,39,32,17,62,46,50,69,39
59,63,55,57,45,41,35,41,41,53,56,38
70,77,62,67,53,49,43,59,45,66,77,68
62,71,45,57,52,52,58,38,46,66,68,57
65,67,51,56,54,58,45,30,38,60,67,49
59,69,57,72,50,58,51,44,39,58,61,61
69,79,53,63,54,62,51,56,49,69,66,77
75,78,56,60,46,53,43,68,54,60,74,57
62,66,59,71,49,54,43,71,43,62,73,54
70,73,49,61,44,54,35,66,50,65,72,62
58,65,51,56,48,37,23,55,50,59,66,52
74,79,49,59,47,35,38,67,56,59,69,69
75,78,52,70,55,65,51,57,47,69,76,68
62,65,52,60,47,34,40,53,39,54,64,34
75,89,58,60,48,47,52,81,53,67,78,79
61,65,54,65,52,49,47,48,47,62,60,47
74,71,65,82,59,66,60,74,45,62,78,67
72,75,49,58,50,36,48,67,51,60,74,63
63,74,57,64,58,60,47,55,49,69,67,58
69,70,51,65,48,46,44,52,48,61,73,49
74,80,50,64,51,49,46,68,52,64,79,64
65,65,50,55,51,48,46,52,47,56,68,57
69,70,49,55,47,58,61,57,44,61,65,71
64,70,58,73,56,66,60,50,41,68,70,57
60,64,58,65,55,51,57,40,43,59,59,59
83,83,54,58,49,61,55,75,61,70,87,81
66,75,55,62,49,49,50,41,42,64,62,65
70,73,55,61,49,60,60,49,51,65,78,71
71,74,54,73,48,46,45,72,48,57,69,63
82,78,67,82,59,62,62,94,52,66,81,71
78,83,56,56,47,39,42,83,64,67,78,77
64,71,64,70,54,55,59,71,52,59,74,66
72,77,42,54,50,47,47,51,56,64,71,58
66,71,51,64,50,62,47,48,48,66,68,69
54,61,58,74,51,55,51,45,40,59,56,54
75,74,46,50,53,70,65,42,45,72,74,82
67,75,55,67,50,60,58,48,53,64,67,62
60,65,62,67,50,53,59,57,49,65,66,52
77,87,59,71,46,50,48,84,53,62,78,67
77,77,53,61,55,62,49,55,50,68,77,75
81,74,57,76,53,51,50,77,59,67,79,76
77,75,64,74,57,62,58,72,49,65,74,65
71,81,49,68,54,47,53,60,60,62,72,71
78,80,49,52,46,38,33,64,56,66,78,61
63,69,55,65,52,57,50,39,40,59,60,52
74,76,50,51,54,59,44,55,49,67,76,70
78,73,49,64,44,43,33,68,53,59,79,71
67,72,55,65,47,45,43,69,54,63,66,54
62,68,61,73,52,47,47,71,49,64,66,49
74,79,58,74,52,53,63,72,53,60,74,62
67,65,51,58,48,49,45,59,42,54,66,53
59,60,58,56,56,48,51,45,44,60,58,52
78,81,57,64,48,43,43,82,51,59,76,57
63,67,49,54,53,51,49,41,48,64,68,54
78,74,54,74,53,59,46,83,57,63,71,58
75,73,57,66,50,48,45,65,50,69,75,74
63,62,51,51,46,39,18,53,39,53,62,42
68,74,52,64,52,42,39,49,39,56,61,61
74,83,64,81,65,73,77,80,52,69,80,79
79,82,59,64,50,49,49,93,55,64,82,74
55,62,50,64,44,36,31,60,40,49,62,29
73,70,61,73,58,51,52,60,49,65,71,72
64,72,55,76,49,52,38,68,49,58,70,66
76,72,52,60,57,62,48,61,49,62,75,68
63,64,58,74,55,54,49,48,36,62,59,41
63,74,50,66,46,60,52,55,50,59,75,67
67,73,51,72,44,32,37,77,52,55,75,64
66,68,48,64,45,37,33,52,49,61,62,45
64,80,53,68,46,43,36,71,52,65,70,67
65,72,64,75,47,41,45,70,43,57,65,48
68,74,55,68,50,63,59,59,51,61,69,65
66,78,67,75,56,53,57,64,45,59,67,51
65,69,55,68,46,44,44,53,46,61,62,54
70,72,59,64,48,44,36,62,49,57,72,51
55,67,55,68,53,52,39,40,38,64,61,40
73,75,59,58,49,54,50,60,47,60,68,66
81,75,57,77,58,63,53,67,56,61,75,74
73,76,58,75,50,55,44,70,49,68,74,64
70,80,58,68,51,53,55,69,50,65,74,76
66,74,61,67,50,40,47,64,46,56,71,44
77,74,57,74,50,69,53,64,47,68,76,70
73,74,58,65,55,53,54,64,52,62,73,75
65,73,48,56,43,39,47,51,50,60,73,59
78,78,51,64,55,50,48,54,56,66,73,71
75,85,58,68,46,50,48,74,53,67,72,71
66,70,63,73,47,41,47,59,47,61,62,45
69,68,59,69,57,53,51,53,46,60,67,60
70,80,62,67,54,76,63,54,49,67,68,72
73,73,63,71,56,69,66,47,45,70,74,65
66,73,56,54,55,60,57,58,54,65,72,72
69,65,59,66,43,31,18,75,51,51,65,53
66,68,58,64,44,50,32,60,51,62,72,54
58,69,47,62,48,41,30,51,42,56,57,47
65,71,61,71,60,58,59,62,44,63,72,68
68,76,56,66,50,47,37,51,53,62,68,66
71,79,48,63,57,60,48,72,60,66,76,84
55,56,54,55,54,58,51,43,40,62,61,50
72,76,54,69,59,66,57,46,48,65,68,69
74,80,65,79,55,56,48,81,49,66,71,68
64,70,60,63,54,64,53,35,41,65,64,57
74,88,58,67,58,60,70,61,57,72,82,74
72,78,63,73,51,59,56,66,54,68,72,65
76,71,50,59,50,46,38,62,51,65,73,74
71,65,60,77,51,52,51,66,49,62,72,53
69,78,65,82,64,63,63,79,53,65,74,73
62,63,52,61,51,43,39,52,44,60,68,42
67,70,55,76,55,54,42,46,37,55,68,42
74,80,63,70,50,64,62,60,51,59,74,69
75,78,59,77,54,61,56,75,53,65,71,57
63,79,54,70,56,61,48,66,50,63,72,57
64,79,58,64,46,53,33,55,45,56,74,60
79,85,49,65,51,52,51,61,52,71,81,70
60,67,65,74,57,68,52,45,41,63,62,49
57,59,66,73,52,43,39,58,41,59,63,35
66,73,56,67,53,58,61,67,46,63,77,61
56,66,49,54,43,49,45,39,47,56,69,49
63,68,46,51,41,34,32,43,40,57,61,55
62,71,53,60,53,42,38,57,46,57,72,58
66,71,54,68,49,40,31,63,48,61,71,51
68,78,57,75,58,73,68,64,55,71,71,63
67,71,51,68,52,53,46,38,37,67,61,48
60,73,59,59,55,44,49,61,48,56,63,60
65,71,57,77,59,57,56,58,47,65,68,58
65,82,51,63,51,43,50,53,55,65,69,60
60,68,47,61,44,46,28,61,45,59,70,50
76,79,64,71,47,40,38,82,50,62,79,58
64,68,52,70,44,41,33,65,45,60,68,49
57,64,51,65,52,51,45,49,38,59,61,49
70,75,56,70,58,65,51,58,48,63,78,76
66,70,53,68,47,41,42,58,45,54,64,50
80,78,53,62,44,33,39,84,59,63,79,73
82,78,55,64,45,52,44,73,61,64,78,73
74,72,56,61,52,62,63,58,51,68,68,74
64,66,48,62,40,39,34,68,44,57,69,53
51,64,60,68,50,47,52,29,40,61,60,46
66,71,47,63,48,44,47,55,55,65,72,65
75,74,48,60,44,44,39,63,54,66,73,64
75,82,61,66,53,59,61,62,59,65,80,77
56,64,48,61,49,37,30,37,42,54,57,34
75,76,65,70,51,58,53,60,51,67,72,63
63,60,58,61,51,50,38,45,39,59,61,52
72,78,59,66,54,54,44,62,45,62,73,56
59,75,48,56,55,58,48,45,44,65,70,68
58,66,56,69,54,47,38,47,36,54,61,46
