国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
71,74,52,73,56,48,60,65,54,66,74,71
71,74,53,62,53,53,61,61,49,65,69,64
76,80,59,67,55,60,50,66,48,61,69,61
67,78,58,60,50,50,57,67,53,61,71,69
73,77,52,52,48,47,45,66,50,55,71,66
71,68,58,67,48,54,45,62,43,61,65,64
64,72,54,59,44,48,36,66,46,58,67,56
75,72,59,62,44,41,38,61,51,64,71,73
61,70,56,63,52,57,60,62,50,64,69,58
70,68,51,53,46,50,40,56,49,58,73,56
65,62,50,54,46,47,48,48,45,56,68,54
77,79,54,63,56,53,58,61,53,60,75,73
73,71,40,42,46,45,45,56,46,48,63,59
57,64,56,62,51,44,37,48,46,57,69,41
66,66,66,76,53,65,55,55,46,73,66,55
70,67,64,72,52,48,53,59,43,67,66,63
72,72,62,72,61,75,71,63,44,69,69,67
67,75,59,74,57,68,52,59,52,67,67,67
60,57,64,64,44,32,29,57,34,63,68,34
75,86,56,65,49,59,60,61,59,65,79,75
65,74,56,62,51,65,53,61,53,64,66,72
73,78,56,64,43,50,46,63,56,60,72,74
53,63,55,57,40,21,24,52,41,61,61,33
79,82,45,59,55,68,64,67,54,59,70,73
73,70,48,62,51,64,60,57,50,66,70,61
78,78,40,55,40,44,41,59,56,63,69,67
67,73,50,61,46,47,49,54,46,56,68,52
55,67,65,81,57,49,55,69,45,64,66,46
58,62,55,59,52,41,49,42,34,54,63,39
55,61,50,57,46,32,33,40,40,55,56,29
66,73,62,74,46,42,44,66,55,69,75,62
75,77,47,59,50,70,59,50,51,64,71,75
74,70,59,75,56,54,61,57,50,62,68,69
70,76,55,69,54,50,50,60,47,65,68,71
64,72,55,66,53,67,66,66,50,64,74,57
68,67,63,66,58,53,54,60,46,67,66,63
69,73,54,62,55,60,50,59,45,60,67,76
71,77,61,70,54,65,48,68,45,61,68,70
60,65,57,63,45,40,31,59,41,61,67,45
78,80,65,84,59,60,58,70,55,75,74,63
69,67,48,67,49,53,51,57,45,54,64,59
70,70,41,53,41,37,28,59,51,53,70,54
73,75,55,72,49,51,51,68,55,63,78,66
63,68,46,56,50,47,51,48,45,61,72,65
75,86,58,71,55,48,55,75,58,69,71,80
66,75,63,68,52,52,45,59,52,66,74,60
63,64,56,58,56,52,42,41,40,59,61,41
76,75,66,78,63,63,63,69,59,72,72,78
69,74,60,65,59,73,63,63,51,69,68,67
64,74,67,73,46,47,33,71,48,68,72,60
83,93,61,79,56,55,59,71,60,68,76,88
68,72,55,70,48,48,44,58,55,61,67,69
65,70,58,70,53,51,46,66,45,60,67,61
59,64,64,71,54,53,48,51,42,67,66,42
57,63,53,74,55,48,52,51,42,63,69,46
66,64,54,68,57,53,62,60,41,58,62,52
64,67,47,54,55,52,52,48,38,59,63,52
65,61,52,58,47,47,47,46,37,60,67,50
65,67,54,66,60,61,67,57,42,63,73,52
77,81,61,72,53,54,45,65,55,68,78,71
67,72,61,63,50,64,57,54,53,60,69,69
72,79,55,65,49,34,38,52,54,57,66,60
62,77,65,79,54,55,47,66,52,68,72,57
69,79,57,71,49,47,43,67,50,64,67,62
74,78,57,61,51,50,47,55,48,65,71,61
73,74,42,52,48,58,45,48,45,60,70,58
63,77,67,81,56,55,65,62,50,76,67,64
70,73,55,68,53,66,71,52,52,65,66,61
62,67,51,63,48,39,47,55,40,55,67,54
76,79,56,71,59,69,54,66,51,63,80,77
72,69,46,47,48,35,31,52,45,55,73,56
52,61,49,65,49,31,34,42,43,53,58,42
69,73,68,69,52,47,42,68,49,70,73,44
79,89,65,75,55,60,52,77,56,74,77,87
56,69,46,52,51,42,42,52,42,49,62,51
66,72,53,58,56,60,45,49,39,52,69,60
70,70,52,60,47,34,33,68,51,68,72,60
73,72,66,66,48,50,44,58,53,65,67,54
66,68,46,48,49,51,44,56,49,58,72,57
66,68,60,71,53,56,50,64,41,62,64,57
68,75,53,56,47,34,38,62,47,59,74,49
76,82,54,58,55,62,60,58,48,63,74,77
59,71,48,62,52,43,36,45,46,59,63,55
76,78,59,74,54,53,59,72,51,67,73,67
63,68,50,62,47,46,49,51,47,58,61,46
84,79,53,72,59,55,65,65,55,62,73,84
72,75,53,60,45,29,26,62,49,65,70,63
83,83,65,70,60,65,66,78,56,70,81,75
79,75,54,74,50,61,51,68,55,65,73,66
66,64,56,66,58,57,57,60,45,56,73,55
76,81,64,74,51,48,44,69,49,71,77,75
73,71,56,66,53,63,62,57,49,63,76,57
67,75,59,64,54,69,57,57,52,64,73,65
75,82,58,77,59,64,55,60,52,64,78,62
62,66,50,65,47,41,50,54,41,57,63,50
64,68,60,76,51,52,57,64,38,64,73,48
65,63,56,60,52,50,55,53,42,59,64,45
81,87,51,56,47,58,48,61,58,59,79,82
67,72,68,70,47,42,45,76,45,69,70,59
70,75,50,64,57,53,61,61,43,55,68,57
75,77,59,75,53,65,58,71,46,68,74,63
67,76,59,68,56,60,60,55,49,59,69,60
79,77,60,70,55,56,51,65,47,68,76,63
63,67,62,59,52,38,47,64,49,65,68,53
68,69,60,72,50,54,52,56,48,65,69,52
67,74,60,62,56,62,54,69,51,68,70,68
73,75,56,74,50,66,54,67,50,66,71,68
58,61,52,51,46,47,51,49,40,53,60,53
73,77,58,64,49,60,45,59,50,63,77,72
78,82,68,74,51,51,53,74,51,69,81,69
68,76,58,72,47,55,41,61,49,65,73,55
60,70,59,62,53,61,50,50,38,61,60,50
68,70,61,60,54,42,43,62,44,61,64,56
62,69,60,69,55,65,62,65,49,64,68,68
60,66,62,65,42,29,27,61,53,64,65,51
55,62,45,52,52,47,42,36,37,47,57,41
67,73,51,63,46,39,25,64,44,57,64,59
70,73,43,56,46,48,34,56,51,61,65,68
77,77,56,64,49,55,41,66,54,65,70,80
70,71,65,79,58,73,67,66,52,64,75,66
61,64,60,68,49,54,55,50,39,61,62,54
63,79,50,60,51,47,38,60,44,59,64,64
78,86,64,77,50,44,55,69,59,71,74,77
63,68,54,60,47,54,46,48,40,54,64,53
62,71,48,51,49,46,55,52,39,60,71,61
72,76,60,67,50,55,51,65,56,63,72,66
68,68,56,68,51,62,69,49,48,55,72,60
56,63,49,49,46,60,50,51,36,48,66,52
71,76,59,74,61,57,67,59,44,66,75,70
78,73,54,66,46,50,45,68,49,63,74,74
66,71,67,72,54,67,48,57,43,66,73,64
68,80,59,58,55,63,60,62,44,64,72,70
75,78,55,69,53,50,53,63,58,65,71,76
64,67,73,80,56,63,53,62,43,69,63,48
71,78,57,67,54,49,40,70,58,65,73,71
62,66,59,67,47,50,41,63,41,67,62,53
80,85,53,65,53,65,66,70,49,66,73,75
66,62,50,71,48,53,37,52,44,63,64,41
59,72,55,56,43,41,31,44,39,60,67,51
67,72,60,73,57,51,53,54,39,66,68,44
59,71,52,60,49,54,35,47,39,54,65,42
73,84,53,65,45,41,22,60,59,65,77,61
63,64,62,69,47,43,39,56,43,67,64,45
65,66,56,56,51,45,33,46,46,61,60,48
62,68,53,72,51,52,48,53,38,61,62,42
55,66,48,57,52,58,42,37,42,54,66,42
76,86,60,72,54,56,55,80,63,75,77,73
61,65,55,62,52,44,38,52,42,55,64,49
64,68,65,69,55,50,45,61,46,59,73,57
79,78,58,66,44,54,34,72,54,62,74,69
64,70,43,50,44,47,45,53,46,54,71,60
63,65,52,59,52,44,47,57,50,55,62,56
77,72,61,73,61,67,64,66,45,68,78,61
71,74,50,58,50,54,39,44,46,50,64,52
66,70,45,54,49,42,36,54,42,59,62,56
62,66,61,71,47,40,28,70,47,69,65,47
69,78,53,59,46,42,32,59,55,57,75,57
74,70,49,70,51,66,64,66,42,57,67,56
62,61,45,60,50,40,43,53,43,51,68,49
70,74,52,59,55,51,42,51,41,58,69,61
73,74,64,80,47,46,35,72,50,67,77,55
63,68,63,68,51,57,41,52,39,69,71,55
62,69,46,60,50,48,46,41,48,59,65,57
68,74,59,69,47,41,50,72,51,70,70,63
65,61,68,83,61,63,55,60,40,68,66,49
69,71,43,55,46,41,41,57,54,55,65,53
67,78,62,61,48,40,30,68,46,70,76,57
59,69,50,58,42,37,38,62,50,61,63,57
66,78,63,72,50,47,41,60,53,62,73,68
67,73,46,61,54,60,55,54,42,54,62,55
58,69,51,67,46,43,45,49,46,63,70,46
64,74,55,62,44,48,38,68,49,63,67,57
70,68,58,71,51,57,41,61,51,59,70,57
58,66,63,68,57,57,55,55,42,57,67,48
75,79,65,73,55,48,43,71,54,74,77,70
65,73,58,65,53,65,65,59,49,64,76,63
65,66,51,63,57,53,50,50,38,51,70,55
81,82,60,67,52,71,53,73,57,70,72,78
65,78,59,74,55,43,51,62,55,67,71,59
62,64,51,59,57,54,54,45,45,58,68,54
58,72,49,59,55,61,55,57,46,57,68,59
65,65,59,64,49,50,40,57,47,63,62,57
63,70,55,67,50,37,34,57,43,67,67,50
73,76,51,65,49,45,50,54,47,64,75,65
64,77,59,74,63,68,70,59,39,61,72,62
78,84,65,73,56,66,63,62,56,72,79,80
73,79,57,56,45,48,49,51,48,59,64,67
65,75,61,65,57,62,58,62,45,69,77,58
66,78,55,59,43,38,45,59,52,62,70,65
76,73,53,60,57,51,47,67,43,59,74,70
62,75,62,71,50,42,40,64,49,60,76,56
81,81,67,76,48,48,47,73,60,66,77,73
52,56,51,56,44,33,29,48,37,58,62,38
67,72,61,76,56,51,48,58,51,68,69,59
70,76,57,70,55,60,54,68,48,71,81,70
65,70,56,59,56,57,54,53,39,64,63,55
64,70,52,63,49,55,48,56,43,60,66,56
56,58,59,62,52,41,26,45,38,55,66,41
69,79,56,64,53,42,34,64,54,62,75,67
65,77,63,64,50,57,46,52,44,67,74,64
77,82,53,64,46,45,44,66,50,66,74,64
69,67,55,66,46,54,41,47,48,58,63,58
72,78,56,63,56,55,45,54,49,66,76,59
70,65,58,75,63,66,67,55,45,61,71,68
80,77,66,75,57,62,59,62,58,67,79,76
66,74,56,64,53,50,58,61,46,57,67,54
67,67,43,57,52,50,43,47,44,55,63,50
66,70,56,58,53,46,43,58,44,57,65,64
79,85,57,76,56,47,41,68,51,70,79,63
79,80,61,71,52,44,44,78,51,71,76,71
70,75,51,71,50,55,55,57,50,60,74,66
65,73,48,49,45,41,38,52,56,58,76,61
67,67,50,60,48,49,53,49,47,62,64,61
75,81,69,83,50,48,56,81,53,74,75,75
66,69,44,60,47,51,45,50,46,58,74,60
75,86,63,72,62,70,76,72,57,66,80,72
67,79,62,67,53,67,58,58,52,69,79,62
71,71,61,73,54,60,51,61,54,70,68,74
64,69,48,53,43,47,42,57,51,52,73,56
71,70,57,64,52,44,36,56,47,57,65,64
60,68,53,58,52,47,50,46,48,57,70,54
71,72,56,73,57,61,65,57,47,66,70,69
67,75,58,70,48,60,50,67,52,67,76,72
73,79,56,74,53,60,58,68,44,61,67,65
66,79,54,62,49,59,57,50,48,59,67,61
62,75,57,68,46,50,48,51,47,61,71,64
75,78,52,63,55,63,52,61,57,65,77,69
63,61,48,56,51,41,35,59,37,55,69,52
80,84,59,79,55,76,62,63,52,71,73,79
65,67,47,54,40,38,24,55,50,61,69,57
64,71,60,64,45,53,38,54,46,62,66,64
68,77,58,67,49,48,38,67,49,60,74,62
64,62,53,64,56,55,52,46,39,58,66,52
63,68,49,58,47,59,40,43,42,56,69,53
66,78,48,58,60,66,71,51,50,59,66,72
64,71,60,67,51,46,49,57,51,61,71,55
63,70,60,65,49,50,47,56,50,61,73,63
75,82,55,57,49,57,43,68,53,65,76,70
72,74,54,68,49,47,45,61,48,62,66,65
69,69,62,67,53,51,45,59,47,70,67,62
72,77,51,53,47,36,44,60,47,64,65,67
58,67,50,65,44,55,49,44,44,56,67,52
80,86,63,72,56,62,66,73,51,70,80,72
67,73,53,56,52,55,38,63,54,57,66,68
71,83,51,55,51,42,36,55,48,64,78,72
71,77,54,64,50,52,52,69,49,71,79,74
81,76,58,71,60,63,59,62,54,60,76,85
60,70,43,50,41,31,36,54,44,57,67,56
79,79,61,75,62,73,60,65,56,73,82,81
72,75,58,59,52,50,47,66,51,61,71,60
70,80,56,67,48,48,54,65,50,66,67,62
54,59,63,61,44,44,31,50,46,57,62,48
63,66,62,70,51,61,56,58,47,71,69,51
79,79,62,71,55,65,62,68,46,62,78,76
61,68,61,61,49,39,26,62,41,59,70,50
65,69,66,78,56,49,52,57,40,67,65,48
61,72,58,72,58,50,47,54,37,63,62,57
67,75,44,49,49,47,55,48,47,57,69,60
63,65,44,51,40,34,41,54,43,52,66,41
68,81,52,61,51,41,44,65,52,66,74,68
59,68,66,74,53,54,53,67,43,63,75,59
56,59,61,72,52,50,38,59,41,64,69,41
63,69,50,53,51,48,39,49,45,53,62,43
63,70,52,61,56,50,58,55,49,55,64,52
60,65,56,58,50,40,32,51,49,59,63,59
70,72,58,63,61,71,66,69,48,68,67,64
65,64,59,60,42,36,28,50,42,61,65,44
71,75,62,73,53,48,46,69,45,61,67,65
72,71,60,73,51,50,38,59,49,72,77,55
75,72,55,61,57,66,61,62,54,63,71,70
70,70,59,71,56,60,49,65,46,68,66,57
68,75,56,57,50,36,30,57,55,61,74,65
69,74,61,63,54,47,40,56,40,59,69,51
69,79,67,78,49,61,58,61,55,68,73,67
56,70,53,64,50,42,38,59,46,54,71,43
74,74,70,72,59,68,64,68,53,69,70,74
59,68,50,48,43,25,15,50,46,51,62,45
50,54,56,63,43,44,30,45,37,59,57,43
68,74,57,67,54,57,56,67,48,69,75,56
60,74,47,57,53,60,51,45,40,52,61,54
62,71,53,56,56,60,51,50,43,56,63,46
66,71,54,67,53,51,46,47,39,60,63,53
70,74,47,56,49,57,52,60,50,59,74,67
63,69,55,63,45,44,46,66,47,59,67,54
64,73,56,74,51,48,45,57,47,59,74,51
67,79,56,57,45,47,40,64,50,59,69,68
60,69,57,57,47,32,25,55,45,55,66,51
68,74,44,62,48,40,44,63,50,58,73,66
66,72,49,70,52,59,58,68,54,62,71,71
57,57,56,60,45,44,32,55,35,62,62,32
78,77,50,68,53,55,54,71,61,66,76,70
61,72,46,64,53,44,47,53,46,53,69,45
76,77,67,78,60,60,58,67,49,74,77,69
74,81,53,60,49,42,42,56,47,63,72,56
68,71,59,72,58,60,48,53,44,59,76,68
66,68,60,58,54,42,37,62,46,64,65,63
79,75,53,62,44,45,42,65,56,61,79,71
62,75,56,60,51,50,37,50,43,57,67,46
65,75,54,65,48,61,48,65,54,58,75,58
61,67,61,76,53,64,58,61,44,67,65,60
61,70,47,59,53,59,56,46,40,53,62,54
78,92,46,56,54,59,59,60,59,69,74,83
66,73,47,62,56,52,50,47,43,57,67,59
72,73,45,61,46,60,48,52,53,61,70,63
66,79,63,69,50,43,41,70,50,71,70,66
72,86,64,77,52,55,54,83,61,76,74,83
78,79,54,59,47,51,36,64,62,68,73,76
73,74,65,75,55,55,52,65,45,61,73,66
72,81,46,51,47,45,39,55,52,60,74,70
70,76,50,68,51,59,54,59,46,57,67,65
59,65,58,71,51,50,58,49,44,63,71,43
78,83,40,55,56,71,70,50,55,59,66,70
66,80,50,56,53,50,59,55,49,62,67,68
59,65,56,77,54,57,46,61,41,62,66,63
75,86,62,73,54,54,43,77,59,69,72,68
68,80,55,60,49,57,61,55,55,63,69,77
71,76,59,67,50,58,42,73,51,69,79,63
79,78,60,72,52,55,55,63,47,65,79,78
80,83,53,65,51,58,51,59,56,58,69,76
76,84,41,52,41,35,28,52,56,58,73,69
67,74,52,62,53,49,55,60,40,56,65,53
73,73,51,57,54,51,53,58,50,62,75,62
66,76,57,65,43,39,30,63,53,67,76,61
65,80,52,63,47,59,45,67,53,60,74,58
67,75,60,70,48,48,40,52,50,65,69,66
71,71,67,75,53,55,65,69,45,68,71,66
65,63,57,60,46,43,46,53,43,59,72,47
60,65,55,58,49,59,55,49,41,61,65,53
67,75,59,64,48,47,40,63,51,65,70,67
68,72,50,57,52,52,40,57,48,60,72,65
77,76,65,67,47,44,41,73,52,65,71,67
72,74,49,66,54,58,47,68,51,61,75,66
63,72,51,56,46,24,31,51,47,59,65,38
60,68,48,55,49,44,48,56,39,60,68,48
72,83,74,82,61,70,76,73,50,76,79,82
84,79,60,66,46,45,39,80,62,70,77,83
51,61,60,61,39,27,33,58,42,57,65,46
68,73,60,68,53,55,54,57,48,67,73,72
69,79,65,70,50,43,53,65,54,68,73,64
74,83,48,66,51,58,44,66,46,60,74,71
59,60,58,75,55,65,50,56,39,67,72,50
72,77,54,67,51,56,46,50,52,56,75,58
71,75,58,61,47,33,28,65,48,64,68,59
66,63,56,59,46,37,33,44,41,58,70,52
74,71,52,66,52,42,39,56,52,59,73,56
59,69,56,70,56,52,44,52,43,65,63,55
75,79,61,75,51,58,50,68,45,60,69,70
68,73,61,81,60,58,56,66,48,65,74,57
65,60,52,59,46,50,39,48,43,56,62,55
63,73,60,63,54,53,52,67,44,59,68,51
64,61,51,66,47,58,46,45,34,63,62,45
74,71,52,58,48,48,39,61,44,63,65,53
78,82,58,71,54,52,60,64,49,64,71,70
73,75,54,66,48,59,48,75,53,70,75,78
78,73,56,72,52,64,50,63,47,68,79,69
67,66,58,70,45,44,34,53,39,60,68,50
77,76,60,67,56,57,55,71,55,64,68,73
79,84,53,66,50,65,60,65,53,69,74,67
67,66,48,65,45,38,47,53,41,64,70,53
70,85,50,67,57,64,55,57,52,64,70,78
76,81,53,69,50,45,39,65,52,67,80,75
66,72,63,76,47,53,48,57,40,60,66,45
69,73,57,62,57,64,64,53,42,61,64,57
74,76,60,66,58,68,70,64,54,67,77,78
77,77,56,69,58,63,62,55,53,65,72,77
66,77,56,56,48,49,45,56,54,59,75,64
64,71,55,70,40,35,25,52,44,61,70,45
61,69,60,70,48,51,44,57,44,63,73,52
61,59,51,63,48,43,27,49,44,56,64,37
73,71,60,68,55,54,57,60,49,64,69,66
67,74,56,56,47,48,41,61,52,55,75,63
81,83,57,69,51,49,57,71,61,66,72,79
60,62,50,58,51,52,46,49,35,51,60,46
72,74,55,65,60,61,62,65,49,64,76,68
75,75,68,79,57,50,44,74,55,72,72,60
58,71,54,62,58,64,51,42,42,61,64,55
81,88,53,67,58,70,60,75,55,66,79,84
76,77,58,78,57,57,54,74,50,66,74,61
68,77,55,62,45,51,49,66,49,61,70,66
67,72,68,73,61,62,58,58,50,64,65,51
68,78,74,80,54,71,68,81,56,78,80,67
53,63,53,62,49,38,31,51,40,61,64,36
60,62,63,73,50,51,48,58,44,65,62,43
74,74,63,65,55,52,49,66,50,62,68,57
65,75,62,69,51,53,59,59,46,71,77,65
70,70,59,73,54,47,51,52,48,59,72,54
74,68,59,58,46,51,32,61,51,66,72,55
72,81,49,66,49,58,47,67,52,64,70,77
60,61,68,69,54,67,55,59,37,65,68,45
62,64,64,78,55,41,31,52,39,65,61,44
72,79,62,69,51,62,60,56,48,68,77,64
59,63,47,58,45,51,35,49,40,56,66,51
63,62,51,51,49,39,31,51,45,55,61,43
68,67,52,54,45,51,45,53,45,57,70,63
63,76,60,73,46,37,31,54,52,63,67,49
79,84,58,69,58,61,61,69,56,72,74,80
64,74,50,69,53,54,53,50,37,55,67,49
67,75,60,67,55,55,51,51,42,58,74,49
58,72,62,67,58,56,63,58,41,59,67,51
66,70,56,60,49,53,43,60,52,62,73,58
60,73,47,56,46,38,26,56,48,54,66,55
64,71,66,75,45,37,48,74,45,67,73,66
61,69,52,67,50,44,33,62,45,62,75,51
61,64,59,64,57,63,47,57,48,61,61,51
73,80,53,61,48,50,53,65,52,68,72,66
60,74,56,60,45,42,36,62,48,59,72,44
81,79,50,63,49,37,44,74,55,64,73,76
76,82,52,60,50,41,48,71,61,69,80,73
78,73,52,69,51,55,55,62,49,63,69,76
64,67,55,60,41,38,29,63,45,60,63,59
53,66,59,61,48,51,44,53,33,55,67,37
73,80,47,63,41,49,31,57,52,63,68,65
74,72,54,57,46,43,46,67,48,61,69,64
77,85,59,66,60,57,62,70,53,69,74,80
58,62,46,51,47,42,28,45,43,55,57,39
72,76,60,69,52,54,54,68,48,65,78,59
62,59,52,62,50,49,37,52,42,55,64,46
72,75,59,70,56,47,56,51,43,63,69,57
69,76,49,51,49,59,59,46,40,56,71,63
54,67,55,72,56,51,37,54,43,57,63,49
