国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
51,51,53,52,55,44,53,54,62,51,55,41
63,68,56,58,68,63,66,69,70,61,66,59
65,69,55,57,68,60,65,68,70,60,66,58
54,54,49,50,54,43,53,54,62,49,54,43
67,72,49,53,66,59,64,67,70,57,64,61
67,72,54,54,63,48,61,62,67,56,64,54
48,47,58,56,57,46,54,55,62,53,57,39
54,56,55,56,64,61,61,65,67,57,60,51
62,66,58,60,72,73,69,74,73,64,68,62
61,65,56,59,71,73,68,74,72,63,67,62
60,63,46,50,60,52,58,61,66,52,58,53
51,50,52,48,47,24,47,44,56,45,52,32
53,53,53,52,55,40,53,53,61,51,56,41
43,41,46,47,48,38,46,48,58,44,47,34
58,60,61,60,68,63,65,68,69,61,66,54
59,61,46,48,56,43,55,56,63,50,56,47
70,76,49,52,66,56,64,67,70,57,65,61
40,36,48,50,52,50,49,54,60,48,48,36
57,59,53,57,66,66,63,69,69,59,62,56
64,67,63,59,66,51,64,63,67,60,68,52
45,43,53,56,61,65,58,64,66,55,55,47
73,80,54,57,72,66,70,73,73,62,70,67
63,67,61,60,68,59,66,67,69,62,68,56
62,65,44,48,59,49,58,60,66,51,57,53
54,55,62,61,66,60,62,65,67,60,64,49
65,69,71,67,75,66,71,72,72,68,75,59
42,39,51,50,49,37,47,48,58,46,49,32
47,46,57,56,58,52,55,58,63,54,56,42
60,63,58,58,66,57,63,65,68,59,65,53
59,61,58,58,64,55,61,63,67,58,64,51
57,59,54,55,61,53,59,62,66,56,60,50
58,60,50,50,56,43,55,56,63,51,57,46
67,72,48,52,65,58,63,67,70,57,63,60
46,44,63,62,65,65,61,65,66,60,61,46
43,39,60,56,53,41,51,51,59,51,54,32
62,66,56,57,66,57,63,65,68,59,65,55
46,44,46,48,50,41,48,51,59,46,48,37
47,46,43,44,46,32,45,46,57,42,46,34
55,56,46,49,56,47,54,57,63,50,54,47
54,54,56,53,54,37,53,52,61,51,57,39
65,69,60,61,72,68,69,72,72,64,70,61
50,49,51,53,59,57,57,61,65,53,56,47
54,54,51,52,58,49,56,58,64,52,57,46
50,50,60,60,65,64,61,66,67,59,61,49
61,64,46,48,57,45,56,57,65,51,57,50
53,54,44,45,50,35,49,49,60,45,50,40
60,62,58,55,59,42,58,57,64,55,62,46
56,58,52,51,56,41,54,54,62,51,57,43
50,49,50,53,59,57,56,61,65,53,55,47
62,66,53,55,65,58,63,65,69,58,63,56
50,49,54,51,52,36,50,49,59,49,54,36
70,76,49,49,58,36,58,56,65,52,62,52
72,79,48,49,61,42,60,59,67,54,63,56
63,67,53,55,66,60,64,67,69,58,64,57
54,55,48,47,50,32,49,49,59,46,52,38
40,36,51,52,53,51,50,55,61,49,50,36
62,66,45,47,55,40,55,55,64,49,56,49
60,63,46,49,58,46,56,58,65,51,57,50
72,79,54,57,72,66,70,73,73,62,70,67
42,39,44,46,47,38,45,47,57,43,45,33
61,64,57,57,66,57,63,65,68,59,65,54
45,43,50,51,53,48,51,54,61,49,51,39
58,60,51,53,60,53,58,61,66,54,59,51
53,54,44,49,57,55,55,60,65,50,53,49
43,40,55,55,55,50,52,55,61,52,53,37
