国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
46,45,47,50,58,51,57,52,41,52,52,43
53,55,58,58,67,57,62,61,47,62,60,47
66,71,57,59,73,69,71,72,57,74,69,64
55,61,68,66,78,67,69,69,51,70,68,51
72,76,49,51,58,53,61,68,58,70,66,62
56,58,55,54,57,43,53,58,46,59,58,43
64,65,41,47,57,56,62,62,52,63,60,61
51,54,62,59,63,47,55,59,44,59,59,39
65,70,61,58,60,44,54,65,53,67,65,48
56,59,57,57,66,56,62,63,49,64,62,50
71,75,51,56,70,69,71,73,60,75,70,70
41,37,42,44,47,37,48,44,35,43,44,33
52,55,63,57,55,33,46,55,43,56,57,32
50,50,49,52,64,59,63,58,45,57,56,49
63,66,56,55,57,45,55,62,51,64,62,49
59,61,51,53,61,53,60,62,50,62,60,52
62,65,54,55,63,55,61,64,52,66,63,54
71,74,53,53,55,44,54,65,55,68,65,55
48,47,49,49,50,37,48,50,40,50,50,36
58,63,61,62,79,74,73,70,53,71,68,59
47,47,52,52,59,48,55,53,41,53,53,40
47,47,51,51,54,41,51,51,40,51,51,37
58,63,63,62,73,63,66,67,52,69,66,52
67,73,62,63,78,73,73,75,59,77,72,65
52,55,60,57,61,45,54,58,45,58,58,39
67,74,68,64,69,54,61,71,56,73,70,52
70,74,54,57,72,71,72,74,59,75,70,69
60,62,55,54,58,45,55,60,49,62,60,47
58,61,57,58,69,61,65,65,51,66,63,54
47,47,51,52,59,48,56,54,42,54,53,41
51,49,39,44,50,45,54,51,42,51,50,46
48,48,51,53,64,56,61,57,43,56,55,46
57,60,56,55,59,45,54,59,47,61,59,44
59,65,63,63,78,72,72,71,54,72,69,59
57,59,53,55,65,59,63,63,50,63,61,53
67,71,53,55,65,59,64,68,56,70,66,60
66,70,54,54,58,47,56,65,53,67,64,53
64,67,53,55,64,58,63,66,54,68,64,58
64,69,60,58,64,52,59,66,53,68,66,52
63,68,62,60,68,55,61,68,53,70,67,52
67,71,52,54,62,55,62,67,55,69,65,58
56,58,53,55,67,61,65,63,49,64,61,54
60,62,51,53,61,55,61,62,50,63,61,53
60,63,52,54,62,55,61,63,51,64,62,53
60,60,43,46,50,43,53,56,48,57,55,50
58,59,54,53,58,46,55,59,48,60,59,46
58,59,49,50,52,40,51,56,47,57,56,45
64,66,51,52,56,46,55,62,51,64,61,51
53,54,50,53,62,55,61,58,46,59,57,49
52,51,45,48,56,49,57,55,44,55,54,47
44,43,47,49,57,48,55,51,39,50,50,40
63,65,49,53,64,60,64,65,53,66,63,59
51,48,33,39,43,39,50,48,41,47,47,45
49,47,46,47,49,38,49,49,40,50,50,37
55,60,65,63,73,61,64,66,50,67,65,49
54,57,59,59,67,56,61,62,48,63,61,47
57,61,58,60,76,73,73,69,53,69,66,59
58,62,61,60,71,62,65,66,51,68,65,53
43,43,55,51,47,26,41,46,36,46,48,24
69,73,53,55,64,59,64,69,56,71,67,61
58,60,52,55,68,63,66,64,51,65,62,57
68,71,49,50,53,43,54,63,53,65,62,54
47,45,47,44,36,16,34,42,35,42,44,24
68,70,47,52,67,68,70,69,57,71,66,68
60,62,49,52,62,57,63,63,51,64,61,56
69,69,38,42,42,35,48,57,52,59,56,53
46,44,44,47,53,45,53,50,40,49,49,40
50,54,69,64,71,54,60,62,45,63,62,40
41,40,50,51,58,48,55,50,38,49,50,36
37,33,44,44,43,28,42,39,31,38,41,25
64,68,61,58,58,41,52,63,51,66,64,45
59,61,46,52,66,66,68,65,52,65,61,61
61,65,58,58,67,58,63,66,52,68,65,54
60,62,50,52,62,56,61,62,50,63,61,54
55,58,57,58,71,64,66,64,50,65,63,53
56,59,56,56,66,57,62,62,49,63,61,50
60,63,51,54,65,60,65,64,52,65,62,57
59,62,55,57,67,60,64,65,51,66,63,54
46,45,49,48,47,31,44,47,38,47,48,31
67,74,68,65,74,61,65,73,57,76,72,56
54,55,48,51,62,58,63,60,47,60,58,52
56,54,36,40,39,30,44,48,43,49,48,42
69,72,52,53,59,50,58,66,55,68,65,57
55,55,44,48,57,52,59,57,47,57,55,51
69,73,55,55,62,53,60,68,56,70,66,57
58,61,59,57,63,50,58,62,49,63,62,47
40,40,50,52,61,52,57,51,38,50,50,38
70,77,63,63,75,67,69,75,60,78,73,63
62,66,55,58,74,71,72,70,55,71,67,63
56,59,61,57,58,40,51,59,46,60,60,39
79,85,58,58,65,56,63,75,63,79,73,66
62,65,52,54,61,54,60,64,52,65,62,54
56,58,52,52,56,43,53,57,46,58,57,44
47,49,60,58,65,51,57,57,42,57,57,39
47,48,55,56,65,55,60,57,43,57,56,43
48,49,53,54,65,58,62,58,44,58,57,47
41,40,47,49,57,48,55,49,38,48,49,38
45,43,46,47,51,40,50,48,38,48,48,36
50,53,58,59,73,66,68,63,47,63,61,50
62,65,53,54,62,54,60,64,52,65,62,54
61,64,55,56,64,56,62,64,51,66,63,54
58,59,49,49,50,37,49,55,46,56,55,43
60,64,63,61,68,56,62,66,52,68,65,50
57,59,52,54,61,52,59,61,48,62,60,50
59,60,49,52,62,56,62,62,50,63,60,54
54,53,42,47,55,51,58,55,45,55,54,50
60,66,72,68,77,63,66,71,53,73,70,51
56,60,56,59,74,70,71,67,51,68,64,58
46,45,48,49,54,43,52,50,39,50,50,38
70,74,52,55,68,65,68,72,59,73,69,67
53,51,39,43,45,38,49,50,42,50,49,43
40,39,49,49,50,35,46,45,35,45,46,29
54,57,61,58,63,47,55,60,46,61,60,41
76,82,58,59,69,62,67,75,62,78,73,66
42,39,41,45,51,44,52,47,37,46,46,38
46,46,49,51,61,54,60,54,42,54,53,44
60,62,52,51,52,38,50,58,48,59,58,44
60,63,58,56,60,46,55,62,50,64,62,47
52,50,40,45,52,48,56,53,44,53,51,48
54,57,59,57,62,48,56,59,46,60,59,43
54,54,49,49,50,37,48,53,44,54,53,40
64,66,48,52,63,60,65,65,54,66,63,61
50,50,46,49,54,46,54,53,43,53,52,43
69,74,61,61,71,62,66,72,58,74,71,61
48,48,46,48,53,43,52,51,41,51,51,40
72,77,54,56,67,62,67,72,59,74,70,65
58,58,46,46,42,27,42,51,44,53,52,38
77,83,61,61,71,63,67,77,63,80,75,67
66,70,54,56,64,56,62,67,55,69,66,58
50,51,53,54,64,56,61,58,45,58,57,46
66,72,62,60,67,55,61,69,55,71,68,54
59,63,59,59,69,60,64,66,51,67,64,53
61,64,54,57,71,67,69,68,54,69,65,60
65,70,60,60,70,61,66,70,55,72,68,58
52,53,50,52,57,48,55,56,44,56,55,44
49,52,60,59,68,57,61,60,45,60,59,44
45,45,51,53,63,55,60,54,41,54,53,43
73,75,46,49,55,50,58,66,57,68,64,62
63,67,61,58,59,43,53,63,51,65,63,46
54,54,48,51,63,59,63,60,47,60,57,53
60,64,60,60,70,61,65,67,52,68,66,54
56,59,56,56,64,55,61,62,48,63,61,49
64,68,54,56,68,62,66,68,55,70,66,60
54,55,52,52,54,40,51,55,44,56,55,40
53,55,54,54,61,51,58,58,46,59,58,45
60,63,54,56,68,62,65,65,52,66,64,56
57,61,59,59,68,59,63,65,50,66,63,51
40,37,43,46,54,48,55,47,36,46,46,38
69,73,53,55,63,57,63,69,57,71,67,61
69,75,63,61,65,52,59,70,56,73,69,54
61,64,55,55,60,49,57,62,51,64,62,50
45,45,54,55,65,56,61,56,42,55,55,42
57,58,52,52,55,43,53,57,47,58,57,44
57,61,58,58,67,57,62,64,50,65,63,51
56,57,53,51,48,32,45,54,44,55,54,37
36,31,39,43,50,43,51,42,33,41,42,34
57,56,44,46,45,33,46,52,44,53,52,42
59,58,42,45,47,38,50,54,46,55,53,47
68,70,46,49,57,52,60,65,55,66,62,60
60,66,65,65,81,74,74,73,55,74,71,60
45,46,52,53,62,53,59,55,41,54,54,42
57,57,46,47,49,39,50,55,46,55,54,45
71,76,57,56,60,49,58,68,57,71,68,56
48,47,48,50,58,50,57,54,42,54,53,43
50,49,44,47,56,50,57,53,43,53,52,46
64,67,54,55,64,57,62,66,53,68,64,56
55,57,49,54,68,66,68,63,50,63,60,57
41,38,41,46,57,53,58,49,38,48,47,43
54,56,54,57,70,65,67,63,49,64,61,54
64,66,50,51,55,46,55,62,51,63,61,52
59,63,60,59,69,60,64,66,52,67,65,53
58,60,50,53,63,56,62,62,50,63,60,54
68,73,55,56,63,55,62,68,56,70,67,58
48,53,68,66,78,66,67,65,46,65,64,45
67,70,55,55,59,48,57,65,54,67,64,53
49,51,56,55,60,47,55,56,43,56,56,40
67,69,46,52,65,65,68,68,56,69,65,66
48,48,52,52,56,44,53,53,42,53,53,39
47,46,48,49,53,41,51,50,40,50,51,38
50,52,57,56,64,52,59,58,45,58,58,43
47,46,48,49,55,44,53,51,41,51,51,40
69,70,46,46,42,29,44,57,51,60,58,47
54,56,54,53,55,40,51,56,45,57,56,40
46,45,50,50,52,38,49,49,39,49,50,35
45,45,53,52,56,42,51,51,39,51,51,35
39,38,47,49,57,49,55,48,37,47,48,37
76,81,58,57,60,49,58,71,60,74,70,59
50,49,49,50,53,40,51,52,42,52,52,39
50,53,58,58,67,57,62,60,46,60,59,45
64,67,51,52,55,44,54,61,51,63,61,51
54,52,40,44,49,44,53,52,44,53,51,47
51,51,49,51,56,47,55,55,44,55,54,44
62,69,65,65,79,71,72,73,56,75,71,60
49,48,41,46,55,50,57,53,42,52,51,47
45,44,45,47,52,43,52,49,39,49,48,39
55,58,59,56,55,37,49,57,45,58,58,38
60,60,44,45,44,32,46,53,46,55,53,44
56,58,51,54,66,62,65,62,49,63,60,55
41,39,44,47,53,44,52,47,37,46,47,37
54,55,51,53,61,54,60,59,47,59,58,49
62,66,61,58,59,42,52,62,50,65,63,44
52,55,60,58,66,53,59,60,46,61,60,44
50,48,41,46,54,50,57,53,43,52,51,47
63,67,56,55,57,44,54,62,51,64,62,48
50,56,72,67,77,62,65,65,47,66,65,43
57,56,42,44,44,34,47,51,44,52,51,43
62,64,54,53,53,39,51,60,49,61,60,46
52,51,48,48,49,36,48,51,42,52,52,38
58,60,54,55,62,52,59,61,49,63,60,49
50,50,41,48,63,65,67,58,46,57,55,56
51,51,51,52,57,46,55,55,43,55,54,42
62,64,55,53,52,37,49,59,49,61,59,44
57,59,52,53,59,50,57,60,48,61,59,48
42,43,56,56,65,54,59,54,40,53,54,39
68,73,61,59,64,51,59,68,56,71,68,54
57,59,51,55,71,70,71,66,51,66,63,60
47,46,44,49,63,62,64,55,43,55,53,51
68,74,58,59,71,65,68,72,58,74,70,63
62,65,54,54,59,49,57,63,51,64,62,51
46,46,50,52,63,57,61,55,42,55,54,45
47,48,50,52,64,58,62,56,43,56,55,47
48,50,55,55,62,51,57,56,43,56,56,42
53,55,57,55,57,42,52,56,45,57,57,39
59,62,53,54,59,49,57,61,49,62,60,49
55,60,62,63,79,73,73,69,52,70,67,57
70,76,60,61,73,67,70,74,60,77,72,65
56,56,47,49,53,44,54,56,46,57,55,46
59,62,57,57,65,55,61,64,50,65,63,51
62,64,51,51,52,40,51,59,49,61,59,47
59,61,52,54,62,55,61,62,50,63,61,52
56,58,56,54,58,44,53,58,47,60,58,43
70,76,60,58,63,52,60,69,57,72,69,56
39,36,47,46,44,28,41,41,32,40,43,25
56,59,60,59,69,59,63,64,49,65,63,50
66,71,59,58,65,54,61,68,55,70,67,55
53,54,51,54,68,65,67,61,48,62,59,54
55,56,50,53,62,55,60,60,47,60,58,50
43,43,52,51,51,35,46,48,37,47,49,30
58,59,48,50,54,45,54,57,47,59,57,48
56,59,57,56,64,53,59,61,48,63,61,48
69,73,53,54,59,50,58,67,55,69,65,57
51,50,46,48,53,44,53,53,43,53,52,43
60,62,53,55,64,57,63,64,51,65,62,54
52,55,57,59,77,74,73,66,49,66,63,57
67,72,59,61,76,72,73,74,58,76,71,65
55,56,46,50,60,55,61,59,47,59,57,52
50,49,44,48,57,53,59,54,43,54,53,47
56,57,51,52,59,50,57,59,47,59,57,48
68,73,56,56,61,51,59,67,55,69,66,56
70,75,60,58,61,48,57,68,56,71,68,54
63,66,52,53,59,51,59,63,52,65,62,54
59,57,40,42,43,33,47,52,45,53,51,45
51,52,49,51,60,52,59,57,45,57,55,47
77,85,68,63,65,48,58,75,61,78,75,56
56,55,42,46,53,48,56,55,46,56,54,50
71,77,61,63,77,73,74,77,61,79,74,68
63,68,59,59,70,62,66,69,54,70,67,57
63,67,56,56,61,51,59,64,52,66,64,52
55,54,41,45,51,46,55,54,45,54,53,49
58,58,47,48,52,42,52,56,47,57,56,46
49,49,49,51,60,53,59,56,43,56,54,46
58,61,56,57,69,63,66,65,51,66,63,55
66,70,59,58,65,54,61,68,54,70,67,55
60,63,54,55,62,54,60,63,50,64,62,52
58,59,49,52,62,57,62,61,49,62,59,54
55,57,53,53,59,49,56,58,47,59,58,46
68,71,51,54,64,60,65,69,56,70,66,62
46,45,48,49,54,43,52,50,40,50,50,38
68,74,58,60,75,71,72,74,59,76,71,66
55,53,44,44,41,27,42,49,42,50,50,37
60,61,52,52,55,44,53,59,48,61,59,47
56,57,53,52,53,38,50,55,45,57,56,41
49,50,55,56,66,57,62,58,45,59,57,46
43,42,49,51,60,52,58,52,39,51,51,40
57,60,49,54,72,73,73,66,52,67,63,63
59,61,54,54,59,48,56,60,49,62,60,48
54,56,55,56,65,56,61,61,47,61,60,48
60,62,49,51,60,54,60,62,50,63,60,54
57,58,49,50,53,44,53,57,47,58,56,46
55,59,60,59,66,53,59,62,48,63,62,46
59,59,45,47,48,38,50,55,46,56,55,45
49,48,46,48,54,46,54,52,42,52,52,43
68,73,55,57,69,64,68,71,57,73,69,63
60,61,48,50,56,48,56,60,49,61,59,51
64,65,48,49,52,43,53,60,51,61,59,51
65,69,55,55,61,51,59,65,53,67,64,54
66,70,50,55,71,71,72,71,57,72,67,67
50,46,36,39,38,28,43,44,39,44,44,37
71,77,60,61,73,68,70,75,60,77,73,65
58,60,50,53,62,56,61,61,49,62,60,53
59,62,52,53,60,50,58,61,49,62,60,50
45,45,54,52,54,38,49,50,39,50,51,33
55,59,61,59,66,52,59,62,48,63,62,45
62,66,56,59,76,74,74,71,55,72,68,64
54,55,54,51,49,31,45,53,43,54,54,35
55,60,65,62,69,55,61,64,49,65,64,46
51,54,61,60,69,57,62,61,46,62,61,45
53,52,41,46,57,54,60,56,46,56,54,52
48,45,42,44,46,35,47,47,39,47,47,37
62,63,47,49,52,42,53,58,49,60,58,50
52,57,64,62,74,63,66,65,48,65,64,48
45,45,54,53,57,43,52,51,39,51,52,35
43,41,43,45,49,39,49,46,37,46,46,36
51,51,48,52,63,58,62,58,45,58,56,50
51,51,48,49,54,44,53,53,43,53,53,42
60,64,55,59,78,78,76,71,55,72,67,65
52,53,53,51,51,35,47,53,43,53,54,37
62,65,54,55,62,53,60,64,52,65,63,53
60,64,61,58,61,46,55,62,50,64,63,45
60,63,53,56,71,68,70,67,53,68,65,60
55,58,62,60,68,55,60,63,48,64,63,46
58,59,47,48,50,39,51,56,46,57,55,45
54,56,56,55,60,48,56,58,46,59,58,44
64,69,60,59,65,53,60,67,53,69,66,53
46,46,52,52,58,48,55,53,41,53,53,40
65,72,65,65,78,69,71,74,57,76,72,60
48,45,41,41,34,17,35,41,36,42,43,27
37,35,48,48,50,36,47,43,33,42,44,28
59,62,54,54,60,50,58,61,50,63,61,49
46,45,44,48,59,55,60,53,42,52,51,46
44,44,49,52,64,59,63,55,41,54,53,46
51,53,53,55,65,58,62,59,46,59,58,48
59,59,44,48,58,55,61,60,49,60,58,56
60,62,53,52,55,44,53,59,48,61,59,47
56,58,55,54,58,45,54,58,47,59,58,44
59,60,47,49,53,44,54,57,48,59,57,48
51,51,49,48,47,31,45,50,41,50,51,35
60,59,43,45,46,37,49,54,47,55,54,46
59,60,51,53,63,58,63,63,50,63,61,54
43,43,53,51,51,35,46,48,37,47,49,30
72,76,50,52,59,52,60,68,57,70,66,61
46,45,47,49,54,45,53,51,40,50,50,40
64,70,66,64,73,61,65,71,55,73,70,55
59,59,46,47,50,40,51,56,47,57,55,47
56,58,54,56,67,61,64,63,49,64,61,53
55,56,50,51,56,46,55,57,46,58,56,45
65,66,45,48,54,49,57,61,52,63,60,56
50,50,47,49,53,42,52,52,42,52,52,41
57,58,47,51,60,56,61,60,49,61,58,54
54,58,60,60,71,63,66,64,49,65,63,51
45,44,48,51,61,54,59,53,41,53,52,43
75,78,45,50,59,58,64,70,60,72,67,69
52,52,46,50,59,54,60,57,45,57,55,49
63,64,45,49,58,55,61,62,52,63,60,57
63,67,58,56,57,42,52,62,51,64,62,46
74,81,64,63,71,60,66,76,61,79,74,62
72,75,48,49,51,42,53,64,55,67,63,56
59,63,59,59,68,58,63,65,51,66,64,52
59,58,41,45,50,44,54,56,47,56,54,51
58,60,51,54,65,59,64,63,50,63,61,55
45,46,55,56,65,56,60,56,42,56,55,42
59,59,40,48,63,66,68,62,51,63,59,63
60,61,47,50,59,54,60,61,50,62,59,54
52,55,58,58,66,55,61,60,46,61,60,46
71,75,55,55,57,46,56,67,56,69,66,55
63,66,52,54,64,59,64,66,53,67,64,58
69,74,59,58,63,52,59,69,56,71,68,55
64,68,55,57,68,62,66,68,55,70,66,59
67,69,48,50,57,51,59,64,54,66,62,58
64,63,38,41,40,31,46,53,48,55,53,48
48,48,49,51,59,51,57,54,42,54,53,44
62,62,42,47,55,52,59,60,50,61,58,57
64,65,48,48,48,36,48,58,49,59,57,47
59,61,50,52,58,50,57,60,49,61,59,50
58,59,53,53,57,45,54,58,47,60,58,45
62,67,61,61,71,61,65,68,53,70,67,55
51,50,49,50,52,40,50,52,42,52,52,39
43,42,48,51,60,52,58,52,39,51,51,41
66,68,52,52,53,40,52,61,52,63,61,49
53,53,46,49,58,52,58,57,46,57,55,49
65,69,57,57,61,50,58,65,53,68,65,52
64,66,51,52,59,51,59,63,52,65,62,55
47,44,40,42,39,25,40,43,37,43,44,32
51,50,48,50,56,47,55,54,43,54,53,44
73,81,69,68,82,74,74,80,63,83,78,67
76,81,56,55,56,43,54,69,59,72,68,57
42,40,49,48,46,28,42,44,35,44,46,26
61,65,57,58,68,59,64,66,52,68,65,55
61,64,57,56,60,47,56,62,50,64,62,48
62,65,49,52,61,56,62,64,52,65,62,57
47,50,62,61,70,58,62,60,44,60,59,43
55,57,50,52,60,52,59,59,47,60,58,49
59,61,52,51,50,35,48,56,47,58,57,42
49,48,46,47,48,37,48,49,40,50,50,37
60,61,51,51,55,44,54,59,48,60,58,48
53,55,59,57,60,45,54,58,45,59,58,40
60,63,55,57,67,59,64,65,52,67,64,55
57,61,62,61,70,59,64,65,50,66,64,50
46,47,52,53,59,47,55,53,41,53,53,39
56,58,53,53,57,46,55,58,47,59,58,46
44,44,52,53,60,49,56,52,40,52,52,38
58,59,51,52,57,47,56,59,48,60,58,48
68,73,59,59,67,58,63,70,56,72,68,58
69,74,57,57,64,55,61,69,57,71,68,58
65,70,58,58,66,56,62,68,55,70,67,55
52,53,53,52,57,44,53,55,44,56,55,41
63,67,56,57,69,63,66,68,54,70,66,59
65,69,56,57,67,60,65,68,55,70,66,59
54,54,49,50,53,43,52,54,44,55,54,43
65,68,49,52,63,59,64,66,54,67,63,61
68,71,54,54,58,48,57,65,54,68,64,54
50,52,58,56,61,46,55,57,44,57,57,39
54,56,55,56,68,61,64,62,48,63,60,51
61,66,58,60,76,73,73,71,55,72,68,62
60,64,56,59,75,73,73,70,54,70,67,62
58,59,46,49,58,52,59,59,48,60,58,53
54,54,52,49,44,25,40,50,42,51,52,32
54,55,53,52,54,40,51,55,45,56,56,41
43,41,46,47,50,38,49,46,37,46,47,34
59,64,61,60,72,63,66,67,52,69,66,54
58,58,46,48,52,43,53,56,47,57,56,47
69,72,49,52,61,56,62,67,56,69,65,61
38,36,48,50,59,49,56,48,36,47,48,36
56,58,53,56,70,66,68,64,50,65,62,56
66,72,63,60,65,51,59,68,55,71,68,52
43,43,53,55,70,66,67,57,42,56,55,47
72,77,53,56,69,66,69,73,60,75,70,67
65,70,61,60,69,59,64,69,55,71,68,56
60,60,44,48,55,50,57,59,49,60,57,53
55,60,62,61,71,60,64,65,49,66,64,49
68,76,71,68,78,66,69,76,59,79,75,59
43,42,51,50,52,37,48,48,37,48,49,32
48,50,57,56,64,52,58,57,43,57,56,42
61,65,58,58,67,57,63,66,52,67,65,53
60,64,58,58,65,55,61,64,51,66,63,51
57,59,54,55,62,54,60,61,49,62,60,50
58,59,50,50,54,43,53,57,47,59,57,46
65,67,48,52,62,58,63,65,54,67,63,60
47,50,63,62,75,65,67,62,45,62,61,46
45,47,60,57,59,41,50,53,40,53,54,32
63,66,56,57,66,57,63,66,53,68,65,55
45,44,46,47,51,41,51,49,39,48,49,37
47,45,43,44,44,32,45,46,38,45,46,34
54,53,46,48,54,47,55,55,45,55,54,47
57,58,56,53,53,37,49,56,46,58,57,39
65,71,60,61,74,68,70,72,57,74,70,61
49,49,51,53,64,57,61,57,44,57,56,47
53,55,51,52,59,49,57,57,45,58,56,46
50,53,60,60,73,64,66,63,47,63,61,49
60,60,46,48,53,45,55,58,48,59,57,50
53,51,44,45,46,35,47,50,42,51,50,40
62,66,58,56,58,42,53,62,50,64,62,46
57,59,52,51,54,41,51,57,47,58,57,43
48,48,50,53,63,57,61,56,44,56,55,47
62,65,53,55,64,58,63,65,52,67,63,56
51,52,54,52,52,36,48,53,42,53,54,36
71,74,49,49,49,37,49,62,54,65,62,52
72,75,48,50,51,42,53,64,56,67,63,56
62,65,53,55,66,60,64,66,53,67,64,57
55,55,48,48,46,32,46,52,43,53,52,38
39,38,51,52,61,51,57,50,37,49,50,36
62,62,45,47,49,40,51,57,49,58,56,49
59,60,46,49,54,46,55,58,48,59,57,50
71,76,54,57,69,66,69,73,59,75,70,67
41,38,44,46,49,37,48,45,35,44,45,33
62,66,57,57,66,57,62,66,52,68,65,54
44,44,50,51,58,48,55,51,40,51,51,39
57,59,51,52,60,53,59,60,48,61,59,50
50,49,44,48,58,55,60,55,44,55,53,49
43,44,55,55,62,50,57,53,40,53,53,37
