国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
46,64,61,57,51,40,47,57,44,45,61,45
60,80,75,76,55,48,54,87,49,50,81,61
45,61,60,58,51,39,46,56,44,45,59,43
60,80,70,67,54,48,55,87,51,52,87,62
44,60,60,57,48,32,41,76,47,43,74,38
62,84,76,75,55,48,55,98,52,51,90,63
56,76,69,68,53,45,52,82,48,50,79,57
49,69,69,65,54,45,51,57,43,46,57,50
57,76,77,76,54,45,52,86,48,47,77,56
55,75,74,72,54,47,53,71,46,48,68,55
56,78,69,68,55,50,56,69,47,51,71,61
58,77,76,74,55,48,54,80,48,49,77,59
47,65,65,63,52,41,48,62,44,45,62,47
50,69,74,72,54,45,51,59,42,46,56,50
48,65,66,63,53,45,51,49,42,45,51,49
55,75,59,59,51,42,50,90,51,51,89,57
52,70,76,74,52,39,47,85,47,45,75,47
51,71,63,60,54,46,53,58,45,49,64,55
57,75,74,73,55,47,54,72,46,48,71,57
52,71,71,69,53,44,51,68,45,47,66,52
57,78,70,69,54,48,54,75,48,50,76,60
46,63,67,65,51,38,45,68,44,43,65,43
49,68,69,66,53,43,50,64,44,46,62,49
56,76,69,67,55,48,54,70,46,49,69,58
54,73,73,73,55,46,53,69,45,48,67,55
42,60,57,54,52,41,47,41,41,45,48,44
57,77,68,67,53,45,52,86,50,50,84,58
58,75,78,76,54,43,50,91,49,48,83,53
53,71,70,68,52,42,49,78,47,47,73,50
48,66,69,66,54,45,51,51,41,45,52,50
48,65,66,65,51,39,46,72,46,45,68,46
53,72,72,71,54,46,52,69,46,47,67,55
46,60,67,65,50,34,43,76,45,42,69,39
38,55,53,49,51,40,45,35,40,43,44,39
45,60,59,56,49,34,43,72,47,44,71,42
46,64,55,53,50,37,45,70,47,46,74,44
54,74,59,59,52,43,50,82,50,50,85,56
61,80,80,79,57,53,59,71,46,51,66,64
47,64,67,65,53,44,50,51,41,46,52,48
47,64,61,57,50,37,45,71,47,45,71,45
56,74,72,71,53,41,49,93,50,48,86,54
47,65,63,60,52,42,49,53,43,45,56,48
46,63,58,55,52,43,49,54,44,47,60,49
56,74,69,67,54,46,52,78,48,49,76,56
54,74,64,62,55,49,55,59,45,50,63,60
44,61,55,52,52,44,49,38,41,46,49,48
54,73,69,66,55,49,55,61,44,49,63,58
52,70,65,63,51,41,48,80,48,47,79,51
56,74,75,73,55,47,53,73,46,48,68,57
53,72,66,63,53,45,52,67,46,48,69,54
57,76,69,69,53,45,52,85,49,49,81,58
54,74,85,83,57,49,55,59,41,46,52,55
54,71,70,68,52,41,49,85,49,47,80,52
47,64,72,68,53,41,48,61,43,44,58,46
57,78,61,59,54,49,55,74,49,53,79,64
46,62,66,63,52,39,47,58,43,44,58,43
43,60,62,60,51,38,45,57,43,43,58,42
49,68,72,70,53,43,50,61,43,45,58,48
44,61,62,60,51,39,47,55,43,44,57,44
48,65,60,59,49,33,42,91,50,45,88,42
48,64,69,66,51,38,45,70,45,44,65,42
42,59,64,61,51,37,44,55,42,43,56,39
44,61,68,65,52,38,46,56,42,43,54,41
43,60,62,59,52,41,48,40,40,44,45,43
59,76,72,72,53,42,50,101,52,49,93,56
44,61,64,61,51,38,45,60,44,44,61,42
51,69,74,71,54,45,51,58,43,46,57,52
51,68,65,64,51,39,47,83,48,47,79,49
45,63,54,51,51,39,47,61,46,47,67,46
47,64,63,60,52,41,48,59,44,46,61,47
60,82,80,79,57,52,58,75,46,50,71,63
47,65,55,52,51,42,49,53,44,47,59,48
44,59,59,56,51,40,46,51,42,44,56,43
48,64,75,72,51,36,44,75,45,42,66,41
45,61,58,55,49,34,42,76,48,45,75,41
53,72,65,64,54,48,54,62,45,49,65,57
41,58,59,56,51,39,46,45,41,44,49,42
50,68,64,63,53,44,51,63,45,47,64,51
52,68,77,75,52,38,46,84,47,44,73,45
50,69,75,73,54,44,50,65,43,45,59,50
46,64,55,53,51,43,49,53,44,47,60,50
52,70,70,69,52,39,48,82,48,46,77,49
54,72,88,86,57,48,53,65,42,45,54,52
45,61,55,53,49,35,43,69,47,45,73,42
50,67,69,67,51,37,45,82,48,45,75,45
44,59,62,59,50,36,44,64,44,43,64,40
51,71,69,67,53,43,50,72,46,47,69,51
51,70,55,53,54,49,55,48,44,51,60,59
46,65,66,64,52,41,47,62,44,45,62,45
49,66,69,67,51,37,44,82,47,44,77,44
51,68,67,64,52,42,49,70,46,46,68,50
46,64,71,67,54,44,50,49,40,44,48,46
57,76,75,75,53,43,50,89,49,47,82,54
56,77,65,64,55,51,57,60,45,51,65,62
48,67,57,56,54,48,53,45,43,49,54,55
59,80,72,72,55,49,56,82,49,51,81,62
53,70,69,67,52,41,49,78,47,47,75,51
47,67,64,63,53,46,51,50,42,46,54,51
49,67,65,62,54,46,52,51,43,47,56,52
48,65,69,67,53,43,49,58,42,44,55,47
47,65,72,69,52,39,46,70,44,43,64,44
52,70,67,67,53,42,49,74,46,47,70,51
57,79,77,76,57,53,58,62,44,50,61,62
61,82,74,74,56,50,56,85,50,51,83,65
47,65,61,58,51,40,47,67,46,46,69,47
53,71,72,71,54,44,51,73,46,47,68,53
49,66,66,63,51,37,46,81,48,45,77,46
52,72,68,65,53,45,51,70,46,48,69,54
50,66,71,69,52,40,47,73,45,45,68,46
58,76,75,74,53,43,51,92,49,48,85,56
36,50,62,58,49,32,40,47,40,39,47,31
54,74,75,74,55,46,53,68,44,47,65,55
56,75,74,73,54,45,51,83,48,48,78,55
52,73,65,64,55,49,54,55,44,49,61,58
51,69,65,63,53,44,51,63,45,48,65,53
41,56,67,64,50,35,43,56,41,41,53,36
49,66,63,61,51,40,47,70,46,46,70,48
51,69,71,69,53,43,50,69,45,46,65,51
56,74,67,66,52,42,50,86,50,49,83,54
45,62,60,57,51,40,47,59,44,45,61,45
54,72,68,66,53,46,53,71,46,48,72,56
56,77,71,70,56,53,58,56,43,50,57,62
61,83,75,74,56,52,58,78,48,52,77,67
50,69,60,59,53,45,52,62,46,48,66,54
46,66,59,56,52,43,50,54,44,47,59,50
50,67,66,63,52,42,49,67,45,46,67,49
56,74,71,70,53,43,50,89,49,48,83,54
56,74,75,73,53,41,49,93,49,47,84,53
53,71,67,65,52,43,50,77,48,48,75,53
44,61,54,52,49,35,43,72,47,45,74,43
49,67,64,61,53,43,50,57,44,46,61,51
60,78,83,83,53,41,50,108,51,47,93,55
48,66,57,55,51,41,48,63,46,47,68,49
64,85,76,76,56,53,58,85,50,53,83,68
57,77,74,72,55,48,54,76,47,49,72,59
54,72,70,68,53,43,50,81,48,47,77,53
47,65,56,52,51,40,48,63,46,47,67,48
48,64,60,58,51,38,47,71,47,46,71,46
48,65,64,61,53,44,50,54,43,46,57,49
54,75,72,69,55,48,55,67,45,49,68,58
57,75,74,73,54,44,51,83,48,48,79,55
54,71,69,67,53,44,51,74,47,48,71,54
53,71,63,61,53,45,52,65,46,49,68,56
50,68,67,65,52,42,49,69,45,46,66,48
57,77,66,65,54,47,54,81,50,51,81,61
44,61,62,60,51,39,46,54,42,44,56,43
62,83,73,72,56,51,58,80,49,52,79,66
43,58,58,55,48,32,40,72,46,42,70,36
50,68,68,64,52,39,47,75,46,46,72,48
47,63,67,65,51,37,45,72,45,43,69,43
50,68,69,67,54,45,52,56,42,46,55,52
45,63,64,61,53,43,50,45,41,45,50,47
56,77,63,62,55,52,58,59,46,53,66,64
51,69,69,67,52,41,48,75,46,46,70,49
51,69,71,68,54,45,51,64,44,46,63,51
53,70,63,61,53,44,51,71,47,49,73,55
48,65,62,61,51,39,47,71,46,46,71,48
52,70,76,74,54,44,51,70,44,45,63,50
47,63,59,58,50,37,45,74,47,46,72,44
46,63,60,57,51,41,47,57,43,45,58,45
59,79,70,69,54,49,55,81,49,51,80,62
51,69,63,60,52,41,49,73,47,47,73,50
51,69,61,61,51,39,47,80,48,47,79,49
54,73,70,68,53,43,50,82,48,47,79,53
59,81,66,64,55,52,57,74,49,53,78,66
40,56,49,47,48,32,40,58,45,43,64,37
62,83,75,74,56,50,57,87,50,51,82,66
52,71,65,63,53,45,52,68,46,48,69,54
51,70,67,65,53,42,49,73,46,47,71,51
43,59,69,66,51,37,45,59,42,41,53,39
52,70,78,75,54,43,50,70,44,45,64,50
59,81,70,70,56,52,59,70,47,52,70,66
44,61,68,66,50,34,42,74,45,42,66,38
53,71,79,77,55,44,51,71,44,45,62,51
52,70,76,74,55,46,52,61,43,46,59,52
48,68,54,53,52,44,51,55,45,49,66,53
41,57,55,53,49,36,43,57,44,44,60,39
49,66,62,59,51,39,47,78,48,47,77,49
54,73,79,78,56,48,54,64,43,47,59,55
45,61,68,66,52,39,46,55,41,42,53,40
42,58,58,53,50,38,45,48,42,43,52,40
50,68,63,59,53,45,52,55,44,48,60,53
46,62,63,60,51,40,46,60,44,45,61,45
60,81,70,68,57,55,60,64,46,53,68,68
44,61,67,65,51,36,43,69,44,42,63,39
54,73,68,67,53,44,51,76,47,48,73,54
52,69,76,74,53,40,48,78,46,44,70,48
57,77,68,66,55,51,57,67,46,51,71,62
52,70,78,75,54,44,51,70,44,46,63,50
47,64,62,59,51,38,46,73,47,45,71,44
49,66,71,68,53,42,48,66,44,45,63,47
56,74,75,73,54,44,51,82,48,47,76,53
46,62,66,64,52,41,48,55,42,44,55,44
60,81,81,80,57,51,57,81,47,50,73,63
36,50,56,52,47,28,37,64,44,39,62,29
39,55,62,59,50,36,43,43,39,41,46,35
52,70,70,68,52,42,49,73,46,47,70,50
47,64,59,55,53,44,51,47,43,47,54,51
48,66,64,60,54,46,52,44,41,47,50,52
50,70,68,65,54,46,52,58,44,47,59,52
51,71,58,55,52,45,52,64,47,49,71,55
50,67,68,66,52,39,47,77,47,45,72,48
49,66,70,68,52,40,47,72,45,45,68,46
49,67,61,60,51,39,47,71,47,47,73,48
43,58,64,61,49,33,42,67,44,42,64,38
46,63,57,55,49,36,44,73,48,45,75,44
53,72,65,64,54,46,52,69,46,49,70,56
41,56,67,65,51,36,43,54,41,40,51,36
56,75,65,63,53,44,51,90,51,50,88,57
44,62,61,59,51,40,47,52,42,45,56,43
58,78,81,80,56,47,54,82,47,48,73,58
48,66,60,58,51,38,46,73,47,46,73,46
53,73,69,67,54,47,53,65,45,48,66,56
48,65,65,62,52,41,48,67,45,45,66,47
52,70,60,58,52,42,49,78,49,49,79,53
45,63,61,58,51,39,46,61,44,45,60,44
51,71,62,60,53,45,51,65,46,49,69,54
54,73,75,72,55,48,54,64,44,48,60,55
46,65,62,59,53,44,50,48,42,46,52,49
58,79,58,58,52,46,53,88,53,53,92,63
50,67,61,58,53,45,50,57,44,48,62,52
52,72,60,57,52,44,52,72,48,50,77,56
52,68,73,71,52,38,46,85,47,45,78,47
62,81,79,80,55,47,54,96,50,50,87,61
54,71,62,61,51,38,47,92,51,48,91,52
54,74,73,72,54,46,52,72,45,48,69,54
48,66,54,52,50,40,47,68,48,48,73,50
53,73,66,63,54,47,53,65,46,49,68,56
49,66,70,68,54,45,51,51,41,45,52,49
54,75,54,52,54,50,56,60,47,52,71,63
52,71,61,59,53,44,51,69,47,49,73,54
50,70,73,72,54,45,51,63,43,46,60,50
55,73,70,69,52,40,48,93,50,48,88,53
55,74,67,64,54,47,53,75,48,50,75,58
56,75,75,73,53,43,50,90,49,48,83,54
57,77,71,68,55,47,54,76,47,50,75,59
55,73,61,61,52,43,50,80,49,49,82,56
46,62,52,49,48,34,43,79,50,46,82,43
47,65,64,61,53,43,50,54,43,46,57,48
52,70,56,54,52,44,50,69,48,50,76,54
49,65,62,60,50,36,44,82,49,46,79,45
50,70,65,63,52,42,50,72,46,47,70,51
50,67,67,65,52,40,47,74,46,46,69,47
57,77,77,76,55,47,54,76,46,48,71,57
44,61,64,60,51,38,45,62,44,43,62,43
45,63,63,59,53,43,49,44,41,45,51,46
52,69,66,65,51,37,46,85,49,46,81,48
49,66,61,58,52,43,50,61,45,47,65,50
54,73,72,72,53,43,49,83,48,47,77,52
54,71,66,64,52,43,50,79,48,48,77,54
38,53,54,51,48,32,40,57,44,41,60,33
46,64,62,60,52,41,48,58,44,45,61,47
66,87,85,84,58,53,59,92,49,52,84,68
56,74,72,69,51,39,47,101,52,48,94,52
39,53,63,60,49,32,40,55,41,39,51,32
56,75,73,72,55,46,53,73,47,48,71,56
52,69,73,69,52,41,48,78,47,46,73,48
53,73,63,61,53,45,52,73,48,50,76,56
50,70,78,75,55,46,52,55,41,45,53,50
50,69,64,62,53,43,50,65,45,47,67,51
47,63,68,65,50,36,44,78,47,44,74,42
42,59,61,56,50,36,44,61,44,43,60,39
50,67,66,63,51,39,47,76,47,46,74,47
49,65,74,72,53,41,47,68,44,43,63,45
55,74,70,68,54,46,53,71,46,49,71,57
55,72,76,76,55,46,52,70,44,47,65,54
45,63,67,64,52,41,48,55,42,44,53,44
49,67,67,66,52,40,48,71,46,46,68,47
45,62,67,65,52,41,49,49,41,44,52,45
50,68,65,64,52,41,48,70,46,46,71,50
58,78,74,73,54,46,52,86,49,49,80,57
57,77,72,70,53,45,51,89,49,49,82,56
56,75,74,73,54,45,51,83,48,48,78,57
47,63,68,65,52,40,47,64,44,44,62,44
56,77,72,70,55,48,54,76,47,50,74,59
56,77,71,69,54,47,54,79,48,50,77,59
47,64,63,61,51,39,47,65,45,45,66,45
55,75,62,62,53,46,53,76,49,51,80,59
54,72,68,66,52,42,49,88,49,48,82,52
47,66,73,70,52,41,47,63,43,43,59,45
53,72,70,68,54,47,54,61,44,48,63,56
60,80,73,72,57,53,58,69,46,52,71,65
59,79,71,69,56,52,58,65,46,52,68,65
50,68,61,59,52,43,50,67,47,49,69,52
43,56,66,64,49,31,39,75,45,40,66,34
47,63,67,66,51,38,45,68,45,43,67,43
41,57,60,56,50,37,45,50,42,42,51,38
57,75,75,75,55,48,54,72,45,48,68,58
48,65,60,58,51,39,47,71,46,46,71,47
55,76,64,62,53,45,52,81,50,50,83,59
43,59,62,60,52,42,49,41,40,44,44,44
54,75,68,66,55,49,56,61,45,50,64,59
56,74,78,77,54,43,50,89,48,46,78,53
49,70,67,64,55,49,55,42,41,47,47,54
60,81,69,68,55,49,56,87,50,53,86,65
57,76,76,75,55,47,53,80,47,48,75,57
50,69,59,56,52,42,50,69,47,48,73,51
55,73,78,75,55,47,53,67,44,47,63,53
62,81,87,87,56,49,56,90,48,49,79,61
41,57,65,61,51,36,44,53,41,42,51,38
49,66,71,69,53,43,50,58,42,45,56,48
55,74,74,71,54,46,52,75,47,48,70,55
54,73,73,71,54,45,51,76,46,47,71,53
51,70,68,67,53,44,50,68,46,47,67,52
49,66,65,62,51,39,47,72,46,45,70,46
55,75,63,60,53,46,53,75,49,50,79,58
52,71,79,75,56,49,55,54,41,47,50,54
45,61,75,73,52,38,45,60,41,41,53,40
55,74,71,70,54,46,52,76,47,49,74,56
43,60,60,57,51,38,45,51,42,43,53,42
40,55,57,54,49,34,42,56,44,42,60,37
48,65,59,58,52,41,48,63,45,47,65,47
47,63,70,68,51,36,44,75,46,43,69,41
60,80,75,75,56,50,56,80,48,50,76,63
49,68,65,63,53,45,52,53,43,47,55,51
48,66,66,63,53,42,49,64,44,46,64,48
53,73,74,72,56,48,54,57,42,47,57,55
50,66,60,59,51,40,47,72,47,47,75,48
43,59,57,55,49,35,43,64,45,44,67,40
52,68,73,72,52,39,46,84,47,45,75,46
48,65,66,64,51,37,46,75,46,45,69,45
48,68,65,62,53,45,52,52,43,47,57,52
55,73,69,67,54,46,52,75,47,49,74,56
45,60,68,66,51,35,43,68,44,42,61,40
52,70,64,63,50,36,45,95,51,47,89,48
53,70,62,62,51,38,47,92,51,48,89,51
56,76,68,67,54,46,53,73,47,49,75,58
44,61,63,60,50,34,42,70,46,43,69,40
43,62,65,62,53,43,49,41,40,44,44,45
49,65,59,57,50,38,46,76,48,46,76,46
49,66,60,58,51,41,48,72,47,47,73,49
61,82,69,67,55,50,56,84,50,52,84,64
40,55,59,55,50,37,44,47,41,42,49,38
55,75,72,71,54,45,52,76,47,48,74,55
44,61,64,62,52,41,48,49,42,44,52,45
51,69,66,64,52,44,51,68,46,48,69,52
47,67,59,55,53,45,51,53,44,48,59,51
46,64,70,67,53,43,49,50,41,44,49,45
